用户名,评论时间,评论内容,评分,赞同数
正义B胜,2023-01-22 14:21:00,对苏伦这第二部有点失望，故事设定老套但做扎实了绝对能卖，可惜成品煽情水分太太大了，逻辑和喜剧两大关键完全让位给了明确指向春节档的家庭亲情强煽，最终不过是中国电影又一个投机取巧的命题作文。,20,137
抛掉奶盖上街去,2023-02-28 14:27:49,看到这样的电影是你我的不幸,10,73
连城易脆,2023-01-22 11:37:55,"春节一口气看5部之第1部。

还行，但看完觉得本片成为黑马的概率不太大，不太可能复制去年《这个杀手不太冷静》的票房奇迹。

因为本片属于轻喜剧，笑点不够密集的同时，也都比较常见且平庸，大多数时候观众都会比较冷静，我所在的观影场次，只有零星三四次全场有笑声，而去年杀手那场真的是全场几十次大爆笑。

导演苏伦前作《超时空同居》也是雷佳音主演，也是带有奇幻色彩，也有温情路线，只是那部的主题非常清晰就是——爱情，且和复联3同期上映提供了不一样的选择。

而这部虽然也有爱情线，但是并不突出，里面还有友情、亲情、梦想，还夹杂着阿尔兹海默症、老年欺诈等社会议题，想法还是挺好的，所以略敢可惜。

再加上今年春节档选择比较多，所以竞争压力还是比较大的。

所以，会有遗憾吧，其实是有触动人心的一面的。",30,377
很好很会吃米,2023-02-26 22:26:51,陀螺恰烂钱，无大语，雷佳音粉丝可能可以看满江红，但这破片，我不如再把超时空看两遍,10,28
让保罗切小田,2023-01-22 20:21:35,就当钱给了孙燕姿。,-t,269
阿北豆瓣酱,2023-01-25 07:38:43,剧情不够，并且不喜欢“奶奶”角色的处理，纯纯工具人，说着年轻人想听的那种“睿智言辞”，煽情又割裂。,30,109
飞机飞过五月天,2023-01-25 21:44:39,属于是视频网站上看都嫌拖拉，得两倍速拉完的电影。不如多点张小斐戏份在情人节上映呢。,20,77
过香积兽,2023-01-22 11:15:10,看到奶奶最后说运动鞋的事儿就飙泪，可能这是属于我一个人的刺点吧。,50,57
Axin,2023-03-13 11:59:45,属于如果我在电影院看了肯定会生气的类型,20,56
杨凡之,2023-01-22 11:25:06,没什么新鲜的也没太多雷点，合格的温情喜剧,30,134
西楼尘,2023-01-23 13:01:14,想要开一间连通隔壁的面馆，想要买一台双开门冰箱，想要唤回奶奶的记忆，想要拥有不一样的人生。普通人的梦想虽然普通但有希望实现，需要许愿机实现的梦想虽然诱人但总有风险。从路面跌入奇幻空间，拥有了新的身份并不能继承同样的人生。许多孩子在公园里玩得忘了时间，许多大人在时间里过得忘了公园。,30,36
H.L,2023-01-30 23:36:32,如坐针毡、如鲠在喉、如芒在背,10,79
科林,2023-01-23 00:59:02,"以为敢占春节档片子底气必足，结果踩雷这部神经喜剧。平白无故阿拉丁神灯+蠢头蠢脑的土味笑话=冷眼白眼全程阅毕。雷佳音魂穿悲惨童年猜终又良心发现，结果一恶到底~哈~阖家欢契合春节气氛，傻笑傻笑傻傻的总有人吃这套~
提两点印象：1、杨恩又不错；2、徐勤根很挫~",10,94
nero,2023-01-22 12:22:59,张小斐太美的营销通稿请适可而止。,10,98
陀螺凡达可,2023-01-22 21:57:23,3.5 简简单单的快乐和温馨，同样的题材，如果放到麻花系导演手上可能不堪入目，除了剧作外更多还是得益于苏伦控制得当的指导能力。雷佳音大放光彩惹人爱。,30,46
DogWin,2023-02-27 01:08:25,23年目前为止最烂的一部，二倍速我都觉得慢。没有一个人的智商是在线的，毫无笑点，更无共鸣，一部东拼西凑的缝合怪。,10,47
朝阳区妻夫木聪,2023-01-25 22:35:16,也是没想到今年春节档观感最糟糕的竟然是这部……最大的问题是不好笑，而且类型定位很有问题，抱着看爱情喜剧的期待进场，到头来发现看了一个少年的成长，还是贼尬贼无聊那种。女主角乃至全家人都成了工具人，不是很能理解这样的创作意图。如果要进军春节档，落脚点是煽情合家欢，为什么在营销阶段要打两人的喜剧cp感牌，我真的很费解。,20,33
布港冰川,2023-03-07 14:45:49,这是我看过情感转折最生硬 叙事逻辑最混乱 主旨最不清晰的电影,10,35
小烨,2023-01-22 16:19:47,整体超出预期。《逆光》那一段恋爱氛围感太强了，“哇哦，爱情！”还有，奶奶的话也很动人，“我希望这个艰难复杂的世界，不要改变你。”,40,113
肆意の年華っ,2023-03-02 12:11:42,看完了，3星给雷,30,0
想和狐狸跳舞吗,2023-02-26 16:07:46,雷佳音没演出来身体里是小孩的感觉，演的是中年人想象中小孩的神态，很假,20,35
啊丫希,2023-01-23 17:52:22,如果女编剧、女导演拍出来的电影就是这种水平，那也太伤女观众的心了。完全浪费了斐妈的颜值,20,51
田材今,2023-01-23 21:56:31,拍胸脯说这部绝对不是大烂片，春节就应该看喜气一点的电影，温馨欢乐感营造的很好，很难不认为说他不好看的是为了其他电影……作为一个商业喜剧片已经很不错了。,40,76
一一,2023-03-05 00:12:43,真的非常非常非常讨厌这种片尾旁白来教我人生道理的～小学生作文都不敢这么装～,10,23
老九和酒,2023-01-22 13:18:25,我就知道！吴彦姝奶奶的品味不会差，即使是配角也非常出彩。年纪大了不记事儿，假牙常常泡碗里，才不管是不是有人把假牙水喝了；铺桌布不顾儿子在工作，直接给他兜里面。一半笑料都来自奶奶，自然又不做作。谁不想有个可可爱爱老小孩一样的奶奶~,40,72
刀,2023-03-10 20:23:25,为什么要浪费生命看这种东西,10,30
亵渎电影,2023-01-22 23:48:26,跟我想象中不一样，本以为只是常见的互换身体，结果在互换身体之外，导演还加了一层深意。通过互换身体去重新审视自己的生活，去唤醒心底那些已经遗忘的记忆。奶奶得失去了记忆，全家人一直在帮奶奶唤醒记忆。这个失忆梗的细节埋得很深，看到最后，才能领悟到失忆和唤醒记忆更深层的用意。这样一个天马行空的故事，少年的内心就像马路上的那滩死水，陷进去之后，才可以重新找回那些早已忘记的美好。片子用这个童话设定，让人从自己的身体里跳出来，跳进别人的人生。拨开喜剧的外壳，会发现这是一个值得玩味的故事，是进入少年脑海中被遗忘的角落，同时也进入了大叔的记忆。奶奶因为疾病失忆了，一直在唤醒记忆，试图寻找曾经的美好。老年人会失忆，少年和大叔也一样失忆了，我们每个人或多或少都会失忆吧，可能失忆问题比奶奶更严重。,40,29
Peter Cat,2023-01-22 18:04:55,最符合这个档期调性的魔幻喜剧类型片，也是最大大方方完成所有商业动作且不塞私货的标准工业产品。各方面都合格，三个主演甚至都可圈可点。应该是今年春节档除了《熊出没》外对观众最友好最不踩雷的全家观影之选。,40,31
乱.,2023-01-22 15:17:30,原来听《逆光》和《绿光》就能感受到力量不是只有我一个人会这样啊！！！感谢“冷门歌手”孙燕姿！！！天台逆光张小斐美翻了！不愧是我从虎年初一喜欢到兔年初一的女人！看过这位导演的两部电影，都能打动我！加油喔！新春快乐！,40,35
基瑞尔,2023-01-22 11:36:36,整体走向和情节发展有些低幼，但没有事前物料那般让人感到“不适”已算及格；比较遗憾的是看不到苏伦在前作获得「各种意义上的」成功之后，在间隔五年的回归有任何出彩的进步和有用的探索；依然只留在“交货”的水平。未曾想到最打动的一幕是金好和妈妈在车上那段，意外实现对“李焕英”的某种唤起或是珍惜那些小事热闹的一句珍贵喊话。#ALLHAILTHEQUEEN 丁嘉丽女士 :))),30,69
王大根,2023-02-28 21:53:18,这根本不是交换题材的写法，而是《童梦奇缘》《长大》《少女梦三十》这些“一夜长大”题材的写法啊，对于设定与成品之间的巨大位移感到好奇,20,10
我是尾号2473,2023-01-24 12:56:37,家庭、老人、母女、正义等等，一箩筐的大杂烩，出来就成了一个啥也不是的四不像。,20,50
君紫隆,2023-01-25 13:35:01,最垃圾的贺岁电影……   🤮,10,48
Mamba会飞,2023-01-22 16:31:42,笑点还是很密集的。张小斐探索出一条新的中国女笑星之路。不是谐星就一定要丑的。雷佳音正常发挥。很赞～～btw，张小斐真的很美啊，like 我的好朋友Ivy,50,57
一道数学题,2023-01-22 13:23:53,好无聊，跟春晚小品一个水平。不能打0分的话，一星送给张小斐、雷佳音。还有孙燕姿yyds,10,102
Mickey,2023-01-26 13:47:49,如果家庭才是内核，雷佳音和张宥浩的角色应该去互补，被不同的人生互相改变，而不是重心放在恋爱上，每个应该升华的点，都差口气，给了，点却没全给,30,41
Hachiko,2023-01-22 16:55:42,温馨动情，不过度煽情更不苦情。应该是春节档门槛较低，也是最普世的。笑点也不隔靴挠痒，很多地方好笑。雷佳音永远是演啥像啥，小斐也是一改淑女形象。最后，导演绝对是燕姿的粉，两首金曲足量放送，回家立马又听了《逆光》！！！,40,40
🛶,2023-01-23 23:07:24,我的三星给的彩蛋的大鹅比心 我的小斐啊怎么被剪成配角了呢,30,35
羊排疯,2023-02-25 20:42:08,好心疼去电影院看的各位……卡司这么厉害，但是导演不懂他们……所以这个故事也是乱七八糟的……大头是不是没钱了……,20,29
大侦探凤梨,2023-03-01 01:10:26,开端和结尾都太仓促，完成度不高。中间也全都是套路，毫无新意。唯一的亮点就是最后坏人没有洗白。,30,17
相信电影,2023-01-26 12:07:14,像是十年前cctv6在一个无关痛痒的周二下午播放的一部电影,30,23
罗弘霉素,2023-01-24 00:16:21,奇幻交换下的温情喜剧，雷佳音和张小斐之间非常有化学反应，雷佳音在春节档有霸屏的演技与实力啊！,40,8
猴头虫,2023-01-22 17:40:58,挺适合春节看的，开开心心，还温暖，又有童话色彩！适合有老人孩子的全家人一起看！能把和老人有关的部分巧妙的融合在春节档电影里，非常走心！雷大叔又刷新我认知了！！不但能呈现自私现实的中年律师，还能带着大叔的双下巴表现出自卑少年的天真与青涩！这演技太赞了！,40,11
shoon,2023-03-02 13:30:13,果然本子决定上限，这么一个烂俗的故事很难拍得好。虽说都市幻想不需要讲合理性，但要最起码的逻辑自洽，最后来个天降救星拯救男主，修正一切，彰显出主创团队的懒和蠢！其实可以把煽情元素去掉些，专职搞笑可能会更好。,20,14
KellyWu凯利吴,2023-01-22 16:21:50,不算烂，但也不算好看，轻松温情小品，演员表演可圈可点，网络俗烂段子比较多的按摩大脑电影，感觉不太适合春节档上映，很容易沦为炮灰。有一说一，一集世界奇妙物语的故事硬扯到110分钟，实在有够拖沓的，希望能在90分钟解决问题就最好不过，除非剧本创作上能把剧本写出一个超展开的效果，但很明显是现在的苏伦暂时还做不到。,30,44
凉白开,2023-03-19 05:44:44,感觉像是去吃了一个网红餐厅,20,15
AronLatsyrc,2023-03-29 13:57:23,很难理解为什么豆瓣对国产片国产剧总是如此不友好。这个片剧情确实狗血，也确实谈不上什么了不起的亮点。但是作为一部纯粹的喜剧，有笑点有泪点，我觉得也不至于被按到这个程度。很久没有看电影的时候这么简单地笑过了，善意支持！,40,10
树袋熊啃啃,2023-01-25 20:02:42,5.7有点儿低了，挺适合过年看的合家欢电影，剧情简单但是演员演技都在线，童话向影片，别扒细节的话看着挺舒适。另外，好喜欢奶奶。,50,42
阿巴厮,2023-01-22 11:11:46,主要靠雷佳音撑起了整部电影，张小斐也挺逗，还以为是爱情片，结果是亲情片，还挺合适过年的。,40,14
B-Mas,2023-01-23 11:30:40,3.5星，剧本比较一般，画面也一般。演员都可以的，没有出戏的。笑点不多，但胜在舒适，不低俗。适合春节档，在一个喜剧里面讨论日常逻辑设定也是有点较真的。还有攻击角色人设性格的，真的很没素质。,40,8
蓝抑郁剂Lily🌈,2023-01-24 11:54:35,曾经我也羡慕过别人的人生，但是却从来不曾想过拥有别人的人生和一直陪伴自己的家人到底是哪个更重要，看完影片后我会很肯定的回答家人最重要。,40,7
张兮兮,2023-01-24 00:28:54,亲情线挺感人的，适合一家人一起看，而且里面还有很多喜剧大咖，包袱也挺多的，整个影厅笑声不断。,40,7
土卫六,2023-01-23 07:08:35,少年人都梦想金钱啊，爱啊，游戏机啊，中年人只希望拥有平静的睡眠和和谐的人际关系，老年人只希望青春再来一次，爱人永不离开。,40,9
查克,2023-01-23 01:17:15,剧情烂俗，编剧大概也觉得如果不尬穿地球，也就不能交换人生吧。演员除了一老一小，全程尬演，对白更是尬上天际，小岳岳、徐志胜等等客串完全没必要，满满的铜臭味。果然还是春节档票房最好抢！唯一让我没提前离场的原因，大概就是BGM的孙燕姿两首歌啦。,10,52
麻酱.,2023-01-22 14:15:16,"男女主——鞍山人的对决。明年才上映，今天就开始宣传了啊。太勤奋了。

大年初一更新：
春节档观影第一场，勉强及格。剧本一般表演也一般，好笑的点全在预告片段里了。纵向和超时空同居比，都差点意思。不知道陆小谷的扮演者是谁，长相和演技都很一般，这个新人演员很不得了，今年好多电影里都有他，有人在背后力捧啊。",30,40
蜜钥,2023-03-07 23:24:35,幸亏春节没去电影院看，这是一部什么都想讲，但一个道理都没讲明白的假喜剧。演员演技都在线，剧本差十万八千里。,30,14
男娼起义,2023-01-23 14:50:15,虽然剧情非常割裂，最后升华时段毫无逻辑，但雷佳音太可爱了。,30,37
一條魚佔滿了河,2023-01-24 11:15:14,★☆ 有家的人都得到了救贖，沒家的人只是待宰的鵝，不幸似乎成了原罪，我可以接受人們受困於不幸福的家，但是接受不了他們沒有試圖改變和逃離，等待家人幡然醒悟的樣子，無法讓我同情，只會讓我生氣。主創們好像都忘記了18歲是什麼樣，從故事邏輯到人物邏輯都藏不住的幼稚，讓整部電影如同一場巨型過家家，無論是愛情還是家庭都圖有其表，蘇倫在《超時空同居》後退步明顯。,10,24
最后的轻语,2023-01-22 14:01:04,别看，演员演技是有的，但是真的不搞笑，两个小时整个剧院没笑过，剧情也很尬，真无语大年初一的，看了依托答辩。,10,85
哪吒男,2023-01-22 19:20:33,知道我们大头胖脸男有多可爱了吧！谢谢雷佳音～,30,12
唐朝,2023-01-23 10:07:27,爱情片、犯罪片、动作片拍不好，它还是爱情片、犯罪片、动作片，喜剧片比它们难，拍不好就不是喜剧片。尴尬、煽情、鸡汤，搅和零星的搞笑情节，剧情散得一塌糊涂，没想好怎么把它们凝聚成创作者意图要表达的主题。,20,28
伪小玮826,2023-02-26 19:31:26,莫名其妙的剧情，这部电影看的过程充满了疑惑，以为在讲爱情？不是原来在讲自我成长，以为在讲成长哦不是原来在讲亲情。导演啥都想讲但什么都没讲好。最可怜的是我的张小斐，最后连个解决都没有。,20,15
康熙队长,2023-04-02 21:39:24,我在想，为啥交换身体这种题材一直拍，明明就是最难拍出新意的啊。不过雷佳音本人变成鹅最后没变回来，好评，哈哈。,30,7
起名字太麻烦,2023-01-23 08:49:52,放过大家吧，过年呢,10,43
Grey灰,2023-01-24 14:36:15,主线还是亲情，非常合家欢，可惜在春节档的惨烈竞争中成了炮灰。雷佳音太会演了！三天前绝不会想到自己会写出以下评论：好想多看看雷佳音演斯文败类和爱情轻喜剧！,40,5
已注销🇨🇳,2023-02-27 23:06:38,最后为了来个温馨结局编剧煞费苦心啊，大过年看这部电影的人应该去报工伤,10,15
T.V.Zoe ி,2023-01-22 20:55:37,好笑但难看，两条线根本没交汇，硬交。不懂为什么要设定在上海，首先市区内就不可能出现活禽🦢唯一喜欢的部分大概是吴老师的wink❤️,30,12
升空大白狗,2023-01-22 13:07:24,真的好看，我爸妈也都特别喜欢，说我这次带他们看了一部好电影。,40,14
泪小鱼|念。,2023-01-22 13:51:03,九点场，非常喜欢。很温暖，犹如童年幻梦，却又笑中带泪。而且不知道为什么游戏厅里那段莫名好哭…哈哈哈（但是小丑差评啦！）雷佳音演这种丧丧的中年大叔真的手到擒来，张小斐美出光环了简直。以及，长大确实很难，但总有一些光。,50,27
灰鱼丸子,2023-01-25 15:06:16,这不比春晚让人愉快？强烈建议每年春节档都得有这么一部这种合家欢电影，去年苦大仇深的那些片子真的看腻了。,50,17
巴别塔的光芒,2023-01-30 23:15:52,烂到令人发指,10,17
≈龙月儿≈,2023-01-22 22:22:05,3.5星！每年的年初一都要看电影，今年看这部！因为看预告片期望太高，心理有落差，但作为一部有家有爱、有情有义的喜剧片，挺适合春节档的！张小斐更美了，端庄大气；雷佳音一如既往地讨人喜欢，太可爱了；这次的惊喜是张宥浩，我居然觉得他的轮廓像金城武，气质可日韩，也可乡村，角色转换立得住，挺绝的！奶奶吴彦姝、妹妹杨恩又是真的可爱(杨恩又昨天才在春晚直播看到她这个小哪吒，哈哈，辨识度好高！)，爸爸沙溢、妈妈刘敏涛也很和谐，好有爱的一家，难怪仲达想霸占这份亲情了！丁嘉丽(金巧妈)我是第一次注意到她的角色，好高啊，美丽而霸气，希望日子苦尽甘来吧！还有各种客串的小惊喜：杨迪、岳云鹏、徐志胜，都是我喜欢的演员们，开心！……对了，插曲《sunrise  with you》和《逆光》好好听，是让人想唱K的节奏了！,40,4
Amazing.life,2023-01-24 15:20:31,①看完满江红再看这个结论是雷佳音不挑，啥都接。②老演员年纪大了是不是也不好挑剧本，有得拍就拍了。③不要看，浪费时间浪费钱。,10,26
微暗的火,2023-01-24 12:54:22,《交换人生》告诉我们，即使交换得来的人生再富裕再精彩，也抵挡不了最爱你的亲人。被家人安稳的爱着就会有战胜一切的勇气。,40,14
方枪枪,2023-02-25 20:44:49,以为是男女主角的性别换身，没想到是少年和大叔的互换。,20,4
拔剑四顾心茫然,2023-01-26 15:02:20,在阴差阳错的分身际遇中，寻回温馨美满的家。在突如其来的奇幻旅程里，体验如梦如幻的爱。身份是假的，可是眼睛不会说谎。快乐是真的，可是记忆无法重来。被冷落的童年，被遗忘的故事，被错过的缘分，被捆绑的焦虑，如果一切都可以交换，这一地鸡毛破马张飞荒腔走板的狗血生活，将会由谁来承担？假把式电影的典型。苏伦导演大概是对合家欢电影有什么执念，所以才会将剩女失恋、童年失爱、中年失控、老年失忆等全龄段主题一股脑塞进去，这几个主题任何一个点单独展开都有着不错的叙事深度，偏偏要做成并置关系，哪怕是《家有喜事》的经典叙事模型，也只是几对男女的爱情弯弯绕而已，谁敢一下子塞这么多议题进去，那不是自己给自己找罪受么？到最后金好还是单身，少年还是少年，除了雷佳音变大鹅，其他几条线没有发生什么大变化，好梦七日游，全靠孙燕姿。,30,6
QWind,2023-03-07 21:40:25,尬。随便单独截取3到5分钟都挺好的，但不知为啥连着看就是尬。可惜这么多好演员了，不过也正是他们让人没有弃片。没搞懂燕姿的两首歌放这和剧情有啥关联。,30,6
普通无产者一员,2023-01-22 12:28:41,就喜欢看这种带着点奇幻色彩的电影，像看童话故事一样，有种被狠狠治愈到了的感觉。,40,14
夏日的小西瓜,2023-02-26 23:37:20,节奏比较拖沓，重点也不够明确，过年本来准备看，现在看来比较庆幸省了电影票钱。也有可取之处：幸福的家庭看着就温暖。,30,2
东门捷径小V,2023-01-22 15:54:43,适合过年合家欢的工整成熟商业喜剧，雷佳音演技真的非常加分，看这部才发现他身上是有点子精分在身上的，精准拿捏了。但真正抢戏的还是大鹅，最后开放式结局算是个最惊艳的小彩蛋之一了,40,8
申酌长怀,2023-03-18 22:33:10,全片最佳呃呃变鹅。律师线正义来得太过容易，只有吕总那副风雅范儿原本还算亮点，但法庭部分又拿生理缺陷开玩笑，瞬间没劲。大号孩子那条线，放几十年前看还可以，放熊孩子问题、婚姻问题日益严重的今天就只剩糟心了，临了鸡汤一灌更显站着说话不腰疼。,20,1
尘嚣,2023-03-16 20:49:37,又属于交换梗的一次退行了，别整天看不起国外疯狂原始人的family了，我们自己电影的famliy可是无处不在而且毫无进步呢,20,5
≈龙月儿≈,2023-01-22 22:22:05,3.5星！每年的年初一都要看电影，今年看这部！因为看预告片期望太高，心理有落差，但作为一部有家有爱、有情有义的喜剧片，挺适合春节档的！张小斐更美了，端庄大气；雷佳音一如既往地讨人喜欢，太可爱了；这次的惊喜是张宥浩，我居然觉得他的轮廓像金城武，气质可日韩，也可乡村，角色转换立得住，挺绝的！奶奶吴彦姝、妹妹杨恩又是真的可爱(杨恩又昨天才在春晚直播看到她这个小哪吒，哈哈，辨识度好高！)，爸爸沙溢、妈妈刘敏涛也很和谐，好有爱的一家，难怪仲达想霸占这份亲情了！丁嘉丽(金巧妈)我是第一次注意到她的角色，好高啊，美丽而霸气，希望日子苦尽甘来吧！还有各种客串的小惊喜：杨迪、岳云鹏、徐志胜，都是我喜欢的演员们，开心！……对了，插曲《sunrise  with you》和《逆光》好好听，是让人想唱K的节奏了！,40,4
Hunterchou,2023-02-25 19:24:08,两星三星徘徊，没逻辑剧情的喜剧片，全靠演员演技撑着,20,6
微暗的火,2023-01-24 12:54:22,《交换人生》告诉我们，即使交换得来的人生再富裕再精彩，也抵挡不了最爱你的亲人。被家人安稳的爱着就会有战胜一切的勇气。,40,14
普通无产者一员,2023-01-22 12:28:41,就喜欢看这种带着点奇幻色彩的电影，像看童话故事一样，有种被狠狠治愈到了的感觉。,40,14
叨叨不停,2023-01-22 11:37:08,想要的太多了，又是爱情又是亲情，搞得有点割裂，而且后面也太多煽情了，情绪都没了，但我还是爱大头的。,20,51
东门捷径小V,2023-01-22 15:54:43,适合过年合家欢的工整成熟商业喜剧，雷佳音演技真的非常加分，看这部才发现他身上是有点子精分在身上的，精准拿捏了。但真正抢戏的还是大鹅，最后开放式结局算是个最惊艳的小彩蛋之一了,40,8
梁惊天天天向上,2023-01-22 13:16:50,带初中妹妹看的，春节档我俩想看唯一交集，俩人都看的挺开心，不得不说俩主演太招人喜欢了，所以剧情有些中二情节也就忍了。张小斐跨栏真笑死我了、雷佳音变少年才是本色出演吧哈哈，不油不腻，最后结局也是意外到我了，本以为该煽情了，没想到还有惊喜，总之，推荐！,40,21
灼灼裴质,2023-01-24 13:10:31,过年很值得和家人朋友一起观看的一部电影，有笑有泪有感动。男女主角轻松自然的表演加上各位大咖明星的客串让影片充满惊喜。,40,2
Black sheep；,2023-01-25 17:43:41,"重看，7.5 +。我们永远需要这样在明了现实丑恶之后仍在电影中笃信纯真情感的创作者。
（局部仿佛本土化后的银河映像杜韦爱情喜剧。",40,11
66号公路灰狗,2023-01-24 11:18:50,奇幻亲情喜剧片，夹带着一些对于人性的反思，既有警醒意义，也不会太说教，力度把控的非常好，春节档强力推荐合家欢电影。,50,3
Gore赞,2023-01-23 18:53:15,内容不做剧透，看似喜剧，主旨含义还是以家为主，温馨是必然的，适合一家人去看。剧情不算老套，但也不是十分的出彩，好在氛围做的不错，后期煽情的地方，吴彦姝演技是开了挂了，全场的观众基本都为之动容，很戳心。,40,4
黄青蕉,2023-02-28 21:31:35,家庭，成长，亲情，爱情，母女关系，少年友谊，中年危机等等等等，非常勉强的炖了一锅，偶尔出彩的段落全靠张小斐自然灵动的气质在撑，连雷佳音都没及格，看得出来他并没找到十八岁少年的灵魂，不管是当下的还是自己的,20,3
静待花开,2023-01-23 18:33:40,尽管张小斐没有交换人生，她的角色也就是普普通通的都市女性，但她却是串起整个故事的核心，她和雷佳音相亲时的画面，我整个被笑喷，太会抖包袱了！,40,3
