用户名,评论时间,评论内容,评分,赞同数
把噗,2023-04-14 21:13:56,合格的商业谍战片，文戏武戏恰如其分，剧情紧凑、节奏流畅。港式动作片的爱好者能在这部电影看到港片最精彩的精髓所在，尤其是民国谍战的部分很有时代怀旧氛围和致敬先烈的情感共鸣。据说影片拍摄地是在汕头，也有潮汕方言的版本上映，这种将地域文化、特殊年代、现代商业等各种元素融为一体的很难得。,40,162
Ashen,2023-04-16 15:41:38,"我觉得，我认真的觉得，这部影片得从主客观两方面来评价。

主观：
1 - 还行，真的拍的还行，基本上就是一部港版谍战片。
2 - 演员太正点了！我家正哥！还有陈伟霆，王千源，王龙正，个个养眼，于我绝对是视觉享受！
3 - 伟霆的Ed很好听

客观：
1 - 作为一部院线档影片，整体还是不太尽如人意，尤其是还要挑战谍战片这个算是内地最拿手的元素，效果呈现可想而知。
2 - 编剧太随意了，故事盲点多到一塌糊涂。
3 - 节奏，节奏，影片的节奏在哪里。
4 - 陈伟霆作为绝对的第一男主，外形上虽然少年感依旧，但演技也确实还有较大提升空间。必须要明白，电视剧和电影在各方面都是有本质区别的，大荧幕会将演员的演技无限放大。因此，电视剧表现还不错的演员，未必在电影上也能令人满意。",30,14
六条叔叔🌈,2023-04-14 20:49:36,影片最让我动容之处，是导演毫不吝啬地在几个小人物身上有几笔精彩的着墨。一个是，尹正饰演的纨绔子弟十二少一开始只是和一帮朋友吃吃喝喝，最后竹君却能毫不犹豫地却找他求助，他也毫不犹豫地真能扛事儿，这就叫国家兴亡匹夫有责。另一个，陈家栋的小跟班既能在乱世之中始终心系心爱的心动的人，在对方死后奋不顾身地刺杀警察局长为之报仇，帮了陈家栋大忙，这就是小人物的血性!,40,134
胡晓晨,2023-04-14 21:24:43,中规中矩，毫无惊喜,30,13
守望电影,2023-04-15 14:01:22,王千源和陈伟霆之间的暗流涌动博弈真的很有魅力，爱恨交织、双雄对决，曾经的兄弟大打出手，暗流涌动，隔着银幕都能感觉到那种剑拔弩张。陈伟霆这次的表演真的很有突破，可以让观众清晰的看出他从青涩到沉稳的转变，诠释得非常到位；王千源一如既往的优秀，气场强大，情绪看着没什么大的波动，但一个抬眼都令人不寒而栗。另外，其他小角色也并没有沦为背景，每个人都非常出彩，而是真正做到了“国家兴亡，匹夫有责。”,40,154
固,2023-04-14 20:54:08,又搁这洗钱呢,10,122
丽塔.,2023-04-14 21:47:34,网大水准的主旋律,10,95
南开区演员黄渤,2023-04-14 21:40:56,不敢相信是陈嘉上拍的，但看看他这些年的履历，也不奇怪。,10,96
奥特曼,2023-04-14 21:46:55,拿着剧本大纲拍出来的剧本，人物没一个智商在线的，逻辑漏洞百出。,10,81
大鼹鼠的陌陌蛋,2023-04-14 21:13:26,没想到这么好看，以为红色电影会很闷，陈导很好的结合了商业，剧情多重反转，每个人都不简单，不到最后，看不清到底谁是谁这边的！,50,149
草食夫,2023-04-14 21:47:40,很刺激的谍战爽片，两男主对决全程高燃，看的人是心率爆表。太喜欢王千源演反派了，魅力MAX。影片在潮汕老区取景很沉浸很有意思，另一种岭南特点的谍战片，配合有质感的服化道，能感受到这部电影的诚心实意。,40,153
大浩Colen,2023-04-16 21:33:16,王千源老师，你是不是有啥把柄被导演攥住了，还不止一个导演知道？如果缺钱大可以直播带货，没必要苦了自己，也伤了观众。,20,22
米开浪基•洛,2023-04-17 22:00:38,很多情节没搞明白,30,0
OK,2023-04-15 09:46:25,昨晚电影院看的。真的就一般太一般了。中间逻辑都连不上，最后那个警长变成共党也是毫无交代，我真服了。难怪现在影院都搞重映，这种电影真的看情怀，浪费50块,20,38
土卫六,2023-04-14 20:26:28,超好看，片尾曲也好好听！陈家栋，王历文，绝了。交通战就是生命线，一刻不停！斗智斗勇，为了信仰，为了心中的理想，倾尽所有！,40,132
张晋,2023-04-14 20:22:12,我个人觉得很不错，陈伟霆大战王千源，影片挺好的，展示了和其他革命时期不同的一面，有悬疑，有烧脑，剧情反转，虽然我都猜的基本和剧情没太大差别，但是还是给陈导点赞,40,121
肖顺尧的小野狼,2023-04-14 20:19:51,"潮湿的街头、涌动的人群，他拿着烟站在风里，坦然地成为靶子——
故事充满了20年代谍战的粗粝感，地方特色很浓，想念汕头粿条了。
王龙正演这种文弱又优雅的地下工作者竟然莫名地合适，就是打戏部分，总觉得西装三件套限制了动作，如果是周巡的皮夹克牛仔裤肯定更流畅。
王千源老师，我错了，您还是总攻，请继续",40,91
Max,2023-04-14 21:27:36,潮汕话很亲切，抗战的历史意义非凡，家国情怀，非常有意义，看了又是掉眼泪的，也感谢祖国的伟大，很幸福的80零后，很珍惜现在拥有的幸福生活，来之不易的生活是祖国先辈们的热血换来的，感谢祖国。,40,83
杜鹏,2023-04-15 16:16:56,“让他们快点离开，我留下来编故事。”,30,12
申报记者何书桓,2023-04-14 21:49:27,陈嘉上应该只导了开头一场戏,10,73
KellyWu凯利吴,2023-04-14 22:31:45,潮语场，潮语加成很加分，很有亲切感。陈嘉上现今的导演水平已经远远不如他徒弟林超贤，镜头语言摆明就是电视电影水平，他最拿手的枪战动作戏完全是瞎糊弄的水平，倒是那几下肉搏动作戏尚有几分看头。情节就是狗血抗日谍战剧+平庸港产卧底警匪片的水平，几个转折关键点不值得深究，剧情推进太过依赖反派降智，但凡反派有点智商，影片到一半的时候就已经干掉主角。这类小格局的主旋律谍战片，既然保证不了场面，一定要在剧本上多做文章，明明很多地方可以设计得更精彩。,30,11
罗黛若,2023-04-14 20:42:41,不功不过 四平八稳,40,52
飘赣,2023-04-14 22:05:48,没想到香港导演拍内地谍战片还是挺有一套的，追逐打斗、枪战爆破、暗夜巷战、身份反转一个不拉，镜头画面质感很强。陈伟霆和王千源的双雄阵容搭配也很有感觉，从惺惺相惜好兄弟到不断试探最终分道扬镳，很符合相爱相杀的人设。影片整体的节奏感也很强，既有紧张刺激，也有偶尔的温情脉脉，更有关怀乱世之中普通小人物的飘零爱情这样的细腻情节,40,54
幸运千,2023-04-14 20:48:09,（有一些剧透）优秀的谍战电影！整个故事其实并不复杂，但是编排很有节奏，枪战打戏和文戏动静结合。两位主角，一对兄弟，因为时代的影响、信念的不同互相虚与委蛇，不过抛去谍战戏国共角色比较“脸谱”的设定，看结局码头那段，王历文抢先抬手，一位百发百中的神枪手，却只打中了对手的非要害部位，而枪法看似蹩脚（也有可能是在藏拙）的陈家栋，反而在倒下时击中好大哥的眉心，其中的感情很耐人寻味。影片中另外很令人动容的还有除了主角，一些看似蝇营狗苟之辈其实一直在为了信念忍辱负重，这就是为何星星之火却可燎原吧。ps：没买到粤语版，第一次看几乎全员粤普的电影，很生活很有意思,40,71
亵渎电影,2023-04-15 00:40:40,被海报骗了，看它的物料和配置，以为是香港犯罪片，结果是民国主旋律，硬把网大宣发成了院线片的感觉。编剧也是走马观花的写法，看似该有的港片元素都有，但却没有一个能写深入的，很随便的把陈导本来擅长的元素套路了一遍，然后电影就结束了。王千源的状态很松弛，像是在演另外一部电影，跟其他人完全不在一个状态，很想夸他这种表演状态是国内演员们最该羡慕的，也很少见的，但他好像很少能把这种松弛用对题材和地方。不过，我还是很爱王千源。,10,78
氵,2023-04-16 15:04:19,"在汕头老市区拍摄的～～加上这个阵容，有点期待～23.04.15 | emmmm有点敷衍的感觉....",20,18
辣么骄傲,2023-04-14 20:52:24,"实名推荐!!!紧张，刺激，热血，过瘾!!!HK泰斗陈嘉上导演和编剧海飞太会讲故事!把一个这么有爱国情怀故事，讲得这样让观众共情，一点不落俗套!100多分钟的《暴风》装下了壮士豪情，无私无畏!我仿佛也成为了那个时代里的小人物，是随波逐流，是趋炎附势，还是挺身而出。每一个被暴风裹挟的小人物，都可能成为改变命运的大英雄!影片的最后，正邪的直接对抗，在紧张的情绪包裹中，我早已泪流满面。感谢所有的无名英雄，感谢汕头这座英雄城市，感谢我的祖国，感谢一直敢于抗争敢于流血不畏牺牲的每一个小人物。
陈伟霆把陈家栋诠释的太好了。影片中最让我动容的就是陈家栋的坚毅，他的信念!他从不曾有一丝动摇，在暴风中拼命抓住那一丝光明，尽自己所能!",50,93
滑稽,2023-04-14 20:17:06,"仆你个街＊3。
小喇叭。
为什么要叫家栋？
让他们快点离开，我留下来编故事……",10,39
海生,2023-04-26 20:55:20,单位组织看的，说不出哪里好，也说不上哪差。,20,2
声声慢,2023-04-14 20:47:19,新主流电影牛！反转一层一层，最后一刻直接燃起。,50,69
萌萌琪—辰辰,2023-04-14 20:58:36,情节环环相扣，看暴风真不能眨眼，眼睛一睁一闭，细节就漏了。,40,53
谋杀游戏机,2023-04-15 19:27:44,看片名还以为是个犯罪片，没想到是个商业谍战片，还是陈嘉上导的。有意思的是它是用港片的手法去拍民国谍战，经典的双雄会故事，两男主一明一暗，明牌之后依旧互相试探周旋，把传统的警/匪换成了信仰和立场上的二元对立。潮汕风土人情+潮语版配音对本东北人来说是一次新鲜体验。兄弟俩相爱相杀挺逗——想象一下你是大哥，你有个相识多年的小弟，你给他工作，送他手表，带他吃西餐厅，教他射击…结果最后发现这些本事全被他用在你自己身上了XD 这些年王千源自创了一套表演体系，放在这片里比现代题材更合适，船坞扫射那场戏还挺刺激的。陈伟霆演个穿拖拉板的潮汕仔也很对味，以前没看过他演这种角色，他唱的粤语片尾曲好好听，加分！,40,26
兔咂,2023-04-14 20:52:43,看完了粤语版的《暴风》，真的非常好看👍故事情节非常紧凑，一点都不拖拉，是很好看的一部谍战片。我本身是非常喜欢看谍战片的，然后在这部电影中，有好几次被陈伟霆饰演的陈家栋所打动，每一个眼神表情都包含了太多的情绪，尤其是那个火中打斗的片段，非常的震撼，看的非常揪心😭😭,50,68
一个普通影迷,2023-04-14 20:19:40,剧情太直白了，情节都能猜到，人物单薄，整体毫无亮点。  以谍战片的外壳拍了一个主旋律精神的影片，唉,20,29
Luckyzain,2023-04-14 20:23:52,弱智的剧情 多余的台词 混乱的剪辑   全程尿点……,10,46
刚度分配法则,2023-04-22 16:40:52,烂片。虽然双面间谍这个设定在国产抗日电影中较为少见，但是由此的设定、引起的对抗，都只能用两个字形容——扯淡。虎牙因为老K死了，就自身去报仇，就这?交通站啥的不管了?这么扯淡不顾逻辑的剧本，也是少见。,20,6
ama,2023-04-19 12:13:46,"我是潮汕人，表示也来支持下😊
看完，如坐针毡……当爽片看🉑，但剧情有点乱",30,1
酱爆桑,2023-04-14 20:10:23,【2】笑得嘞，纯玩尬的。谍战剧老把戏尬电影兄弟情。只拍局部，一个交通站，几处空间，一次谍战的思路是对的，但也就仅此而已，拍局部拍不出兄弟情和令人白目的角色身份反转，拍地点逃不出汕头小公园方圆两里。充满对汕头这座城市的刻板观念，硬是对汕头这座城市等同于小公园，拍美食等同于粿条，蚝烙，葱饼。最搞笑当属伟霆欧巴用偶像剧表演去诠释正面无私的角色ptsd到笑点频发，尴尬的自我牺牲，兄弟对决尬到频频白眼。群英荟萃全员潮汕话配音不贴脸猜猜我是谁，最后不忘记码头致敬《英雄本色》，一个红色交通站的故事硬是拍成尬的！妈呀你们，幽默的！,10,36
好想贺可乐,2023-04-14 20:23:47,巡逻兵，点心妹，黄包车夫，本以为三个人会一起看到黎明，没想到走着走着还没看到旭日初升就散了。。,50,56
光影一路同行,2023-04-28 17:08:24,拍出些地域特色气息来，也能看到一些细节或者历史符号的考据，比如斜着握枪开枪的姿势，公益消防队等。最后的枪战疲劳里我一直期待一表废柴的新局长反水，结果就真等到了🤣还是惊喜,30,0
职业电影粉丝,2023-04-14 21:30:06,剧情十分狗血，怀疑是GhatGPT写的,10,31
惘然,2023-04-15 18:01:28,"谍战商业片，双雄模式。但陈嘉上营造出了明暗两条双雄线。
王千源的演技太稳了，陈伟霆这次也意外地不错。两人的很多对手戏都剑拔弩张，气氛拉满。当最后王千源说出：“我就是想你做我的小弟！”竟有一丝感动……
其实给我更大惊喜的是王龙正，他和陈伟霆的角色一明一暗，很多时候双雄对峙，欲说还休。但也正因为前面两人关系的铺垫和情绪累积，最终那场戏才真的有种生离死别的壮阔悲情感，非常过瘾！",40,19
白龙,2023-04-14 20:22:02,陈伟霆什么时候拍部黑帮片？,40,44
已注销,2023-04-14 21:39:14,好久没看革命题材的谍战片了，影片非常精彩，很受教育，革命时期的地下工作人员太不容易了！建议家长们也带孩子们去看一下。,40,55
咚咚咚🍃,2023-04-14 23:33:50,这个潮汕话配音……作为潮汕人听得真的好尴尬，剧情一般，两分打给演员……,20,21
花衬衫,2023-04-14 20:38:55,节奏流畅，王千源还是不错，陈伟霆的台词进步好大。,40,61
Christian,2023-04-21 19:45:30,其实这种题材就如《风再起时》或《追龙》两边势力都很强大。但比较惊喜的是背景发生在潮汕地区，我们都知道香港黑社会早期都是潮汕偷渡来的。你能看到陈伟霆与王千源俩人发生碰撞、对戏，还是值得一看。,40,0
银敏悲,2023-04-14 21:50:25,看一半看不下去了，拍成电视剧都不及格，中途退场，中途弃剧。,10,47
零志零（脱单版,2023-04-16 19:50:23,有没有陈伟霆的粉丝退一下钱。。,10,20
JoeyLu陆柏宇,2023-04-16 02:53:12,我以为是现代戏………,10,8
slipknot,2023-04-28 03:36:30,演员演的不错，导演的也不错，但是电影看着就是怪怪的，看不出来那种谍战的紧张悬疑感，平淡如水。,30,1
Meg,2023-04-15 21:10:14,"汕头
潮汕话配音",20,7
大苏,2023-04-15 03:08:56,求求你了，陈伟霆别当演员了好吗.冲着王千源看的，但是你太拉胯了,10,36
鸣人爱拉面,2023-04-15 12:01:59,所有的牺牲都值得被铭记。影片的立意很不错，没有人心甘情愿被卷入暴风，但暴风已来，小人物在大背景下就显得格外耀眼，为了各自的信仰毅然决然地加入到这场生死之战里。电影里有很多动作戏，枪战、爆破、近身搏斗这些“硬场面”都拍的很不错，很真实，体验感极佳的一部谍战电影,40,25
momo,2023-04-22 17:38:45,商业谍战，当爽片看挺好的。,40,1
arashi,2023-04-21 18:07:49,"疯了吧 那么稀碎的剪辑 角色为了死而死 
竟然还是爱国电影",20,5
外苏,2023-04-15 19:00:55,没钱可以不拍…………,10,8
。,2023-04-14 21:32:14,还不错,40,28
德拉帕努斯,2023-04-27 17:17:18,单位组织观看，剧情逻辑有问题，但起码不是烂片吧,30,2
豆友207087634,2023-04-17 06:09:58,乏善可陈,30,0
小朋友的雲之裳,2023-04-14 20:33:00,太好看了，一定要去电影院看。陈家栋：你选择的我看不到！交通站就是生命线，一刻不停，为了信仰，为了心中理想，为了不灭的希望！陈家栋，王历文，十二少，罗宽，平头，江河！这部电影值得！,50,60
烨明,2023-04-15 10:53:16,故事逻辑经不起太多推敲，人物来龙去脉交代很潦草，质感粗糙得很，拍个几集电视剧勉强能看看，作为电影显得太廉价。,20,13
C奭1,2023-04-15 23:39:16,挺惊喜的，陈伟霆很正，尹正很帅，王千源的反派还是那么有味！,40,23
卡夫卡的小屋,2023-04-23 11:57:13,制作还可以，剧情设定太拉跨。上个世纪二三十年代的汕头给人的感觉就像是小上海，潮汕方言的运用也很特别，这个题材还有很多可以挖掘的地方。,30,1
今生、唯爱,2023-04-15 23:05:28,"那个缺水的男人，占着对接所有人物的戏份，却描述的极其单薄，除了让观众知道他的名字和有个女儿。其实他的生死，对故事重要性很一般，不值得最后的高潮戏份围绕他而展开。
以自身利益投资方向的王历文，对于自己党派的拥护很坚决，反而主角和缺水的，以及最后反水的警察们，显得方向感模糊，毫无信仰。
故事单薄，编剧垃圾，剧情走到哪儿算哪儿的感觉，毫无吸引力",20,11
Cenduruila,2023-04-22 18:00:20,还不错。围绕着暴风的中心展开故事。,40,0
qia|有痣青年,2023-04-17 15:57:44,老爸喜欢的题材，剧情太生硬,30,0
Ö,2023-04-24 00:09:52,想给他们每人发一条红领巾的程度😪公安局局长强奸了少女只因他能够说我说你是共党你就是共党的权利，直观的感受到了政治迫害是什么，换言之文化革命时候应该也是这样，人类是唯一能够因为定义了分类后就能够毫无怜悯残害同类的“高级文明”。公元前没进化的时候，一起摘波拿拿的时候，可能比有了文明后文明的多。,10,1
luoyinluoxuan,2023-04-22 17:38:07,整部片虽然是谍战，但是故事线其实并不复杂，角色群像都能立得住！,40,1
有点撑的午后,2023-04-15 05:56:46,浪费了那么多大咖，剧情，拍摄跟不上,10,15
秋库布里克,2023-04-18 15:15:51,"选陈嘉上来拍就对了，以30年代红色交通线为背景，讲述一对兄弟是如何在时局变化中从挚友一步步反目的故事，有人选择利益，有人选择正义。
标准的“双雄”叙事，用凌厉的动作场面去铺陈江湖情仇，让人仿佛重回了90年代黄金时代的港片，但另一方面，通过结合汕头的风土人情和革命历史，营造出浓郁的岭南文化氛围，又让它带有更独特的气质。
演员们的表演也不错，王千源饰演的王历文是一位精明的坏人，陈家栋那种前期青涩略带一些莽撞、到后期沉稳专注的转变，陈伟霆诠释得不错。尹正、钱波等人在影片中的对手戏也很戳人。可惜现在票房大盘市场低迷，《暴风》的谍战题材又显得小众，实在是有些可惜。",40,0
白眉道长,2023-04-15 14:03:18,生命不息，战斗不止，一部超燃的商业谍战片，双雄对决，多重反转，惊心动魄，紧张刺激，在独特的潮汕风味、浓厚的时代气息里，让观众体验到了先辈的不易，家国的意义。陈伟霆和王千源对手戏太帅了 男人味十足,40,15
毒舌影评,2023-04-17 23:52:04,陈嘉上导演生涯最烂作品！,10,6
cai,2023-04-16 18:40:47,挺神奇的，全场都是在京潮汕人，在北京10年也没认识几个同乡人，结果现场有200多个，尽管一个都不认识。其实也不差，潮汕话的部分大家都在乐，因为有很多熟悉的方言俚语。于正的配音差了些，不是太适合。故事没啥惊喜，服化道好看。,-t,1
xiaowu,2023-04-16 12:08:22,最后那段大场面特别棒，枪战、近身肉搏、火中打戏，层层递进血脉贲张，香港导演特别擅长的动作戏体现得淋漓尽致。陈伟霆王千源身上点着火，是演员亲身上阵，不是替身看着就好危险，很拼很敬业。,50,17
东东,2023-04-14 20:55:16,《无名》与《悬崖之上》的结合。,50,17
禾一,2023-04-23 09:59:43,"陈嘉上导演新作，鉴于和星爷、成龙大哥的多次合作，这个作品值得期待。
王千源老戏骨的戏，也值得揣摩。
一部红色剧，暗战戏，兄弟情，民族义，家国情怀，各色人等，都在纷纷扰扰的历史中相互晕染又彼此界限清晰，在生死存亡、义利取舍的刹那，演绎出最深的人性和命运的诡谲。",50,0
她是猫鳄鱼,2023-04-26 14:46:43,作为广东人来看，还是很有代入感的，陈伟霆讲潮汕话这种场景简直了！当然我最爱的还是王千源的西装暴徒，少有的能在国产电影里看到这么正的西装，全程嘶哈嘶啊啊,50,0
明明_Andy,2023-04-15 21:42:48,太无聊了，而且尬,10,11
୧(๑•̀⌄•́๑)૭✧,2023-04-14 20:41:57,动作戏可以，感觉陈伟霆更适合这个路线,40,41
清笛寒影,2023-04-22 20:10:34,整体看下来，确实有些地方剧情没有说明白，应该是成片被剪掉了。但一些人物的身份反转刻画的很好，一两句话、一两个镜头，就让人瞬间明白了，再回想之前那个人的行为，才恍然大悟——原来是这样的。而最击中我的地方，其实是影片的最后一幕——交通站从未停止运转。通过电影知道了汕头地下交通站，知道了这个真实存在的“红色”故事。国难当头，总有人不畏艰险勇于牺牲，有人被出卖、倒下，就会有更多的人站出来，补上。不论是不是共产党员，只要是有血有肉有良知的中国人，都会愿意为国付出，这是真正的“天下兴亡，匹夫有责”。ps，影片最后，听着陈伟霆用粤语唱着“何谓错何谓对，愿意牺牲有何罪，若要输就让我含着笑安睡”，读着汕头地下交通站的事迹，体会着前辈们的大无畏精神，真的很有感触。是他们的坚持，让我们迎来了曙光，敬佩，感恩。,50,1
闻果,2023-04-24 08:05:49,还不错,40,0
韦斯安徒生,2023-04-18 14:19:41,"最近很多部新片上映，题材虽然广泛，但整体票房却比预期的都低一些。在喜剧、爱情、动作、都市等题材中，谍战题材的《暴风》貌似略显遗憾。
《暴风》是将港式动作片和民国谍战题材中和得恰到好处，在汕头发生的具有家国情怀的双雄故事。
王千源饰演的王历文是一个复杂而又大有野心的人物，压迫感极强，掏枪的速度敏锐准确。这和他的好兄弟家栋形成强烈的反差。
家栋这个角色和演员本人形象截然不同，陈家栋的青涩感被陈伟霆演绎得很细节，让我相当意外。现在大银幕上能打的演员越来越少了，希望今后能看到他多拍动作片。
两人的在兄弟情义上的纠葛，信仰上的对撞，计谋上的博弈，再到武力上的对决，都被呈现的张力十足。
陈嘉上一直以来擅长的动作场面，在片中也是一大看点，不论枪战还是肉搏，都设计的很精彩，而且和人物刻画是相辅相成的。",40,3
拉夫德鲁的厨子,2023-04-22 17:48:34,剧情很一般，三个星。只是为了看陈伟霆的颜和王千源的演技，再加一个星。,40,0
jushall,2023-04-17 17:31:12,看不好看的电影，像是遭受了两个小时的酷刑。部分演员台词功底很差，吐词不清，好多转场突兀，连王千源都压不住，主角光环离谱，剧情故弄玄虚，又怕观众看不懂生硬地来了好几次大白话解释，总的来说是一部失败的谍战剧。,20,6
黑色花衬衫,2023-04-22 17:41:40,还不错，喜欢王千源！,40,0
章赳赳,2023-04-15 20:01:13,很赞👍！,40,6
子不语,2023-04-24 17:24:03,道不同不相为谋，道相同谋所不同。谋所同道却不同，谋不通道亦所同。我们站在同一条大道的岔路口，你向左，我向右，我们各自经历了自己的血雨腥风，带着一身伤痕，而你终成了我斩断过去最锋利的刀。,40,1
李霁琛,2023-04-24 09:03:50,三星给王千源，一星给题材和情怀。,40,0
渡辺麻友,2023-04-21 17:29:38,比想象中好看。节奏快，在罗局长被打死之前剧情中规中矩，有倒叙和反转。可惜陈伟霆在厕所通风报信就比较降智，结局也是不可避免的主角光环。刺仔和赛云这些小人物安排得很恰当，笔画不多又能起到推动剧情、触动人心的效果。,40,0
夜雨声烦,2023-04-15 23:04:45,电影算是比较小众的吧，谍战紧张又刺激，看完之后才知道汕头原来还有这么一段抗战故事。,50,26
瓜瓜,2023-04-20 12:44:18,"2刷了朋友们，又看遍了潮汕话版，广东方言真的好有趣，本土感超浓，小人物无比生动，感觉会更快的让人入戏。（所以说不好看的人是不是没看懂啊）
看完结尾觉得有点心梗住，希望在未来，更多我们广东英雄事迹能够被更多人了解和铭记",50,7
風中綠李,2023-05-04 17:17:07,汕頭的文化符號只剩下「罔顧」高級餐廳也要吃的粿條，青春靚麗的女性被扯進國家話語里只能做一個獻祭的角色，甚至「明晃晃」地暗示情節未必需要的貞操觀，被侮辱後面對鍾愛自己的人只能甘心不配並且死去，而她甚至不從屬於什麼襠派，卑劣的男性視角只會把女性當作純潔的花朵，一旦被暴力地捏碎即可棄之不顧，你不是嗎，我要你是，你就是，粗暴、殘忍、最關鍵的是，不必要。故事的演法有很多種，更何況它是個原本積極正面的故事，可導演卻給了它最混亂、最厭女、最浮於表面的一種。,10,1
李霁琛,2023-04-24 09:03:50,三星给王千源，一星给题材和情怀。,40,0
momo,2023-04-16 17:34:33,看得出来大家都在完成任务。,20,6
betty,2023-04-20 21:05:56,好多地方没清没楚，耍帅就完事了吗？,20,1
卡夫卡的小屋,2023-04-23 11:57:13,制作还可以，剧情设定太拉跨。上个世纪二三十年代的汕头给人的感觉就像是小上海，潮汕方言的运用也很特别，这个题材还有很多可以挖掘的地方。,30,1
Banana,2023-04-19 22:09:13,这部电影的问题，我个人觉得集中在镜头表现、剧本细节和演员互动上。最后的高潮戏，没有任何一个镜头交代了码头和船之间的空间关系，很混乱，观众完全无法知道角色的空间关系和事情发生的逻辑；感情戏完全无细节；然后王千源和陈伟霆真的就是各演各的，完全没有互动啊，相互不接戏啊，俩人真的不是被剪辑在一起的吗……,20,1
芝士汉堡.,2023-04-16 17:40:17,【2.0】尬的程度也就比龙马精神强十倍吧，王千源大哥收收招吧……,20,5
momo,2023-04-14 20:16:01,朋友是粉丝请看的，抱着配朋友的心态去没想意外的好看，剧情节奏挺快的但不影响流畅，王千源表现一如既往的好倒是对陈伟霆改观了，他普通话进步挺大的台词也不错帅哥加油啊,50,65
小侠来了,2023-04-18 23:59:57,王千源真的自己毁了自己,20,3
正义B胜,2023-04-14 20:37:38,感觉像电视剧本子改的，最后也确实就拍了个大纲出来。制作也很电视剧，塑料感很重。现在也就体制内的电影公司会这么干了，反正钱也不是自己的，随便搞搞凑俩明星，能给领导交差完事儿。,10,36
qia|有痣青年,2023-04-17 15:57:44,老爸喜欢的题材，剧情太生硬,30,0
cai,2023-04-16 18:40:47,挺神奇的，全场都是在京潮汕人，在北京10年也没认识几个同乡人，结果现场有200多个，尽管一个都不认识。其实也不差，潮汕话的部分大家都在乐，因为有很多熟悉的方言俚语。于正的配音差了些，不是太适合。故事没啥惊喜，服化道好看。,-t,1
Sincerely.,2023-04-20 09:47:29,香港导演在国内这么不吃香的原因不是国内观众的观影热情不行 也不是不热爱港片电影 就是导演他们自己的创作问题,10,3
渡辺麻友,2023-04-21 17:29:38,比想象中好看。节奏快，在罗局长被打死之前剧情中规中矩，有倒叙和反转。可惜陈伟霆在厕所通风报信就比较降智，结局也是不可避免的主角光环。刺仔和赛云这些小人物安排得很恰当，笔画不多又能起到推动剧情、触动人心的效果。,40,0
Magician Quinn,2023-04-16 08:45:01,献礼片，剧情太平淡了，真的鬼扯,20,9
