用户名,评论时间,评论内容,评分,赞同数
困在坚果壳里,2023-02-04 13:41:56,本来为了人设看的，结果就是依托答辩。,10,0
犯罪,2023-01-29 19:18:34,这是一部让你获取低端的高潮的爽片！,30,9
哇信号,2023-01-25 01:23:31,就是喜欢，杏啊，你太棒了，光芒万丈,50,8
обломов,2023-03-29 09:05:23,阿杏这是直奔网大打女而去了,20,3
牛奶很忙,2023-02-20 09:58:26,第一场动作戏比盲战好看很多，后面就是PS2CG动画水平了，杨杏老师的疯批女杀手人设请立住谢谢,20,1
一只特特呦,2023-02-10 23:42:36,"我来欣赏一下电影热门榜第一。
小品级别的长视频，是网大该有的样子，怎么还那么多对口型啊。
东北大乱斗：乱炖。",20,3
大头,2023-01-28 01:03:52,中型军迷cosplay现场,20,4
Hunterchou,2023-01-25 10:15:19,缝合怪，无厘头喜剧+游戏画面,20,4
东方小奕荣,2023-01-26 02:00:30,看打打杀杀的片子居然能看睡着了，我不适合看这种片子。。,30,4
古城茶博士,2023-01-25 20:18:06,常识：如果真的如剧中所演的那样，狙击枪穿过狙击镜然后爆头的话，最应该的样子是连脑花带后脑勺一起被轰掉，怎么可能只有那么一个小窟窿喷那点血！,10,9
长袜子,2023-02-13 23:09:00,没有新意，连动作场面都充满既视感，但起码执行得不错，观感是及格的。60,30,3
微谷,2023-01-24 22:25:54,霍穗强对于网大的掌控越来越好了，这次素质不错，就是缝合严重了点儿，若是找几个好剧本，终有能上主流院线的机会。杨杏演“神经质杀手”比《盲战》里更松弛了。最稳的还是叨叨，非常成熟的喜剧片配角。,30,16
潘老师,2023-01-31 00:06:41,一股low质感,20,0
子不语,2023-02-18 13:29:52,JK女能不能找个年轻的啊……,20,0
苏沐橙,2023-01-29 21:01:57,"过年电影之①①《狙击之暗杀》
真的不喜欢女主笑起来的样子",30,1
葱歌,2023-04-08 15:04:08,"想不通，评分怎么这么低。
说实话，没有明星的网大，质量上乘。
要动作有动作，要细节有细节。
搞笑而又不尴尬",50,1
豆乳玉柏麟,2023-02-01 11:29:36,"《狙擊之王：暗殺》是一部在無聊的時候看了更無聊的電影，是一部純粹的爆米花電影。劇情幾乎沒有，全靠打鬥拼湊。
楊杏飾演的精神病殺手真是弱爆了，溫柔的眼神，誇張的表演，這哪是精神病殺手，這是喜劇殺手，除了打鬥沒有任何出彩的地方，建議楊杏再飾演精神病殺手的話可以多看看《漢尼拔》、《沈默的羔羊》。
《狙擊之王：暗殺》如果改編成小說肯定會大賣的，電影劇本不錯：精神病殺手、用裝滿美元的集裝箱砸死躲在防彈轎車里的毒販，毒品王國王位爭奪戰，曾經的情侶反目成仇、生死相搏。可以說是一部爽文。可惜的是演員不給力。",30,0
我叫里昂,2023-01-25 03:37:35,尬死了尬死了,10,4
紫霄宫的瞌睡虫,2023-01-28 19:04:33,爽片，抛开逻辑，无脑爽就完事儿了,50,4
侯国涛,2023-03-01 18:43:46,导演的动作+喜剧风格逐渐开始成熟，女主和医生的人物塑造也比较成功。相较而言，其它角色的刻画就太随意了一点。整体上娱乐性比较强，如果剧情的逻辑性、情感的深度如果能够再做扎实一点，会是一部挺不错的好电影。,30,2
long2535,2023-04-16 05:47:51,网大中算好看的,50,1
D伯爵,2023-01-25 16:26:15,还记得盲战里那个疯女人，杨杏这里也是同样感觉，真是喜欢啊，疯疯癫癫，大杀四方,50,4
张大爷,2023-01-26 00:29:04,难得的好网大，值得推荐！,40,6
亢龙无悔,2023-04-30 20:34:15,前面还可以，但后面一路崩塌，演员感觉一会做得认真，一会所谓喜感又觉得故事方面很儿戏,20,0
??_柯南?,2023-02-14 21:58:51,"我非常喜欢这部电影，因为延续了导演自己的风格，将炫酷格斗、超远狙击、走心温情、幽默搞笑等各类元素贯彻到底！
整部作品在网络电影当中绝对称得上是一流水准，在剧情、场景、打戏、枪战等各种方面制作精致，效果真实、惊险刺激！让观众拥有极强的代入感，仿佛置身于战场中央。忐忑不安的心理和跌宕起伏的感受，随着剧情的快速推进，迷雾散去，揭开真相，所有的罪恶都将被终结。女主用M200狙击枪在距离目标3002米的范围内进行暗杀行动，是名副其实的狙击之王。以暴制暴，让不能被法律惩治的坏人付出应有的代价。向为和平而英勇战斗、不惧牺牲的战士致敬！
20:32～21:56",50,2
小强RUC,2023-01-26 16:21:08,杨杏的疯女杀手戏路更加放开了。,50,2
天D行者,2023-01-30 21:54:34,作为爆米花片，还挺有可看性，动作戏好看，枪战也够神，医生这个角色蛮搞笑。整个故事背景似乎是以缅甸金三角为蓝本虚构的，但又揉入了酋长这种角色，如果酋长国的角色用其他人种的演员来演，可能味道更足一些，估计是没钱请外籍演员。片中的武器挺高级、专业，特效做得也还行。最搞笑的是，看到最后，才发现这一切都是女精神病的幻想。,30,4
反感南朝鲜,2023-01-27 20:57:47,真够烂的，简直可以称为灾难，打3星以上的不知道看过没有,10,0
球友基哥,2023-02-14 15:56:34,为杨杏看的，可惜电影傻了吧唧，高精狙击，完全无脑！,10,0
qirishufu,2023-02-03 15:26:44,网大这样就挺好,30,1
小鱼影迷,2023-01-24 23:07:01,网络电影/现代战争/毒品话题/狙击,30,2
cilei,2023-02-15 17:14:51,其实动作戏挺花哨的但能看，去掉医生和男主这些角色更好。,20,0
般若巴嘛空,2023-02-27 23:23:16,当成无脑爽片看一下还是可以的,30,0
无为而治,2023-03-29 21:23:06,无聊加速看完了的。疯狂打斗枪击，最后在精神病院的呐喊也是讽刺。,20,0
飞逝即殇,2023-02-23 17:58:18,本来以为还可以，看了之后发现还是不行……虽说感觉演员和导演都尽力了，还是没有让人好好看完的动力~,20,0
薄暮秋风起,2023-02-02 00:00:07,网大里面完成度挺高的无脑爽片,30,1
风之刃,2023-02-18 23:30:08,中二山寨cosplay型时装动作B级片,30,0
纯情小护垫,2023-01-29 20:05:59,剧情有些莫名其妙,20,0
北葵,2023-01-26 14:31:45,少有的冷面佳作好片，没去电影院支持一波有点可惜，场面剧情都非常在线，很热血很打很拼场面很震撼，拍摄和场景道具真的非常nice，一口气看完很舒爽，期间穿插的搞笑桥段真的完全击中我的笑点了，真的非常高质量的一部电影，虽然演员知名度不高，但是真的是非常好的一部电影，墙裂推荐，值得一看,50,2
金先生 .,2023-01-29 19:04:28,怎么说呢 打斗场面还是可以的 而且疯A疯A的女主状态我喜欢 但是不得不说 报看就是报看,20,1
空壳,2023-01-27 02:51:55,我擦，自己去体会这2个字和五星吧,50,0
梨之雀静,2023-01-28 16:04:00,真的很搞笑，比什么宿醉好笑多了。百合设计也太棒了。短片里说的很好，这个片子其实开拓了网大里一种新的影片类型。就是女主的疯批有时候太油腻了，哎，好想开头的时候把男女主一枪击毙就好了hhh,30,3
leslie1991,2023-01-28 20:41:53,网大标准，节奏飞快，有种动漫的感觉，笑点全程靠着医生撑着。打斗很爽，只是到最后开始讲感情讲阴谋就开始拖拉了。,30,3
刘备,2023-02-05 22:40:05,"还是相当不错的网络大电影。
各种方面来说，
各种打戏啊，战斗啊，很多点都很感动。
金发美女，双踢敌枪。
各种动作非常酷炫。
可能成本还是有点低了，要成本再给高一点的话，估计更爽。
当然最后那点剧情拼接的感觉都有点莫名其妙的。",50,1
度魂灯,2023-02-22 21:12:55,挺好的，就是最后那里应该是为了过审核，让人不太爽，嗯，我说的是辣鸡审核机制,40,0
风立青山,2023-02-04 12:16:40,神经病 不过还算搞笑，混时间看：比如厨房做饭时,30,0
税控AT,2023-01-26 15:29:36,一般般,20,0
绿芭蕉,2023-01-24 12:45:36,竟然意料之外地不错，能让我从头到尾认真看完。女主是米拉乔沃维奇+辛芷蕾合体（低配版气质到了美貌不足），男一普通男二搞笑男三毒品届雷洛。杀手和医生搭档的故事，救人和杀人的职业冲突碰撞上了个价值算是超出网剧格局了。金发女二是最大败笔。,40,10
品巴山,2023-02-26 19:47:43,中国人身份国际化。,20,1
晓思丽英,2023-02-21 13:05:39,95,30,0
??,2023-02-04 08:45:01,好辣鸡哈哈哈哈哈哈,20,0
Griffo,2023-01-25 16:28:21,二倍速消耗时间 拼凑的痕迹太重了 造型啥的也是 哎 国内的创作者呢,20,0
自燃，风月同天,2023-02-06 09:44:02,"全是抄的啊……
大家真是得开开脑洞好好想想怎么编个好故事了",30,1
The Great Lee,2023-02-03 18:27:39,"5分。比Netflix還要認真一些。很狂妄，片頭瘋人院和中段爭奪王子的飛車戲，已經超出網大範疇了，愉悅感足以挺進大銀幕。
霍穗強基本在修正［盲戰］犯過的錯誤，此前夥同安志傑打造盲人功夫俠，執行調度一塌糊塗。今次方向上全面貼合現代戰爭和近身格鬥，在武指可把握的區間內，調度和設計都有提升。
楊杏透過兩部戲，也穩固了華語哈莉?奎茵的形象，又順便再山寨了艾達王，竟然也hold得住。她身上這種癲狂挑釁的能量，留在網大可以做女王，或許不用進大銀幕。但要是進，在此衷心祝願她能被婁燁賞識。",30,0
烦小稳丶,2023-01-27 17:20:43,这个女人，好性感,40,0
悟空是江湖骗子,2023-02-06 23:31:46,"当成喜剧片的话还可以看一下，纳米炸弹和通电解除有点意思。 
女主有点酷又有点逗比。",30,0
falsecarefree,2023-01-25 17:22:05,作为网大还行,30,0
行者,2023-02-14 12:36:55,美学暴力与喜剧完美结合，刺激满满的，完美商业片，堪比疯狂的麦克斯之狂暴之路,50,0
2xky8x2czb,2023-02-01 20:33:53,还能看下去的说。,30,0
花生騷,2023-01-29 13:15:05,居然比我预计的好看。动作场面设计的不错，故事很简单，倒也不用费脑子。,30,0
Cyrile,2023-01-27 07:46:29,被三分钟视频号精华剪辑骗进来看的,30,0
在希望的田野,2023-01-25 12:52:18,"狙击，枪战，毒品，爱情，爽剧，战乱某国。
好尬",10,1
ren2012,2023-04-06 19:15:30,女主除了丑了点，没有什么身材，其他还行。,30,0
TingT,2023-02-04 13:48:39,视频里的片断都是精华，原片就算了，不看最好。,20,0
咖啡来了,2023-01-26 16:50:55,这有点尴尬,20,0
西柚茉莉茶,2023-05-07 18:16:10,无意点开，这是网红聚会？,10,0
徐徐连连发财,2023-04-15 00:37:02,被短视频骗来的。,20,0
。,2023-01-24 19:56:52,还挺好看，动作戏枪战类还挺专业，女主很好看，男的都是傻屌，全酋长国就这些人了,40,1
白白,2023-01-27 22:53:01,对于网络电影我觉得拍得很好，刺激，女主太帅了,40,0
Cloudox,2023-02-07 18:19:00,全程打戏，真的觉得还不错，比很多单纯卖设定但打戏平平的要好，主要是超出预期，但剧情依然是硬伤，值得鼓励,30,1
Fogo,2023-01-26 17:29:33,娱乐性十足，但不能太较真。有爽点，但欠缺情感输出。有好看的段落，但整体的气质，质感均不如《盲战》。,30,0
小贼,2023-01-25 22:10:19,绝命医师纳西潘，正经善良靓安娜,40,0
张木鱼,2023-01-28 06:34:16,多重大杂烩，恶女，斯密斯夫妇，战狼，速度与激情，啥都来了,30,0
想去看你,2023-04-09 23:33:39,作为爽片还行，但是剧情烂的掉渣，不过看这片也是在看女生打斗的，男的爱干嘛干嘛,30,0
四喜,2023-01-24 12:21:38,太缺能打的女演员了,20,4
麻瓜怂怂,2023-02-07 18:54:50,一个中国狙击手说英语我真是看不下去了,20,0
Sincerely.,2023-01-24 12:54:06,"本来以为是个经典烂片网大
结果高于预期 杨杏真的太飒了",30,7
海边的利物浦,2023-01-27 21:17:18,国产网大有进步，文戏和故事差点意思,30,0
一颗老胡杨,2023-01-31 16:12:26,娱乐性不错,20,0
小苜蓿,2023-02-11 23:30:25,乐一下挺好,30,0
且待小僧伸伸脚,2023-02-17 12:57:28,开的什么艺术枪，打得什么空气炮啊,20,0
蘷,2023-01-28 18:43:25,三星半，网大里算不错的了，砸钱短视频宣传还挺到位，就来看了全片。之前刷到盲战的时候就挺喜欢杨杏的，颜值演技都在线，这个类型还挺适合她。绝命医师真的搞笑担当。两个女演员的打斗戏都好帅啊（男演员打斗戏也可以）。拉近景的时候，女主脸上近乎没有的妆（我怀疑只化了眉毛）和腿上的伤痕和疤真的很真实，比别的电影里美女杀手大浓妆一点不花和白白净净的大腿强太多了。但是小孩的配音真的不贴脸，特别是有的地方说得很激昂，但是演员表情没有那么用力，反倒是配音有点像念课文，用力过猛。最后这神经病反转真的措手不及，又不是恐怖片，搞这个干啥？？？当喜剧电影看还挺好的，真的很好笑，但是当别的类型来看就有点魔幻了。最后，预备备，三！！！,30,0
入夜,2023-01-29 16:13:01,"我觉得这部还行
当作喜剧片不用考虑那么细的话
没啥问题
打斗场面都是挺好的
就是有些台词有点尬
比一些流量啥拍的好多了
刚好碰上渣浪的热搜
百分之95的演员收入低微
想想也确实可怜。",40,4
拥抱无尽的虚空,2023-02-19 12:55:04,……6,20,0
顺然_2057,2023-02-11 23:01:29,算看过了。,20,0
箫亦与申白,2023-03-03 16:15:32,多一星给对比其他网大已经很好了。铁锅大乱炖，笑过就没了。像那种短视频连续剧然后拼起来感觉,30,0
刘三十,2023-02-05 17:21:01,看过了 补标,30,0
刘备,2023-02-05 22:40:05,"还是相当不错的网络大电影。
各种方面来说，
各种打戏啊，战斗啊，很多点都很感动。
金发美女，双踢敌枪。
各种动作非常酷炫。
可能成本还是有点低了，要成本再给高一点的话，估计更爽。
当然最后那点剧情拼接的感觉都有点莫名其妙的。",50,1
拥抱无尽的虚空,2023-02-19 12:55:04,……6,20,0
念念不忘,2023-01-30 12:53:42,还不错的动作片，武打戏在线。,40,0
顺然_2057,2023-02-11 23:01:29,算看过了。,20,0
糖呢呢怪,2023-01-27 18:35:02,就，咋说呢,-t,0
e,2023-02-01 21:39:56,哈哈 这个网大还挺好玩的。至少笑点和打斗有点 比以前的网大好。ps 是不是大毒贩都叫颂帕,30,0
键盘,2023-02-03 09:43:05,故事情节有点荒诞，画面稍显不真实，如果结合片头和片尾彩蛋，把整个故事理解为一个精神病的臆想，就没有违和感了。,40,2
江声,2023-02-01 18:14:39,一部烂片，拍出了大片的既视感,20,0
宏超,2023-02-22 22:12:17,还是不错的。,40,0
油漆君,2023-01-27 13:03:21,浪费了我15分钟 及时止损,20,0
排骨不喜鱼,2023-01-29 12:43:19,"2023009《狙击之王之暗杀》
一般的故事节奏，急救的时候，血管冒血是真的醉了，笑不活了。",20,0
北纬28度的风,2023-01-28 20:22:37,女主打戏可以的,30,0
山己几小菇凉,2023-03-20 12:20:29,绝对是搞笑剧。,20,0
/,2023-01-27 06:33:04,无论如何看完了,10,0
Torrys,2023-01-29 08:03:41,什么年度狗血日漫宅男大“烂”片….居然还有点爽，和史泰龙的《第一滴血》一个类型电影，但是烂就烂在真的毫无逻辑，不论故事剧情还是物理打斗。作为一部下饭电影看，还算及格吧，当个爽片看就行啦。真的烂….哈哈哈哈哈哈，从头笑到尾，不是剧情搞笑，是无逻辑的笑。,20,0
dfwogj,2023-01-27 09:36:53,当喜剧看还行。,40,0
C'est  La  Vie,2023-02-12 22:59:11,作为网大已经合格了，造型和打斗缝合了很多电影，节奏和转场快，打斗戏份居然很是可以。,30,0
乐乐,2023-01-31 19:12:16,真想多给点，但是三星已经是极限了。剧情零分。女主1星。鼓励给1星。彩蛋告诉大家女主是个疯子，一切都是幻想。算是个小反转。加一星。,30,0
行者,2023-02-14 12:36:55,美学暴力与喜剧完美结合，刺激满满的，完美商业片，堪比疯狂的麦克斯之狂暴之路,50,0
爱伦陶德,2023-02-14 19:23:21,"你们是抱着什么样的心态打低分的？你指望他是经典西方的人文艺术，还是中国水墨画？
他就是可乐炸鸡爆米花的快乐。
我给五星。
导演和演员们很会抓住观众的爽点。",50,0
北极熊要减肥,2023-02-25 11:27:23,这些片子只能看看剪辑版，终究还是烂片,20,0
橙子??,2023-01-24 13:58:37,盲战里杨杏饰演的变态女杀手就很带感，这回又是他主演的，我觉得很好看，还有修睿哈哈哈哈哈，戏路完全打开了吗？？？这是喜剧片吧。不能深究，但是打的确实挺爽的，导演拍打戏还有爆炸戏真好啊，看的热血沸腾的。而且女主受伤了，他那个肩膀上的伤口一直在，还不错。虽然有点老套，相爱的人最后相杀，那个金发萝莉jk妹妹，长得也不好看，但是大长腿美啊。女主也学007里头那个美艳女特工，晚礼服裙子大杀四方，无所不能。反正总体来说，我觉得不带脑子看，挺好看的。喜欢杨杏演的女杀手，动作干净利落，又变态，又邪，又好看。??????,50,4
Raccoon,2023-01-26 22:01:06,热闹的网大，看着挺乐呵的,20,0
1败家1,2023-02-05 11:10:02,这老姐以后必定成为影后,20,0
卫左道,2023-03-04 11:57:56,疯批美人,10,0
喧嚣惘闻,2023-02-17 20:39:22,我觉得还行啊,40,0
六度分离,2023-03-03 23:38:27,动作设计还是帅的，女主美的刚刚好，叨叨加进来正完美,40,0
frank7126,2023-01-26 20:01:29,动作场面一流，大银幕电影也很少达到这个水准，有些搞笑的情节也不错，就是这个故事太莫名其妙了，否则5星,40,0
淡水Ray,2023-04-22 16:03:31,网大可以理解为美国的B级片，甚至个别更好一些……话说女主真像孙俪啊。,30,0
茅十八,2023-03-14 12:11:59,没想到网大竟然有这种水平了，挺好，动作设计不错，也有笑点。适合放松一看,30,0
里里看电影,2023-01-29 15:30:59,"好看真有意思
姐姐好飒
医生好搞笑
那个男的也挺帅",50,1
匁匁,2023-01-26 03:57:23,长评被吞了，写个短评吧。前期有点磕金发暴躁妹女二和甜甜圈战神女主，女主被捆绑play，女二正面埋月匈、背面搂腰、禁谷欠系白手套掐双臀，这一段真的很好磕的说～女主还对女二撒娇要吃的，没得逞就自己溜出来找吃的，然后吧唧的咀嚼声又撩得女二直冒火，两人就开打了。我这叫击剑cp，除却这段，只知道女主姐姐动作戏真的很飒啊！狙击的镜头比较酷的是从露天餐厅狙击到新闻发布会场小孩脚上的链子、透过放大镜狙击到对面的瞄准镜。还有由于我磕女一女二所以觉得男主很多余，毒枭换个没有感情线的反派角色也能演。另外演员的表演都是病娇感的风格（不是说人设是病娇），就是整部剧的配音和表情这些，除了小孩和一位白衣将领其他角色都是阴森森的画风。然后设定我觉得是在架空的国度叭，最后医生的镜头没看懂，很刻意的悬念反转。,30,1
Tina Chow,2023-02-17 12:36:20,造型很好看 动作也很好看 就是剧情不太饱满,30,0
7号,2023-02-11 07:36:39,这点电影全是特效，低成本电影吧。电影标签还是犯罪，动作。这完全是喜剧片好吧。我别的不说用放大镜搞死狙击手。两边人在开火居然毫发无伤，不愧是主角。知道电影评分为什么这么低吗？是因为主角从头到尾毫发无伤。国产大部分电影都是这样。主角光环的都毫发无伤，就算是死了也能复活，我真的想笑，做成这样评分能高吗？有票房吗？反正祝你们好运,10,1
爱是黄昏与日暮,2023-01-27 00:44:00,作为一部网大来说，蛮不错的，但是配音着实让人出戏,30,0
薄荷阿姨,2023-01-24 21:29:40,女主真的很有魅力！要是体脂率再低一点我就爱了,40,2
SamoyeD-BOY,2023-01-28 02:28:11,拍的不错，有看到胸下垂和女杀手仰八叉倒地的镜头吗？哈哈哈 | 女主角安娜-杨杏饰演，很像年轻版的孙俪呢（也有点像房夕婷）。皮佳娜-郭慕涵饰演，李嘉颐-女狙击手，李雨蔓 Yuman Li-女护工,40,1
小小ovo,2023-02-03 10:07:47,"爆米花爽剧，打斗很精彩，呆萌又疯批美女kill手，她有点像辛芷蕾又有点像魔女里面的金多美，罗杰有点像yyqx哈哈，还披了海军大衣，可不就是one piece么金发齐刘海持剑者也不错呀节奏快，各种枪战爆炸很刺激，看花絮都是实打实的，演员都很拼，感谢敬业的演员",40,0
田材今,2023-02-16 21:43:13,网大除了所谓的惊悚片和鬼片，其他的系列也能出衍生电影了。这部电影明显就是根据去年的《盲战》里的角色衍生拍出来的。,20,0
那就不加V,2023-04-06 22:21:45,喜剧,20,0
Unknown_58,2023-01-24 15:07:16,游戏，经典老片缝合怪，抄，这个操作是传统了,10,1
?鹿嘎达,2023-01-25 22:46:01,2?半吧。女主角和配音不太贴啊。打戏还行吧。很夸张就是了。,20,0
moer,2023-02-06 20:32:18,真的太烂了，烂到心说找个烂片不带脑子看看消磨一下时间吧，结果都看不下去的程度...还有人说这是喜剧，话说这哥们真的重新定义喜剧，难道还是说，烂到好笑所以叫喜剧吗？导演和演员一顿忙乎挺不容易，高低也得给整个两星挽尊一下，再多说赶不上剧组发盒饭了，呃，给剧组提一杯...拍的挺好，下次别拍了。,10,0
Patrick,2023-02-10 13:00:46,持续性的喜剧片荒后，在一部战争动作片中找到了无数的笑点。关键它不仅好笑，作为动作片该有的它都有。,40,0
夏ちゃん,2023-01-30 22:04:34,"挺好看的疯批网大。
叨叨这个角色很可爱。",40,0
糖梨,2023-02-03 22:35:42,演技真是乱啊！还有些那个神经兮兮的角色，莫名其妙。不过，片中各种爆炸和枪战，比较抢眼，所以本片，适合无脑者观看。。。,30,0
甜甜的吧,2023-01-28 17:27:21,就~离谱无厘头爽片？！吧。,20,0
无路用的人,2023-04-18 15:57:32,烂片上网大是有理由的,10,0
草凡,2023-01-31 22:27:27,刀刀这普通话，果然是剧里笑点担当,40,0
阿兑,2023-01-26 18:10:12,啥玩意儿啊,10,0
大海的群青,2023-01-27 18:54:55,给一星都是仁慈，导演连基本的运镜都不懂，演员像从抖音土味剧里面挖出来似的，台词功底差的离谱。剧情和情节像把观众当弱智一样对待??看着拍摄成本也不低，??彻底将网剧作为洗钱的方式了,10,1
...骑?士...,2023-02-05 21:56:47,智障剧情,10,0
MihoTifa,2023-04-07 00:34:55,女主演技再好些的话，可以给四星,30,0
六楼,2023-04-10 19:24:33,垃圾网大,10,0
在和谐中成长♂,2023-04-30 01:14:06,不知为什么会这么低分，反正我看了，很爽的爽片,50,0
del,2023-01-25 23:29:22,有些出乎意料的網大～道具、服裝、場景可以說是一塌糊塗，劇情也很爛，模仿生化危機的紅裙也太過明顯～但裡面的醫生真的很搞笑,30,1
葵,2023-01-26 17:25:18,一言难尽 有些部分很疯批 但剧情hmmm,20,0
狂飙可以飙,2023-01-26 22:12:54,后面算了，不看了,20,0
Jack,2023-01-28 19:22:47,我觉得这是一部以枪战为题材的喜剧片，冬草姐姐越来越适合这种枪战动作类电影了。虽然里面有抄袭还原的片段，但我就是来图一乐的，觉得还可以,40,0
返程,2023-03-26 14:25:40,怎么会有那么多懂王纠结枪械、操作合理性啊，刺客联盟子弹还能旋转你咋不说，国内打斗爽片，女主疯批个性鲜明、战斗力强、不拖泥带水、极有魅力，其他配角都不拉胯。打斗精彩、酷炫，穿插有不尬的笑点。这妥妥优质爆米花啊！,50,0
侯健  ????,2023-05-01 12:00:56,神经质女主，全程高能！不输院线电影！,40,0
转圈,2023-01-24 17:02:13,拍的还挺努力的,30,2
北京卖盘的,2023-02-01 17:14:48,挺不错的网剧~,40,0
猪兔子,2023-02-12 21:20:14,剧情槽点满满，但也能看；节奏紧凑，人设出彩；笑点还行，能笑出来；几乎从头打到尾，动作设计不错。,30,0
对不起了三叶,2023-05-11 13:12:17,各种各样的梗满天飞，少了安志杰，要不然就是盲战三人组了。,20,0
lovemaiforever,2023-01-25 02:37:42,惊喜之作,40,1
面壁者,2023-01-27 22:59:45,女主的神经质有点酷。,30,1
二二二二,2023-01-27 22:10:49,我脑子是有什么大病，大半夜打开这个,10,0
豆友210537780,2023-01-28 22:08:48,前面作为喜剧片还是不错 后面动作是什么玩意,20,0
steven_hwh,2023-02-05 23:01:48,比起第一部更尬了些，矛盾冲突没那么重要,20,0
黑暗中的光,2023-01-26 19:44:02,三星给女主 好看 我喜欢,30,1
长戟虫,2023-01-27 19:37:12,编剧自裁吧,10,0
天气先生,2023-03-11 12:52:36,狗屎,10,0
西红柿杀手,2023-02-19 21:09:42,盲战后量身定做的疯批角色吧，网大现在比“大师们”有前途。,40,0
肖申克的舅叔,2023-01-26 01:53:04,这是啥呀？！,20,0
巴古,2023-01-26 19:29:14,太吵了,10,0
影视狂人,2023-02-05 19:35:26,动作设计还是可以的,30,1
女神的二叔,2023-05-05 23:22:50,女杀手还是挺飒的，就是故事设定有点尴尬。,20,0
我动,2023-02-04 03:47:02,我是抱着大烂片的心理点开的，但是您别说，有几段还真挺好看！女主的雀斑和黄毛女的眼角纹都挺好看的。打打杀杀的女性哪有那么多时间护肤,30,0
★☆★,2023-01-26 17:31:29,豆瓣啥时候能有负分啊,10,0
甜面儿酱,2023-01-27 20:07:09,故事烂了点，动作枪战还是不错的,30,0
豆友Cmt3PIuHsw,2023-01-26 19:24:49,一发子弹毫无偏差地射中了另一个枪口里，并且还能爆头，太牛逼,10,0
侧脸微笑,2023-01-30 20:52:20,也算是发制作吧，要是请些好演员，上个大荧幕，也算个好片！,30,0
五斗先生,2023-02-04 18:42:30,这都算什么啊，演了个大夸张,10,0
Deryfus,2023-01-26 01:35:31,反正，看得下去。,30,0
大雪龙骑,2023-02-04 19:21:04,拍得算用心，故事也还行，节奏也不错。为什么差评呢？因为抄袭和融梗，永远做不出真正的好作品。东西再好，也不是你的。抄袭永远可耻。,10,0
霜满天,2023-01-30 16:58:14,…剧情完全不能看…动作部分，还马马虎虎…,20,0
ParadiseKiss,2023-02-07 13:51:53,只有打斗，没有人物，剧情无语，为爽而爽…… 这么多钱给导演自嗨合适吗？打两星都嫌多,10,0
西门雪,2023-05-04 22:56:15,很用心的一部电影。无论时剧情还是效果，都是一流的水平。演员的演出自然，演技无可挑剔，特别时女主角，真实地把一个技术过人的特种兵演活了，有血有肉，真情实感。眼睛里流露出来的，都是配合着剧情发展该有的变化。电影观赏性十足。战斗场面不会儿戏，多次出来的坦克，给了大家足足的震慑感，让观众看得十分过瘾。,40,0
夜深沉,2023-03-18 23:14:24,2023.37,20,0
DearAlexander,2023-01-28 21:10:51,挺好的我觉得，大女主。小孩子看的很欢乐，大人觉得也有意思,40,0
