用户名,评论时间,评论内容,评分,赞同数
不心冰,2023-03-16 12:26:39,导演对这个题材驾驭不足，有些桥段还是电视剧拍法，前半段故弄玄虚神神鬼鬼，后半段的多次反转比较生硬，没有形成逻辑自洽，bug很多。任素汐的表演有点过丧（假装心事重重）全片都是“赶紧收工吧放我回家”的表情，管家用刘敏涛不合适直接剧透了（这也是国内悬疑码盘的常见错误），表演节奏最合适的是吴昊宸，我没想到他能演出喜感。营销打“女性反杀”真的是有点过了，等于回避了男性受众啊，这操作思路我也是没理解。拍的这么平，略失望。,30,2
小斑,2023-05-06 14:02:50,这部电影不知道发生在哪个国家。虽然大家说的是中文，但没有适用中国的法律。尤其是周扬变身份的这一套，在中国根本行不通。一旦感受到设定的悬浮，后面的故事就根本看不进去了——你都摆明不受法律约束了，那爱咋搞咋搞。这么看，任素汐的演技被吹过了，非常「露迹」不说，台词好差吖。,10,1
奥敦,2023-03-05 16:48:19,【D】纯纯的诈骗电影：宣传双女主其实刘敏涛戏份并不多，宣传悬疑片然而爱情占比更重，宣传为爱复仇结果叙事重心有偏颇。没看过原著不做评价，但本片剧本的确问题百出：故事陈旧、人物模式、悬念低级、反转凑数。相对优秀的质感保持了不到半小时，从第二天读日记开始进入了剧本杀般的推理，收藏室一段全员又像是喝了假酒耍酒疯，真相大白后还以为在看今日访谈，正能量满满。不是主旋律，甚似主旋律。总结起来便是：不要伤女人，别去爱男人；保持独立，一身清净。,20,33
More名其妙,2023-03-11 21:03:31,节奏不好，前面的冲突铺垫了太久了，到最后反转的时候已经索然无味。更不要说看了前半部分就能猜出的谜底。jump scare更无语。每次觉得要电影结束的时候就会又冒出来一段。林经理最后杀女主的时候说什么想当妈妈，究竟是啥？究竟是啥？？台词差动机差。结尾而且还一定要上价值，唯一有趣的是搬尸体那里还有点喜剧的味道。,20,15
甜的糖,2023-03-04 15:08:13,"尴尬又生硬，看了半小时就想离场

悬疑拍成了恐怖片，居然还想带点搞笑

故事交代全是内心独白，连感情都烟演不出来，都是外化的心理活动表达。

改的啥也不是，原著党哭死在厕所。抛开小说不谈，仅就电影而言，悬疑推进全靠音乐和故弄玄虚的画面，人物行为动机逻辑都不扎实
全员疯批，莫名其妙

又是一个剧本杀场子。论悬疑，拍的还不如扬名立万

真是对不起我逃班去看的点映",20,18
Morning,2023-03-12 14:39:44,多像是陈正道会拍出来，但又不如他会包装和炒作的东西哦。电影在思路上抓取了两个孤单的人相爱这样的内核，却没有好好的利用篇幅来展现，完全可以采取原著那样的双线，不过拧巴在于原著是阴暗的价值观，电影非要寻光，变成了一位女性矫情的青春伤痛文学+复仇。对于篇幅表现的重点也没有抓住，藏尸那一段显然是被所谓的观众爱看的商业片审美所误导，包括饭桌上各怀鬼胎，包括儿子最后的事故，爸爸还在心疼他的收藏物，这是典型的单一粗暴的人设驱动创作。他俩的爱情不感人吗，并不会，两个被世界抛弃的人，被动的羊入虎口，连自己引以为傲的求生能力都被富人拿来利用，这就是寄生虫会存在的吸人血，但电影没有想好好做。最简单论理来说犯罪电影应该是属于高智商电影，在表演上可不可以收一收，每个人的一惊一乍感觉在拍短视频。,10,11
ephemeralether,2023-04-01 03:45:37,网剧感太重了，tone奇怪的要死，能换个摄影师吗？另外刘敏涛演得太克制了，一开始就猜到是她了。,30,1
 jay,2023-03-11 21:14:48,太烂了！太烂了！不知所云！都是一群疯子！,10,23
腿毛太多怎么办,2023-03-10 21:56:31,一星给任素汐和刘敏涛，其他我无话可说。一惊一乍的音效和某尸体场景只会让人觉得低劣，人物的动机也不清不楚的，前面的没啥铺垫，所以后面的反转也让人提不起兴趣，很无聊的电影,10,29
荡麦,2023-03-11 23:31:46,不要试图玩弄观众，因为观众很大机率比你聪明。女性角色写得实在太陈旧，这里面四个女人，所有人最开始都把男人当救命稻草一样抓着，然后再被男人欺骗，被男人摔打，为了男人豁出命去，为了男人与全世界为敌。要不你最后直接说“就算没有光，男人也能成为你的光”算了？,10,16
宅拾叁,2023-03-11 23:55:25,说实话从动机开始，就感觉无法自圆其说，整个莫名其妙，这本子太拉跨了。,10,7
WIKI魏,2023-03-10 11:20:42,"是爱弑爱，疯笔拽姐，为爱复仇，全员恶女，群起斗法，A爆了，爽。
与君相谋三千策，陪君抄手令回廊。回廊亭，那一夜化为人性修罗场，欲望与罪恶暴露无疑，丑陋的人心，人性终经不起试探。
中段是近期比较流行的沉浸式剧本杀，各怀鬼胎，是敌是友，每个人都有自己的小九九，反转又反转，当你望向深渊深渊也在凝望着你。",40,65
Venus,2023-03-10 21:43:33,再好的故事放到中国改编都变了那味儿。。。,30,24
大浩Colen,2023-03-11 13:35:58,食之无味，弃之有肉。与其发出“白瞎了几位好演员”的叹息，不如说会挑剧本也是判定好演员的标准之一。,20,19
豆友7811943069,2023-03-10 11:52:12,?……什么玩意儿……东野圭吾的原著小说不至于全是这样吧？可以看成是刘敏涛的演技秀了，刘敏涛演技90+，胡可70+，其余全员不合格,50,79
啊柒,2023-03-08 22:48:27,总结：这部电影告诉我们，不要恋爱脑，因为他们的黑深残心理会让人失去行事逻辑，最后还要为此再加以意林风格般的鸡汤台词阐述主题，搞得整部片子的呈现都会是乱七八糟到不忍直视的效果，属实把我整笑了。原来表面是讲女性的自我救赎，实则是编剧不断的为其降智，具体表现就在于明明自己就是事件目击者，报警把人抓进去就可以解决的问题，非要这样绕来绕去，还要把自己的亲生儿子搭进整起事件里面，有必要吗？,10,10
迈杰小强,2023-03-08 20:14:39,1.5。警察就在旁边，我来就是告诉你，任何，邪恶，终将绳之以法！……刚开始的两段古典音乐变奏，让我以为是个很复古的暴风雪山庄，从“储藏室”开始就开始拉了，连室内室外的声音都处理不好，真是让我头皮发麻。P.S.有谁能拒绝一个一手扛一个轮胎的女孩子呢,20,17
林木郎,2023-04-29 15:19:56,好莫名其妙的电影！时不时大呼小叫一下，剧情设定的也是不可思议,20,2
Lynchman,2023-03-04 22:33:27,宣传诚不欺我，的确是实实在在的剧本杀电影，合理怀疑编剧甚至都没有大改《回廊亭》剧本杀的剧本本身，引导一切突兀转折的动线都靠一个隐形的DM上帝之音般硬“讲”出来，悬疑里甚至还揉着点喜剧元素的杂乱影像本身毫无灵魂。片子看到中段就已经在心疼这些个时刻试图施展演技却不得的演员，但看完才反应过来，你去玩剧本杀得掏钱，她们这些专业的尬演个剧本杀还拿着片酬呢！,20,23
Cher,2023-03-10 21:58:02,突如其来的真相大白和煽情戏码，高家人的前半段太过于剧本杀了,20,16
祖安编剧,2023-03-12 16:02:28,剧作：对白0分，结构0分，人物0分，主题0分，策略0分。 导演：0分。   摄影：0分中的0分。 表演：唐诗中的唐诗，0分。 美术：0分，钱全花房子上了吧。 声音：唐诗中的唐诗，0分。 剪辑：被导演绑架了吧，眨眨眼，0分。,10,10
unidolphie,2023-03-10 22:54:31,先吓死我 然后笑死我,10,11
透明,2023-03-10 21:48:32,2023.3.10@梅龙镇广场UA影城和朋友一起喝着blueglass的酸奶吃着得过碱水结看的。总有导演冒险，却不知故弄玄虚并不会带来氛围感。情节无法自圆其说，人物的行为动机都有逻辑捋不顺的地方。继《荒原》之后任素汐在这部电影里依然没有拿出让人心悦诚服的演绎水准，遗憾。属于不看有点期待、看过以后只剩下怅然的电影，贴上爱情的标签属实有点牵强了。,20,17
momo,2023-03-10 00:11:15,连着两天看了两部任素汐担梁的烂片，我突然意识到，她不止是不会选片而已，她的选片取向和展现的成果表明，她的演技陷入舒适区，进入疲态，套路模板化。当然本片的烂不止在于她，是全员全方位的烂，属于那种“突然恐怖、突然发疯、突然深情、突然转折、突然励志”的网络大电影水平。（周五工作日上午，最新打分一大片四五星，影片也许还能有个两星，改为一星）,10,12
THE9-喻小雨,2023-03-11 21:05:08,emmm情节bug太多了，然后最后突然正能量也不理解……任素汐的台词刚开始也有点出戏,20,17
Kraven,2023-03-04 16:51:14,"5分，满怀期待去看的，结果大失所望。。。剧情节奏好乱，配乐节奏用的也不行，奔着任素汐去看的，结果任素汐演的也一般般，台词太重。。。为了悬疑而悬疑，太俗套了，都能猜到。。。结尾的处理草草了事，直接垮住。。。抬尸体那一段戏，这么严肃，竟然拍成这么搞笑，我也笑不出来。。。另外，叶彤的人物塑造的也差，前面犹犹豫豫的一个人，后期转变的太过，很硬，塑造的人物弧光很失败。。。几个优点就是有段抬尸体的手持镜头不错，增加了紧张感，还有一个景深镜头也不错，前景管家打掩护，后景一家子抬尸体。
结局当杜宇说出那俗套的话——没想到你会从火灾救我，哇，好俗套，好俗套！",20,12
把噗,2023-04-25 22:41:07,任素汐的脸真八适合电影,10,0
土嗨八贤王,2023-03-10 07:45:04,导演对于悬疑大概是有什么误解，在本就没有太多的片长里，能拍十几分钟的藏尸躲猫猫游戏，就知道脑子里是真的一点有营养的东西都没有。一直说大陆电影没悬疑，归根到底就是真正能用视听捕捉细节，懂得藏的导演太少。讲究的叙事、节奏拍得也全是一塌糊涂。《回廊亭》基本就算是集合了以上以及以外的所有问题。把一段极为荒诞又无聊的复仇故事，包装成一场伪悬疑。没有丝毫的人物刻画，缺又想硬凹人性思辨。结果的精髓就是密室摔古董那场戏，生硬又可笑。虽说接了这种项目，一定会近一步侵占演员可行性空间，但是任素汐作为大女主，已经开始尽显疲态。在类型片里，还是用她那套原生态表演方法，可塑空间极为有限，也是不思进取。,10,10
张兮兮,2023-03-10 10:30:47,没有读过东野圭吾的原著，但电影让我感觉不到什么文化差异，毕竟阴谋和爱情是如此经典的戏剧元素，本土化的改编做得还是过关的。商业元素一应俱全，悬疑惊悚爱情伦理都管够，甚至还有几个笑点缓和了紧张气氛。全体演员演技在线，刘敏涛老师尤其好，怕剧透就不能再多说了。,40,36
相信电影,2023-03-17 22:27:21,"95分钟的电影，如果要论尴尬的话，没有一秒钟是多余的；

导演的调度功力太差，差到只能疯狂用配乐，用到吐了，短视频剪辑都不敢这么用；

演员的演技差到不行，最差的就是胡可和她片中的儿子，一开口就出戏；

如此悬疑元素浓重的影片，竟然是这么粗糙的声音设计，看得太令人生气了！",10,13
Christian,2023-03-10 10:34:05,不知道是不是我的错觉，电影整饬而简洁的构图、急促的弦乐、特写细部镜头都有种在看朴赞郁的味道（不细谈这个）导演试图去构建整个庞大而深邃的迷局，它其实是尝试概念先行的思路，从而接连反转。妇女节看的这部，很意外电影的主体人物都是两位女性任素汐和刘敏涛，尤其是任素汐她的气质和表演在电影里都是在水准之上的。在电影院被直男癌遍地的院线，其实这种女性为主的复仇、人心阴暗类电影属实可贵。也许说在悬念钩子上和反转，我们能提前预知，需要改进剧作。但难得的聚焦女性视角和电影技法的充分展现是值得观阅的。,40,9
牛牛,2023-03-10 21:52:48,感觉剧本改编的有问题，逻辑严密度有缺陷，导致悬疑方面设置有点弱，浪费两位女主的演技。,30,7
掉线,2023-03-09 18:04:08,【C】前半段其实还不错，导演在视听语言上有一定想法，没有让密闭空间沦为剧本杀电影，刘敏涛的跟镜头十分有《血观音》的范儿。但从高健在房间里被审问那场戏开始崩盘，结构是ok的，但具体的事件不成立，并进一步导致人物动机全线溃败。这当中有审查因素，有改编思路因素，国内这环境，不要再霍霍东野圭吾啦。,20,4
噢茶,2023-04-29 15:18:12,故事结构没有剧版的回廊亭完整，人物的动机也有点缥缈。道具摄影很美，三叔和周扬对谈那个场景里台灯真的绝美，想问问道具哪儿买的。刘敏涛最后一哭没有接住，任素汐也有点和这个剧本和本子水土不服的感觉，不好看。刷时间可以，整个故事都挺平的，除了萱萱尸体吓人之外。甚至让人感觉到了邓家佳的好。,20,2
梁威是条狗,2023-05-01 18:08:34,又一出恋爱脑整容复仇记。真的编剧和导演方面，真的是略显稚嫩，一开场我都能猜到角色后面会做什么，毫无悬念可言啊。那些故意不给镜头，或者做出莫名其妙行为的，要么别有用心要么就是凶手啊。最后还要强行上价值。真的无聊。,10,0
不良生,2023-04-29 16:07:15,刘敏涛、任素汐、芦芳生们也拯救不了的烂剧本系列。前半部是家族群像戏+男女纯爱回忆戏，后半部是女子对手戏，结尾还接了个光明尾巴，整个大割裂。,20,0
