用户名,评论时间,评论内容,评分,赞同数
消亡之人,2022-02-01 15:14:45,"喜剧张力是建立在“表演”二字上的。有人在演，有人没演，有人知道这是在演，有人不知道，而窥尽所有角色状态差异的观众，自然能感受到其中的幽默。
这招其实不新奇。应该说，很难得开心麻花在用脑子而非段子搞笑。舞台式布景打光做得不错。而既然他们演的就是烂演员，夸张就不足挂齿了。
但是，不是幽默加冷就叫冷幽默，加黑就叫黑色幽默，也可以是冻得瑟瑟发抖和两眼一抹黑。其实可以更高级，但大概这就是开心麻花的选择。
接下来就看市场的选择了。
所幸马丽在，又冷又飒，像把靓丽的尖刀。她的状态和其他人不一样。他们依然无脑插科打诨，她则冷嘲热讽动作迅猛，也只有她在这部黑色幽默与开心麻花的杂交产物中是圆融的。
其实一贯如此，她是开心麻花的锚，负责了她参与的每部电影的情感重量，即便在昨晚的小品中。
她真的该去演正剧……",30,191
三德水,2022-02-06 00:05:33,"这个电影是拍来哄魏翔的吗…
怀疑整个电影全程在棚里绿布拍摄，布景实在是有点糊弄学了。煽情生硬，剧情干巴，全靠魏翔贡献笑点。角色和男主真人经历过分相似戏里戏外有点分不清了。所以魏翔（魏成功）算是会演戏还是不会？
因为抖音看了魏翔的经历有点不忍心说狠话
但…这也算电影？",20,212
土嗨八贤王,2022-02-01 10:51:51,影片唯一的价值就是“西虹市”的概念似乎终于具有了意义，这个附属于“麻花宇宙”的虚构城市让杀手和黑帮这种形象在电影里终于可以真实存在了。而作为一部翻拍作品，《这个杀手不太冷静》的优点全都来自原作《魔幻时刻》。改编的部分则都是不痛不痒的插科打诨。两者对比，蝴蝶效应之后，原本结局的华彩便黯然失色了许多。这次请魏翔来作男主角，可以理解是导演追求小人物的形象，但绿叶确实是绿叶，在小的背后找不到人物的大，已经还是一贯装疯卖傻那套，当点缀可以，成主菜多少就有点噎人了。和佐藤浩市相比，更是天差地别。相较而言，反倒黄才伦奉献了如今最舒服的表演。只是这一切如果都让演员背锅显然是不合适的。改编失败的核心问题，还是如今大陆喜剧都太缺乏电影剧作思维，单纯的段子堆积。即便再是有原作剧本打底，终究也都是有型无神的快消品。,20,320
海底冲浪爱好者,2022-02-04 09:40:57,可能是我笑点太高，尬点太低吧。确实没有让我捧腹大笑，只有偶尔几个地方随着其他观众的笑声我也觉得该笑一下。而煽情的地方又让我觉得尴尬，特别是米兰的态度转变，刻意得像是夸张的舞台剧。,20,219
momo,2022-02-01 10:15:59,"从片名到［雨中曲］都蹭得令人尴尬 
并不是有运动镜头/场面调度的就是电影 
夸张的表演方式、廉价的布景/特效、
令人难以共情的角色塑造、缺乏逻辑的情节
和突如其来的煽情戏 
组合起来活脱一场灾难",10,1200
一鹿穿林过,2022-02-01 10:06:49,没有预期收获的就是满满的惊喜啊！舔刀子和翻译两段全场最佳，片尾魏翔的独白跟片中的魏成功在一瞬间呼应了，好笑又感动！,50,2020
断线鼠标,2022-05-28 13:27:43,说不好看吧，有些桥段确实跟着笑了，但要说好看吧，却又觉得有点违心,30,76
Tom,2022-02-02 13:36:59,目前为止开心麻花唯一一部含腾量为零但整体质量不拉胯的喜剧。如果这个抖机灵且硬蹭的片名是原罪，改成《演员的自我修养》可能更合适。,40,1519
格兰芬多,2022-02-01 14:20:45,有几个桥段比较有趣，但这部作品实在不像是部电影，无论从故事、镜头还是布景都更像是舞台剧质感。故事逻辑与推进不到位，强行煽情也没什么必要。如果不为剧情只是为了单纯笑笑的话这部电影还算OK，如果在乎剧情那就算了。,20,250
赫恩曼尼,2022-04-03 19:46:20,结尾花絮，魏翔哭着说：“这是我第一部男主角。”倒是比剧里的设定动人一百倍。,30,51
西楼尘,2022-02-01 23:23:57,开心时可以在雨中起舞，粗暴时像荒野的镖客，我可以接受你说我演技太烂，却不能接受这一切都是假的。没有镜头的表演可以自由发挥，没有剧本的独白可以发自内心。我继续跑着龙套，扮演着被殴打的替身，把男主角当成一场旧梦。没有谁可以质疑梦的真实，它意外存在于胶片里，像一些曼妙的梦，支撑着人生。,10,704
重力泉零号土著,2022-02-04 22:06:35,有被吓到，谢谢开心麻花。也谢谢万达，四张票273.4。过年就是好啊，有贺岁片可以看，谢谢国家。,20,160
阿卜,2022-02-01 13:33:37,4.5。戏中戏还挺有意思的，这可能是目前为止为止我看过开心麻花最好的电影（自从《半个喜剧》之后看到开心麻花四个字就想躲远点），至少这部还是值票价的。如果春节档只能看一部，那就考虑这个吧。今年也够累了，我还是看点开心的吧。,50,637
谢谢你们的鱼,2022-02-02 17:40:24,笑料就是出洋相、口误、阴阳怪气和装疯卖傻，咋呼得要死，彻头彻尾的一个闹剧，甚至都不如去年的《你好，李焕英》。100分钟的超长小品，没有灵魂，还充满了拙劣且肤浅的迷影梗，就连煽情都尴尬得犹如《欢乐喜剧人》。整个改编剧本真的是非常糊弄了事，起承转合和角色动机都如同儿戏。魏翔已经取代程野成为了最让我感到生理不适的喜剧男演员，而演女明星的马丽也毫无说服力，与其说是翻拍《魔幻时刻》，不如说是对《喜剧之王》的又一次重复。黄才伦真的是麻花的烂片之王。,10,575
R,2022-02-02 17:08:06,网络推荐处处是笑点是认真的吗，本着不想看煽情选择先看这部网上推荐说是黑马的………魏翔确实演得很拼但确实尴尬得笑不出来…看完竟然很生气，心疼浪费了时间又心疼这春节档贵了一倍的电影票，拿这个钱再看一遍奇迹多好………,10,420
韦斯安徒生,2022-02-01 11:33:02,确实能让人笑很大声的合格喜剧，好在绝大部分笑点来自戏剧结构以及演员表演而非段子的拼凑，遗憾笑完也就完了。基本照搬了三谷幸喜原作「魔幻时刻」的第二幕，也因此保留了最爆笑的桥段，大刀阔斧改编了人物关系，加强了反派与矛盾冲突使影片更商业。最妙的是魏翔个人的境遇和银幕里的魏成功无缝打通，看着片尾魏翔痛哭流涕的杀青感言很难不被打动，他对这个角色也真的是毫无保留了。,30,166
连城易脆,2022-02-01 15:15:18,希望大家不会因为这部电影是翻拍的而主动降低评价，毕竟本土化的改编不应该成为原罪！我感觉今年杀手真的有黑马成色，现场观影氛围也太好了，大家真的是全场爆笑，笑到前仰后合～我旁边的几个观众简直快笑抽了，我也是笑得脸都僵硬了。所以这部电影影评人评价的好坏已经不重要了，因为现场获得巨大快乐的观众们一定会成为这部电影的自来水，相信能很大程度抵消开心麻花这些年自带的招黑体质。今年的魏翔有点儿去年张小斐的感觉，我还挺期待接下来的票房走势的。而且魏翔这个第一个男主角的戏份完成了戏里戏外的完美契合，片尾彩蛋令人感动！如果明年魏翔上春晚的话真的是完美复刻张小斐的李焕英了。魏翔，“在不久的将来，一定会得到观众的认可”！片中的台词或许即将变成现实了。,40,734
牧羊少年奇幻旅,2022-02-12 00:55:27,一星都不想打 这是电影吗？相声小品欢乐喜剧人,10,101
哪吒男,2022-02-07 23:55:07,为什么马丽最近的电影，都表现出一种超乎寻常的疲态，她咋了？,20,74
抑尘,2022-04-24 20:27:52,这不是致敬，是玷污。,10,57
科林,2022-02-02 17:58:12,舞台剧，在阴差阳错中假戏真做制造笑点，《喜剧之王》《荒野大镖客》《教父》《雨中曲》频频致敬的迷影梗堆砌，戏里戏外也是魏翔自传式的互文映射，是好笑的。,30,79
NW,2022-02-12 07:52:50,怎么会有这么尴尬无聊的电影。,10,116
Ice,2022-02-01 11:02:25,笑点密集，魏翔本人与男主最后的那个共鸣居然莫名的感动到我了,40,760
mussessein,2022-02-01 17:33:02,1.真的好看2.不是三俗喜剧 大多数笑点是基于戏剧结构产生的 因此好笑之余更有泪点3.戏里戏外的魏翔形成了互文 为他证明了自己而开心4.马丽当之无愧国内喜剧女演员天花板 祝愿她有天也能接到像“魏成功”这样能过足戏瘾的角色,40,515
晚不安,2022-02-01 20:13:07,三谷幸喜的原作有些硬伤，但情感核心是很真挚的，主题是对电影事业的热爱，而表演只是其中的一部分。《杀手》后半段基本把这个主题颠覆掉了，角色被接管，“拍摄”中断，最终落点在小人物历险记，情节逻辑其实更偏向《喜剧之王》，追求的是个人成功。所以哪怕特别明显地加了《教父》《雨中曲》《赌神》的迷影梗，片名也化用了另一部著名电影，电影都只是他们用以自我实现的工具。当然不能说这样的改编不可取，只是同样没能让这个荒诞设定切实可信地落了地。也不怎么能笑得出来，开心麻花真是从未令我失望。,20,124
shine,2022-02-03 20:22:55,合格的贺岁喜剧片，很开心麻花，有包袱有笑点有致敬梗。《雨中曲》那段DNA动了。最好看的片段，我认为是彩蛋魏翔百感交集的杀青感言，说这是他演艺生涯第一个男主角，戏内戏外巧妙共情了，微微泪目。,30,67
卡比,2022-02-01 17:25:24,"春节选这部电影全家一起看是押对宝了，闫飞彭大魔导演，全程都在笑得打鸣。节奏也很好，哭点后面会马上接个笑点让观众不会被煽情的氛围带偏，用我爸的话说是无厘头的感动。
演员也是惊喜，从来没太注意过魏翔老师，就是眼熟的麻花的经典配角，没想到是宝藏演员，致敬《雨中曲》的桥段很有感染力。后面的花絮看到他杀青后的感言，也能感觉到他是真的热爱表演，希望好演员发光发亮。",50,388
57,2022-02-04 10:54:15,看一看笑一笑没什么，硬要说是电影梦，那就得问你说的电影到底是什么。造景虚浮、人物关系虚假，都是和电影相反的价值。,20,85
红豆♥,2022-02-10 18:57:51,有点好笑，又觉得没啥好看的。,30,37
Hangggggggg,2022-02-15 12:44:48,笑死了，不知为什么评分这么低。里面的很多台词和人物设计完全按照大众想象中的形象设计，就比如导演、杀手甚至人物的喜怒哀乐都是直观明了，完全不用观众去思考，这就使这部贺岁片变得非常成功，很适合一家人，无论年龄大小都没有代沟。看了其他人的观后感，有人觉得很多情节脱离了实际，我倒觉得一部喜剧不用太过较真，看得懂，能搞笑就满意了。,50,178
Rocket,2022-02-10 21:08:22,沈腾爱惜自己羽毛是好事,10,64
披着人皮的鬼,2022-04-13 11:20:01,很难归类做电影 大概是摄影棚与影楼的差别,20,46
大灰狼的兔,2022-02-01 15:27:27,剧情笑料不断，但是到了结尾看花絮的时候真的是感动了，看着魏翔哭着感动大家，这种真实的力量更加有触动,40,334
卡尔西法,2022-02-02 15:41:58,替魏翔高兴😊,40,109
Picasso影业,2022-02-09 21:42:40,中国版《魔幻时刻》？但愿别拍砸锅了。// 2.9看完，改编的略平庸，不过魏翔的演技是真的好。,30,2
樱桃班的小榴莲,2022-06-06 22:18:55,豆瓣评分6.2有点过分了吧……真真假假的戏中戏，是好看的，好笑的，用心的。饰演魏成功的魏翔在戏里戏外都得到了自己的第一个男一号，片尾花絮中含泪的感谢辞很是真挚感人。有好演技总是会发光的，看好魏翔～,50,122
口无遮拦,2022-02-08 18:38:01,喂中国观众吃这种地沟油挺好，富了片方，病了观众,10,77
叶酱,2022-02-03 22:30:18,边看边想这跟魔幻时刻也太像了吧，果然在片尾看到是改编，但看完我只想再看一遍原片。那种扮演好儿子的煽情戏码真的太多余了。,20,70
Rosemary,2022-02-05 20:41:13,拿《魔幻时刻》的内核，致敬《喜剧之王》《杀死比尔》《荒野大镖客》《雨中曲》《教父》《天堂电影院》等等经典，夹杂带着东北大碴味的低级笑点，融合做的特别恰当。但剧本仍是开心麻花的一大问题，幕与幕之间的衔接太过生硬，整体走向仍然流于俗套，影片最终立意不明确、模棱两可。,30,64
卷卷猫猫头,2022-02-01 12:28:52,救命啊现在年轻电影人是不是以为自己随便看了几部所谓“经典”电影、所谓黑白好莱坞电影就真的敢去拍电影啊。稍微喜欢点电影都不会喜欢这种完全和“电影”扯不上半毛关系的片子吧？,20,140
早早,2022-02-01 19:31:47,意犹未尽…现在的喜剧，无论电影还是小品，能把故事讲圆就不错了，更别说把包袱设计得自然又奏效，密度高的情况下还每个都爆响，一点不尬，太难得了！（此处拉踩春晚）开心双壁闫彭合作，质量真是啥时都放心~主创们爱电影的心满溢出来，特意模糊了时代背景，方便致敬各种中外经典影片，雨中曲、教父、赌神…用光、造型、布景等~被结尾触动：成功只是比不成功多坚持一次！呼应戏里戏外男主和演员的经历：绿叶多年，第一次演男主，无论戏里戏外都很成功！ps.开始以为哈维是影射好莱坞前大佬哈维~结尾又感觉不是，但过程中很多梗又很像~,40,348
李梦,2022-02-05 16:20:01,"敬！
男一号棒棒哒！",50,64
思详者悟心生,2022-06-25 23:45:40,"我谈论剧情之前，我先说句实话，我在看这部电影的过程中，真的从头到尾都笑不出来，太过做作的傻子演员，又不是金凯瑞或者罗温艾金森，而是故意卖傻。你要说致敬模仿各种电影，不如让子弹飞。

日版我确实没看过，但中国版，拍的索然无味，看得出来是一眼就能看出来的虚假高饱和度的特效，故意拍得像舞台剧一样，原版也有类似画面，意大利人交易和舔刀那两段倒是有点意思。

但要说笑不笑得出来，得看个人，反正我是觉得有点过了，浮夸到没有效果，就算是喜剧，也得配合剧情的前后发展，才能让人觉得好笑，前面提到的那两段就还不错，其余的，都是在做无用功。

这部电影有种一段一段拼接起来的感觉，结局非常草率，没什么特别之处，独自一人看螃蟹那里，看得出来是在隐喻，但还是缺了台词烘托，刻意浮夸和走心浮夸是两回事。

很显然电影选择加大力度",20,29
好大一张饼,2022-04-24 22:50:37,开心麻花需要知道，什么是话剧、什么是电影；完全不好笑，全程尬住，基本可以打0分了,10,40
糊乱的张贴,2022-02-01 12:19:24,今年最对口春节档的电影，全场一起笑氛围感老足了！好久没有这种感觉了，看完一身轻松。喜剧的内核是悲剧，啼笑皆非之外，是小人物摸爬滚打半辈子的辛酸，除了过硬的演技，魏成功身上也有魏翔自己的投射，这个角色简直是为他量身打造的，有笑有泪，不容易啊。人只有默默准备，磨练自己，机会出现时才能抓牢，各行各业都一样，很励志。,40,287
李大米,2022-02-06 14:39:47,麻花目前为止最高级最好的电影，得益于原版底层设计足够牛，终于抓住了好的喜剧对人生真正的悲悯与思考。以及魏翔老师真的好好啊！我想为他结尾的片花单独打个五星！,40,83
黄青蕉,2022-02-05 20:00:11,陪我妈看电影，太后打仗的不看说不吉利，修电路板不看说哪里来的丑孩子，骑摩托不看说汽配城修车工平时都不想了解他们这时候还要花钱了解？于是只剩这部合家欢了…还行，我妈欢了几下，我剧情实在太熟加上麻花太行活属实欢不出来,20,27
烦烦tastic,2022-02-09 09:04:17,到底在瞎吹什么……,10,82
WANGCYXX,2022-04-10 01:03:29,我纳了闷了，这种电影居然有6分,10,34
Button _,2022-02-01 17:57:02,一塌糊涂……浪费初一大好时光…,10,299
小马驹1988,2022-02-09 13:37:58,太尴尬了。千万别看,10,75
steven47,2022-02-18 23:44:35,魏翔真是为了这个角色而生的，他真的很牛逼，全看他了。,30,23
安东,2022-04-03 13:12:57,太尴尬了，水平基本是个《欢乐喜剧人》小品的加长版，对不起三谷幸喜的《魔幻时刻》。,20,13
嵬森特,2022-04-04 00:44:37,毫无逻辑的剧情，莫名其妙的表演，假到离谱的棚拍，就这还煽情“演员梦”？是把电影当百变大咖秀了还是以为观众都是傻子？,10,22
茅台,2022-02-10 22:37:36,在当下演员这个职业被资本裹挟的情况下，能有这样一直努力把精力集中在琢磨人物的从业者是值得敬佩的,50,105
广州舒淇,2022-04-07 09:11:34,我为什么要花六块钱看这个电影呢？,20,23
道无涯,2022-02-06 23:12:43,3.0/10。全程坐如针毡，同去的朋友倒是一直在笑。可散场后问他觉得如何？他又说是辣鸡→_→,10,62
灰狼,2022-02-09 00:10:16,开心麻花的品质无关别的 只和演员挂钩 沈腾顶得住 马丽一个人顶不大住 艾伦勉强能用 黄才伦战五渣 魏翔是努力派 但是说真的没意思,10,36
z.r.j.,2022-02-03 19:07:39,终于有笑点不尴尬，无荤段子，无屎尿屁的喜剧片了，甚至还致敬了《雨中曲》。感觉很多地方魏翔老师都是“本色出演”：人生中第一个男主角，对表演的热爱，在娱乐圈摸爬滚打那么多年依旧默默无闻…片尾滚动的演职人员表的小框里，杀青时泪流满面感谢合作伙伴，又替他开心又感到心酸，希望演员的资源都能凭实力得到吧。,40,86
erma,2022-02-09 15:00:58,七分吧，当中有致敬《雨中曲》和《荒野大镖客》，一般关于电影的电影，都会让我提升好感。大过年的春节档就是需要这种喜剧片，不搞低俗笑话和屎尿屁。虽然是翻拍，手法也是利用“信息不对等”造成笑料，但是可以认为是国内翻拍电影的优秀本土化范例。魏翔首次担当男一号，整体表现很不错，证明开心麻花离开沈腾，照样可以支楞起来。,40,32
Yuimokin,2022-04-27 09:59:27,我觉得是不错的商业流水线电影，希望豆瓣上的人能平等对待欧美日韩流水线和国产流水线电影。,40,30
豆友48550012,2022-02-04 14:07:51,魏翔演的太好了 全程笑抽了,50,119
某玥,2022-08-08 20:32:10,我觉得我用ipad看这个比在电影院看独行月球还好看…,40,38
zx中学时代,2022-02-03 23:17:49,作为春节档的喜剧片，真的合格了。大过年的，讲一个完整的故事，让老百姓不用受教育，也不用升腾什么情怀，就是开开心心地大笑一场，这部影片做到了。所以我愿意给他五颗星。男主很卖力，马丽即便胖胖的也很美~,50,223
苍澄,2022-02-03 23:33:20,也许是意识到这部片子缺少本土化的可能，所以本片刻意营造出了强烈的失真感，在一种极为悬浮的风格化场景中展开故事，连带着本片出现的外国人名和不合理的场景设计全部都合理化了。而虽然也同样有着开心麻花式的老毛病——过于舞台和话剧风，但魏翔时刻盯紧摄像头的设计，反而使得电影的镜头感重新出现，乃至呈现出了一种元电影的感觉。导演确实是个影迷，在致敬了很多迷影梗之后，还提了一嘴游戏《荒野大镖客》，亚瑟摩根感激他。,40,50
Z,2022-02-01 10:13:06,都2022年了还有人用这种梗这种故事背景，看了真是浪费时间，大过年的千万别花冤枉钱去吃这个苍蝇,10,341
同志亦凡人中文站,2022-02-10 04:39:47,高仿“喜剧之王”之“魔幻时刻”。原版更好看，虽然但是，能成功把我逗笑也是一种胜利啊~（春节档真该多些这样的片，好过看到晦气的XX）,30,38
王写写,2022-02-07 21:53:59,保留了魔幻时刻的景观风格，迷影情怀和错位设置，但剔除了原作的戏剧结构（尤其后半段），叙事节奏和致敬立意。事实证明，剔除的部分才是一部佳作的核心，三谷幸喜笔锋尖锐构思巧妙，也需要在转换成影像后依靠镜头调度和视听设计才能发挥出剧本水平。魏翔的表演不可谓不努力，但少了分寸感和进入角色的切口，而结构、主题和节奏的接连断裂，只能让影片看起来像《一年一度喜剧大赛》的豪华剧场版。,20,21
Trady,2022-02-09 19:39:32,空洞乏味 如坐针毡 15分钟离场 回家重温去看《魔幻时刻》去了 P.S.这几个人真会演戏吗？,10,58
第七大陸,2022-02-02 00:21:29,是好笑的，尤其是翻译戏，原创的这个部分是本片最佳，全场爆笑则是三次舔刀。情感内核从原版的“爱电影”变到了“想成功”。“未成功比之成功就是再坚持一次”，戏里戏外这句话都得到了验证。,30,29
油漆君,2022-04-03 12:45:42,魏老师演技太棒了，很有感染力鸭！和周星驰导演的新喜剧之王有类似的心路历程。特别最后花絮里魏老师哽咽说这是我第一次的男一号，破防了！,50,51
linsang,2022-02-04 21:44:05,如果是舞台剧就很好,20,36
小岩井,2022-02-01 11:17:59,杀手是一个身份错位的结构性喜剧，演员假扮真杀手斡旋黑帮，还自以为演戏，越一本正经越荒诞好笑。看预告片的时候虽然都是单一的片段可能会有烂片错觉，但看完全片连贯起来，结合剧情逻辑确实相得益彰。好多致敬经典的梗会让人会心一笑，话剧风的表演有些让人耳目一新，挺适合这个故事。,40,165
张华弥,2022-02-02 21:08:58,陈明昊又演黑帮头子兼电影投资人了，还叫哈维，怕不是姓韦；魏翔憋着泪陪着笑逃离片场的神态太吴孟达了，很难想象自己会这么说：但去掉堆砌的冗余戏份、大改了第三幕后，看上去的确比原作流畅，没那么童话，多了些凄楚。（有些小梗抄得真是原封不动,30,5
装老阿姨的少年,2022-04-03 09:20:39,就…好笑吗？？,10,18
李娟,2022-02-06 22:46:54,看到一半电影院有人打架，然后场面非常热闹，其中一个女的还在那煽风点火，说我老公弄死你们，对面是一帮高中生or大学生，正好为了逞能，于是他们在为了要不要打架还吵了半天，场面很热闹,20,28
Forrest,2022-02-01 11:14:37,请避雷，一个小时走了,10,225
Summer,2022-04-28 05:53:51,笑死，还挺好看的，也很喜欢他们一个一个的捧没有名气的演员，让他们做主角，演的挺好的,40,17
Nya,2022-02-08 00:16:27,春节期间和家人一起看的，孩子乐的哈哈大笑，看完我问他看懂了吗，他说没有。,20,27
玻璃杯两重奏,2022-04-04 21:20:27,内地喜剧没救了，这么粗糙的剧本都能称之为年度惊喜，拿下26亿票房，实在想不通。我觉得电影全程都在尬演，刻意煽情上升主题，剧情转接也生硬到业余水准。复古挺好，但就是调色违和，配乐也滥用。,30,14
荔枝超人,2022-04-02 23:25:00,看来这种东搬西凑的傻佬胡闹剧就像春晚小品一样永远都有市场。,20,5
水煮肉片,2022-02-01 15:10:01,影片里有很多经典影片的致敬桥段，看着很有代入感！,40,87
玻璃杯两重奏,2022-04-04 21:20:27,内地喜剧没救了，这么粗糙的剧本都能称之为年度惊喜，拿下26亿票房，实在想不通。我觉得电影全程都在尬演，刻意煽情上升主题，剧情转接也生硬到业余水准。复古挺好，但就是调色违和，配乐也滥用。,30,14
木木三又二,2022-02-04 17:33:18,原版《魔幻时刻》剧本非常扎实，只要不乱改就不会差。整体及格线以上，没有屎尿屁等低俗笑点。本片做了很多改编，时长缩短，简化故事，节奏更加紧凑，删减了几个角色，把原版的两个帮派相争也改成了内部争斗。前半部分几处笑点还是照搬的原作，最出彩的就是舔刀子的段落。而后半段的改编和原创的结尾明显不如原作优秀，毕竟三谷幸喜是日本顶级的喜剧大师。笑点不少，但电影感明显不如原作。马丽这个选角十足的败笔，颜值hold不住这个风情万种的万人迷角色，换成万茜不错。片中令我最喜欢最惊喜的就是迷影元素。车牌23333来自猫扑的捶地大笑表情。两个商会英文名合起来就是《魔幻时刻》，还有致敬《教父》《雨中曲》《天堂电影院》，海报致敬《黄金三镖客》《历劫佳人》《疤面煞星》，还有《夏洛特烦恼》里的茴香打卤面。优缺点明显，6分。,30,22
Big 齐,2022-02-07 22:09:20,评分怎么这么低，感觉比喜剧之王好看,50,112
子弹飞越大吉岭,2022-02-12 20:56:54,估摸着应该是春节档里娱乐性最强的一部了,30,2
曹笑天,2022-02-01 12:17:54,不卖惨，不喉舌，不假文艺，纯纯的喜剧片，值得怒赞五星。,50,24
张天翼,2022-04-06 16:37:59,就…太舞台剧了太小品了。不是说悬浮肯定不好，只是这个没浮好，也不是说不能套路，但抄套路也多少得给点新东西。魏翔没创作出一个新的“尹天仇”或属于他的小人物。为了他杀青时的眼泪，多给一颗星。,30,8
装老阿姨的少年,2022-04-03 09:20:39,就…好笑吗？？,10,18
李娟,2022-02-06 22:46:54,看到一半电影院有人打架，然后场面非常热闹，其中一个女的还在那煽风点火，说我老公弄死你们，对面是一帮高中生or大学生，正好为了逞能，于是他们在为了要不要打架还吵了半天，场面很热闹,20,28
