用户名,评论时间,评论内容,评分,赞同数
闵思嘉,2023-04-28 20:58:05,从“地域电影”的角度看，长沙和超级都市的北京上海、适合犯罪片喜剧片的四川重庆都不一样。它因为全国顶级的文化娱乐产业而现代，而“快”，但又不是超级都市那种资本的“快”。它的“快”，是大排档和夜生活即来即得的“快”，是烟火气和锅气的“快”。它拍出了长沙和长沙人的“锅气”，那种快火猛炒下的味道。何西西和景为为的锅气在正义，在理想主义；丽姐的锅气在大排档的呛辣烟火中；何岸的锅气，则是对长沙话的坚持。这锅气属于长沙，而这生活则在更广泛的城市共同体验里。我们和城市的关系，只需要这样一个交付彼此的夜晚就可以建立。,40,464
光明王后,2023-04-29 11:27:48,张艺兴的演技狠狠让人共情了，看见他被轻视被取笑被家人看不起的时候，我真的很想哭，我太能体会这种感受。,50,817
aikon,2023-04-29 19:48:52,长沙版爱在黎明破晓前饮食男女,30,34
连城易脆,2023-04-30 14:38:06,"预售的时候，这部电影几乎垫底的地步，我还有一些诧异，但是考虑到导演是《夺冠》的编剧，陈可辛长期合作的伙伴，所以我还是抱着还不错的期待，甚至在接受媒体采访的时候觉得它可能会是黑马。

可惜看个开头就发现让我有一些失望。因为真的快拍成了一个城市宣传片，而且使用的套路和方式也比较陈旧，选择几对角色交叉叙事，分别实现人物的成长，最后一起吃饭，真的没啥新意。

长沙的确是一个有烟火气的城市，而且考虑到房价这么低，真的让人很羡慕！我以前在长沙出差的时候，夜里走在马路上，真的会感叹大家第二天不用上班的吗？

想想最近淄博烧烤的热搜和五一的火爆，或许长沙的嗦粉也可以试试类似的营销，这部电影带来的关注度可能还不如几个网红探店来的多。也是挺可惜的吧。

最后，电影的方言rap我挺喜欢的。喜欢一切方言特色文化。",30,12
陳顏,2023-04-28 21:50:43,上海人去了东方明珠会失去上海户口，长沙人看了《长沙夜生活》会被开除长沙籍。,20,807
棍儿,2023-04-28 22:49:37,长沙是生我养我的城市，我从出生到青春期所有的美好回忆都发生在这座城，它承载了我的青春和太多的美好回忆，对我来说它既是忆乡也是异乡。但这部电影并没有拍出我心中的长沙，我可以理解导演想通过多线叙事来展示这座城里形形色色人们各自的生活，但观感很松散并且好几条线是被硬凑在一起的。不过电影里还是有打动我的部分，比如丽姐的那一番话“长沙人的一天是从一碗粉开始的，也是以一碗粉结束的”，无论你这一天过得多么的不容易，一碗粉下肚确实会活过来半截。虽然也会经常抱怨长沙无聊以及人太多，但它确实是可以治愈人心的，当你经过那些车水马龙人声鼎沸的市井街道，就会感到莫名的温暖以及被治愈。嘴上虽然很少说，但我确实是从骨子里爱着长沙的。,30,33
U 兔,2023-04-28 20:43:20,张冀编剧的影片真是从小看到大，这一次亲自拿起导筒解锁了新技能，很惊喜！！长沙话好亲切啊，曾经匆匆而过的城市，扔下了好多记忆。影片中多了一点点当代霓虹的色彩，看着陌生又莫名熟悉。中国式父子关系真实得有点揪心，能想到很多身边熟悉的朋友。把关心藏在心里的父亲，还有鼓励儿子勇敢追梦的妈妈，谁还不是在这样特色的爱中长大，想带爸妈走进影院再看一遍了。,40,478
kakakarl,2023-04-28 23:13:30,"今天连看三个电影，分别是《倒数说爱你》《人生路不熟》和《长沙夜生活》，女主角分别是周也，张婧怡，张婧怡…仿佛是看同一张脸演了三个片。长沙的一夜，虽然导演在片尾说长沙的日与夜经常有融合在了一起的感觉，说实话其实导演没太拍出来，到丽姐大排档的最后一场戏，已经感觉到长沙的落幕了。维修师傅那段太小品。张艺兴“推广长沙话到世界”的中二设定，就是他本人了。张婧怡和尹昉脚力惊人，能从五一广场走到岳麓书院再走回来……还能在湘江游泳，其实是运动员吧……客串的明星很多，湖南籍和非湖南籍的都有，还是感谢创作者拍长沙，无法评分，看完还是很想嗦粉的。",-t,29
徐若风,2023-04-29 18:18:21,一部国内院线罕见的“城市漫步电影”，也是一次新颖的尝试，像在银幕上勾勒出一条无限接近日常生活的“渐近线”。张冀以一对长沙兄妹分别在一夜发生的故事，串联起城市夜生活的图景，继而呈现出普通人平凡生活的流动状态。归结起来，这部电影其实就是让我们学会偶尔停下来，看看生活周遭的街角巷尾，发现不曾看到过的风景，重新去感受城市的趣味。,40,174
ZOE1412,2023-04-28 21:58:30,张婧仪小姐姐好可爱啊！表演太灵动了，爱了，爱了。,40,68
一位真人,2023-04-28 20:25:38,竟然只有张艺兴那条线立住了 尹昉张婧祎的爱情线 致敬不了爱在也致敬不了新桥恋人 完全是俩不知所云的二货,20,455
有心打扰,2023-04-29 01:36:08,长沙的纨绔子弟都没有夜生活的吗？就每组人物都要选这么励志和有故事的？就不能选一组那种开开心心喝酒吹水玩女人玩男人的角色吗？,20,163
Crush,2023-04-28 21:48:39,对五一没办法出行的游子来说，整部电影都是献给异地长沙人怀念家乡的礼物，有笑有泪的一部作品！,50,538
第三道闪电,2023-04-28 21:00:20,长沙大型赶客宣传片。故事是稀碎的，技法是为零的，人物是有病的，逻辑是隐形的，核心是没有的，分线是混乱的，颜色是饱和的，道具是穿帮的，结局是强行的。长沙本身就是一座烟火气十足的城市，哪怕不做任何设计拿个手机在街头巷尾乱拍都捕捉到市井气息，这是长沙最令人着迷之处，而剧组应该是接到了文旅局的任务，明明说着小人物的故事就要剪点航拍大远景进来展现长沙多么繁华多么威武，分裂感十足，同时明明是小人物的主角们却一点都没有亲切感，虚浮感爆棚。,10,499
凯文·史派东,2023-04-28 21:19:53,果然是长沙版「从你的全世界路过」,20,173
无票的站台,2023-04-29 12:11:27,豁出去了的何岸也没有想到，就是这么一次走心的脱口秀，赢得了他第一次的成功,50,488
伥鬼,2023-04-28 20:33:35,郭敬明拍春晚小品，也不至于有这么令人生理不适，此片应该属于实验电影，证明了青春疼痛类型也能和主旋律结合，凯文费吉说超英是题材，我们简中电影创作者说主旋律也只是题材，下次指不定还嫁接个恐怖类型呢。开头书店里四处倒油骗小女孩的大叔出场，我还暗自窃喜这片子的适时出现，直接把此刻正被撕碎面具的范新和史航给拍进来了，结果看完发现导演大概率就是这种人。在导演尴尬又卖力地在台词里塞进自己这辈子在小本本上记下的所有金句时，在导演让所有角色像来录午夜emo播客一样滔滔不绝且无比非主流时，在导演把我听了三年CBlock而对长沙积攒的浪漫印象摧毁时，我在睡意和油腻间挣扎，默默祈祷长沙人可以在这个五一付出为电影行业的劳动，携手把导演抬走。,10,250
世界的焚像.,2023-04-29 01:20:52,你还别说，你还真别说，这开场前五分钟即便放在世界电影艺术史上也是相当炸裂的存在，男女主对话的哲学高度和思想深度脚踢《人间四季》，拳打《新桥恋人》，《肖申克的救赎》在它的结尾面前不值一提，萨特、尼采、维特根斯坦和泰戈尔张口就来，堪称当代艺术电影集大成之作。看完之后只能再度感叹：电影不会死，但半死不活的中国电影不好说。,10,178
StephenYKQ,2023-04-28 20:31:56,很惊喜啊！几段戏特好，很感动，值得一看。张艺兴这就是主演啊，为啥叫特别出演……居然还有廖凡、周冬雨、何炅……就是几场日拍夜太恶心了。一些输出能忍。个人不喜欢这种不够自然的表演。剪辑顾问许宏宇诶！,40,226
林雨飞,2023-04-28 20:49:01,电影的节奏很鲜明，关于梦想与现实、爱情与未来的故事在不夜城里上演，导演很有巧思，把几条故事线串到一起，当夜幕降临，喧闹的夜市打破了城市的寂静，原来长沙的另一面不仅仅是热辣，还有爱与包容。,40,214
zz,2023-04-28 20:53:33,🌟请你参加下一届脱口秀大会，何岸开放麦部分绝对是整部电影的亮点，段子很扎实，节奏拿捏得也相当专业，长沙话有加分。另外，张艺兴演技吊吊的，破碎感和幽默感并存，听他说完“爸爸，拜拜”说实话还有儿点意犹未尽……,50,447
谷风一幕,2023-04-28 22:47:59,居然还是个低配版《从你的全世界路过》…………,10,170
fw郑景仁,2023-04-30 18:43:58,"实验性电影，也是长沙旅游宣传片，口碑注定会有很大分歧，但我喜欢。
如果中国有“深夜食堂”，那一定在长沙。一出长沙市井小民的群像戏，几条故事线，最后融汇在一起，其中张艺兴那条主线尤为亮眼，诙谐中夹杂现实，其次是尹昉和张婧仪那条线，生活夹杂哲学，幽默夹杂文艺；最后大家坐在一起，与长沙这一晚和解，我也与我的生活和解，感觉舒服极了，电影是生活的解药这句话不无道理",40,114
茗政.,2023-04-29 22:42:49,没想到张艺兴这次的表演真的蛮有感染力的，特别是跟“父亲”的那场冲突戏，情绪调动的太有张力，从某种意义上可以说是整部电影最大的惊喜了。 PS∶期待尹昉的《温柔壳》，看见白宇帆就想到《MB》里的小受啊！,50,297
嘿嘿,2023-04-28 20:42:24,好多年没有看过这么难看的电影了,10,144
大奇特(Grinch),2023-04-29 10:37:07,以夜入手，探索长沙另一面的烟火人情，两两一组，多线交织。讲都市中的情感，长沙只是被影像符号化成了大排档、摩天轮等游客视角，对情感、都市文化的理解还是粗浅，太直给（人物卡是最直给的，角色一出场观众就要知道背景？又如丽姐和旭哥的关系被说破，而不是让观众从他们的互动中隐约看出）。还是会依赖抓马跟巧合（湘江随便跳，上岸衣服速干手机没进水互加微信），设计目的明显。若能去些戏剧性，再磨平一些，同时去掉那些介绍人物和交代时间的大字幕会好太多。这次张艺兴很不一样，褪去了偶像包袱，走入人群中，脱口秀那场戏将生活之苦用笑话呈现，其实是在诉苦，台下的观众却看不到喜剧的忧伤，应了喜剧的内核是悲情。动人的情感表达往往是带匠气的，恰恰需要这种技巧，只不过技巧通常是限定的。,20,81
Jagger丶,2023-04-29 01:59:16,就不能精简一下故事线吗，塞这么多条线，开纺织厂呢。把张艺兴那条故事线当主线来写完全可以做成一部合格的商业片，结果东一下西一下扯这么多故事线出来，而且男女主那条线有必要那么drama吗😅，看的我头皮发麻,20,85
yukicheung,2023-04-28 22:47:27,地域电影里，上海人有《爱情神话》，长沙人可不承认这片。,10,96
无双如意小郎君,2023-04-28 20:17:54,“我们都想成为别人家的孩子。我们不完美，我们也无可替代”这是每个孩子的心声，《长沙夜生活》太懂我们了。,50,318
乌鸦火堂,2023-04-29 19:54:00,"跟想象的不一样，喧嚣都市下“隐秘的角落”——睡不着或者不睡觉之人的故事。

前期代入感一般，越往后越有味道，四条叙事线：孤独、现实、往事、乡愁，都是容易在夜晚触发的emo，也是在黑夜的庇荫下卸下伪装，发现真实的过程。

有点像陈可辛当年UFO影业时期那些都市小品（有点《风尘三侠》的感觉），令这个“城市宣传片”别致且有特色。何岸那段脱口秀全场最佳（我到第二幕才发现是张艺兴）。

地域是个性的，但情感是共通的，在一个人的故事中，能看到一群人。毕竟白天属于大家，夜晚才属于自己。",40,80
曼彻斯特小蘑菇,2023-05-01 17:57:46,好神奇，从张艺兴出场才没有出戏的感觉，公益广告一样的片头、前面十几分钟书店那里有点尬，整体节奏蛮好。作为城市宣传片偶尔冒出几句纪录片旁白一样的台词有点怪，长沙城市特色的展现不完整，有点游离于剧情之外，前面大半完全没有长沙味感觉故事也可以发生在其他城市，有几个演员讲长沙话有点怪不像生活里讲话的语气。但是把市井气很足的三线小城拍出了浪漫的感觉好新奇，友情多打个半星。最喜欢何家父子对白找个正经饭碗那段剧情，很写实。还cue到了南派相声，小时候经常在电视上看到的南派相声真的好像从大众视野里消失了，最近一次还是几年前在小商演看大兵赵卫国演最经典的那几个段子，才真有那味。,40,7
丽塔.,2023-04-28 22:49:00,只有张艺兴那条线勉强能看，其他几段没头没尾都在讲啥。,10,114
脚底沾了苹果汁,2023-04-28 20:26:07,本来就对都市爱情片无感，结果导演还不舍得讲个完整的爱情故事。没有主线全是支线，故事讲得稀碎。,20,62
Hahary,2023-05-01 10:29:37,有点群像爱情神话的感觉，冲着小绵羊去看的，演员都挺棒，就是排片太少挑了个晚上看的，很喜欢长沙夜景，已经列入旅游list,50,216
海术,2023-05-02 09:01:30,"内部观影，5分。很像《拥抱你》的群像戏，然而拥抱你实际5.5分。
总体结构而言，故事题材是非常接地气的，讲述特定城市长沙一个夜晚的故事，然而没有一个主要的戏剧冲突，仅有一个大排档作为多条线索汇聚的终点。原本接地气的题材，由于没有主要戏剧冲突的串联，看得人很难全程保持注意力，就像看了很多零散的片段。最煽情的一点竟然是老伯嗦粉还是吃小龙虾的那么一个镜头。
题材上讲，作为主打情感题材，包含亲情友情爱情的编剧导演，却想要面面俱到，用一个地点盛放，显然有些贪多嚼不烂。
人物上讲，除了丽姐和何岸勉强有些弧光，别的角色都强行有故事，很难共情。群像的分散让观众移情难以聚焦，人物塑造的比较失败。
综上，本片题材有趣，但情节松散、人物不突出，难以让人共情和留下深刻印象。",30,1
闲人,2023-04-28 22:00:17,跟电影里面张艺兴的脱口秀一样太尬了，简直就像拿着大纲和人物小传硬怼观众的脸，起码的起承转合都没有编好，实在无法相信是张冀的水平……时代变化太快了， 每五年为一个代际年轻人都有很大的变化，中老年的创作者写年轻人的故事要格外警惕，最好用一个类型化的包装，不是写个脱口秀演员写个网红大排档就能贴近年轻人了……最后，一个国产电影的魔咒：编剧转行当导演往往最拉跨的是剧本……,10,69
一只咸岛,2023-04-30 13:34:34,本是抱着很低的预期，认为影片会呈现许多对长沙的刻板印象（实际也的确不少），但最终观感竟然还不错。影片使用了收束式的结构，通过零散地展现五组人物在同一个夜晚里所发生的情感流动与人生故事，进而借人物关系串联其人生轨迹。这构成了影片非常“现实性”的一面，还原的的确是较为真实的长沙，也力图讲述出一个城市人与人之间极具温情，富有烟火气的一面。但它对长沙生活的刻板印象又是鲜明存在的，于是这又达成了电影“悬浮”的一面。比起长沙本地人的夜生活，影片更像是外地游客对于长沙浮光掠影的美好想象。,30,22
JoeyLu陆柏宇,2023-05-01 23:36:03,以为是瞎闹腾，没想到居然是感悟人生,40,16
土蜂在城乡结合,2023-05-05 23:41:48,"看完想去逛凌晨的岳麓书院了……
（血气方刚的娃们不要学他们说跳就跳，大概率会哏儿屁！）（虽然但是…私心还是给4颗）",40,1
申报记者何书桓,2023-04-28 22:54:32,外地长沙人看完要气死了😡,10,90
朝阳区妻夫木聪,2023-05-06 01:58:59,我上学那会，对于这种“城市漫游”型的话痨片很感兴趣，也一直特别想写一个这样的本子，但后来放弃了。这类片子对剧作能力要求其实特别高，所谓的台词是在环境里自动长出来的，不是刻意的矫情做作，也不是流水账的无病呻吟，遗憾这片子全占了。更重要的是，人物的情感抒发要和环境产生联系，并不是只在人物关系上玩连连看就可以的。这片子糟糕的地方在于，毫不避讳自己城市旅游宣传片的本质，但又要跟你玩走心的，所以就特别尬。所谓的烟火气，其实只是去五一广场文和友等地方转了一圈，本质上跟你到北京逛王府井到南京逛夫子庙没有任何区别。不是长沙的夜生活不能伤感，而是观众压根就无法信服这群人的伤感，所以酿出来的鸡汤味儿就特别馊。没有《爱在》+《深夜食堂》的命，却得了这俩的病，得治。,10,22
陈奕迅,2023-04-30 17:18:03,好喜欢何岸啦，为了梦想努力着，长沙话也说的可可爱爱的，就连骑小摩托的时候这蜜汁可爱,50,234
keineLuft,2023-04-28 21:37:33,镜头生硬，没感觉到视听语言的运用，剪辑节奏也不好，毕竟也是没有导演方面的经验就来执导了整个对剧情节奏的把握就不好，看的出来很舍不得删自己的剧本了。摄影也没有电影质感，里面的长沙夜景拍得挺寡淡的。群像剧很看重戏份的安排和剧情节奏以及人物塑造，不然很容易变得结构松散各线剧情单薄，很可惜这部就是这样的，太过于沉溺于自己写的那些个台词了可能是想拍成那种话唠片吧但是拍出来就是剧情没讲什么看着就很乏味无聊。,20,52
今日店休,2023-04-29 15:29:41,1. 挺不错的 2. 好几处哭了一下 3. 特别喜欢大家坐一起嗦粉，那种家的感觉归属感的感觉我好喜欢4. 我也想去长沙了，我甚至想去工作一段时间，越来越喜欢这样接地气的生活，越来越想要融入这样的日常里 5. 每个人平凡又不平凡的生活都是一部电影，很美，很故事，很人生 6. 我好像漂来漂去，也想有那种归属感，不知道哪里可以给我 7. 感觉中国电影作品方面，越来越好了,40,57
戏中小客,2023-04-28 21:00:13,真的太难看了，煽情鸡汤大杂烩，以及各种莫名其妙的情节，尬出天际，一颗星只给长沙。,10,76
蓝抑郁剂Lily🌈,2023-04-30 18:33:57,在长沙这个城市里，一群人在奇妙的夜晚相遇、相知、相爱、相别。剧情舒缓又治愈，值得一看,50,103
stray,2023-04-30 21:15:01,这是一部湘籍影人给长沙写的一封情书，电影中的张艺兴完全没有一丁点爱豆的样子哈哈哈，说长沙话的时候也不是像小绵羊一样，一点都不软萌，反而有点热辣，超级有意思的电影哇哈哈哈,50,179
字母君,2023-04-28 21:47:06,"开场不久的长镜就点明了这部电影的本质——张艺兴要登上955，穿过的却是人潮熙攘的海信广场文和友——将布景当做真实，长沙的空间不重要，重要的只是印上金句的明信片，忘了长沙烟火气真正的来源不是那些打卡景点、网红店，而是亲切的苍蝇馆、路边摊。
散步谈情+深夜食堂+亲情修补+春晚小品，还有条分手线开了个头就忘了，虽然凌乱，但这些故事最后大多都落到了其他国产片较少触及的地方（尽管大多是轻飘飘地），这是这部电影仅有的优点。情节拿给本地人看基本是搞笑的：侯家塘放个烟花，连橘洲大桥都看得到，蔡国强级规模？大排档后厨拍得像米其林，什么样的厨子才会做出瞒着老板放罂粟壳这种不利己的事？第二天早上南站的高铁，半夜还能拖着行李从五一路走到岳麓书院，再打个来回吃宵夜？与其去湘江cos苏州河，还不如拍他俩在解放西蹦迪蹦了一通宵。",20,25
炒面达人,2023-04-28 22:01:57,我知道是烂片，还是因为19块的票价抱有了侥幸心理。不知道我疯了还是谁疯了，全程尬得我精神失常。我的外地朋友看了以后可能再也不敢去长沙了啊啊啊啊啊啊啊啊。谁懂，看到那两个人跳桥，我在安静的影院发出了刺耳的笑声，并且笑哭了，谁懂，真的是尬哭的。长这么大第一次尬哭😭😭😭，电影一开灯我就夺门而出了，怎么会有这么难看这么尬的电影啊啊啊啊怎么会有的啊啊啊啊,10,64
迷蟲朋克,2023-04-29 22:42:39,"看完立刻去嗦了碗粉！但我最爱的还是岳麓书院散步和跳桥这两段，这才是我一直幻想但想不到的长沙夜晚的神秘之处。跟熟悉的陌生人在熟悉的地方走一段不熟悉的路，仅凭着对这座城市信息素的习惯、直觉和说不出的依恋。这是最写意浪漫的两处。张婧仪，你真是不可限量，每个角度都看不倦的脸蛋儿。
第二个意外是，没想到张艺兴终于找着适合的路线了。何岸彻底改变了我对他长久以来的看法，有点颓和拎不清的执着，但最后全部摊开来放下了，就像把身上的包袱抖下来一身轻的松弛感。（我觉得他超适合戴着这个造型去演被突然丢到荒山野岭玩生存逃亡的中青年无业游民......）
尹昉、周冬雨和丽姐的角色也特别有魅力，鸭真的太水瓶了！丽姐和旭哥牵手手在夜里走，好打动我，我会记好久。希望小长沙排片能多点儿，放久一些，喜欢这个细腻迷人的群像故事。",50,100
奥特曼,2023-04-28 22:47:52,长沙的夜生活如果是电影里这样，恐怕就没人去长沙旅游了吧。,10,56
银敏悲,2023-04-28 22:58:35,祸害完重庆又来祸害长沙了？,10,76
苏黎世的列车,2023-05-02 01:09:23,尬死了，全员演技不在线。哲学男和漫画女没话找话就硬聊，年轻人咱不要学文青口吻聊天行吗？能不能一言不合就跟琼瑶剧一样跳河行嘛？脱口秀·张一副社恐的样子，外地务工青年想制造惊喜，也就大排档老板娘接地气一些。中国的年轻人现在好无聊：特种兵出行、网红点打卡、短视频看电影……【中影南方影城/1 person attendance/33.25元】（23:47分，我出门了，这北方11点后餐馆都关门了，没有夜生活。步行10分钟就到影院了。专门挑的午夜场，0:15分有三场，本来想看检查风云，但是已经有人买票了，不想被打扰就买了这场。不好看，但是一个人在影院这种feel很爽）,20,20
bird,2023-04-29 01:59:17,好久没看过这么弱智儿戏的电影了，想喂导演狗屎。不排斥你宣传一个城市，但剧情给做好才是对一个城市最好的宣传。汇聚了湘籍演员，长沙搭戏台，一个夜晚的时间，听上去都是吸引人的元素，最后却弄出了这么一场温吞造作不堪入目的无聊烂戏，呈现的效果跟骗炮男一般处处拙劣失真。,10,32
yoyo,2023-04-28 22:56:40,预告片比正片好看十倍系列……,10,39
大浩Colen,2023-04-30 18:32:36,导演将镜头对准长沙一夜，通过台词和行动串联起分散的人物，最后用烟火与大排档把大伙聚拢起来，可情绪没推上去就散了，像是长沙为吸引外地游客拍的一部宣传片。不必交代所有人的结局，更不必刻意制造乐观，留点遗憾更有琢磨的空间。张艺兴那条线最好，虽然从冷场到爆梗的转变过于理想化，但这碗亲情的鸡汤很能让人动容；还有主角段落中那对“关系微妙”的师生，一处幽默的闲笔，竟然与最近的史航事件巧妙地形成了互文。全片最大槽点是结尾男女主突兀的爱情——男主前一天晚上还为失踪的女友发疯来着，第二天早上就亲上了认识不到一天的女生，爱情的力量难道就是刷新上一段爱情的疼痛？太抓马了。总的来说，对群像的刻画不够深入，好好生活、珍惜眼前人的主旨很烂大街，拍成抖音短剧效果会比现在好，无论票房还是热度，但矮子里拔将军也算五一档最佳了。,30,14
当当当当,2023-04-29 17:58:49,大排档里的几场群像戏特别好，有吃分手饭或者散伙饭的既视感，或者准确地说，这电影有烟火气。,50,73
HarperDie,2023-04-28 22:02:54,两星半。好久没看到这种类型的创作了，想起了张元的《我爱你》、霍建起的《生活秀》，就可惜几条支线在语境上有裂痕，散文不散文，小品不小品，都不太尽兴。尹昉造型如周一围附体，张艺兴的跟拍镜头和音效都太《鸟人》了。,20,17
macca,2023-04-30 19:46:57,用多线叙事的方式讲述着平凡人的生活，大排档里来来往往的人群都有故事。大家最终坐在一张桌子旁的时候很温馨，仿佛每一个故事都有了结局，天亮之后各自再出发，好好生活。,40,36
小溪笑嘻嘻,2023-05-03 17:44:47,最喜欢的一笔是书店老男人泡妹子好有趣，但是也能直接散步跟到岳麓书院去太跳跃了吧😂整体故事很温柔，节奏一般，表演一般。支持语晨加星～ @上海with w,40,2
罗仕杰,2023-04-28 21:39:25,烂片，记流水账，没啥故事，没意思,10,41
阿西,2023-04-28 21:35:49,作品里给我们呈现出长沙的奇妙夜晚是平凡生活里的点缀啊，邂逅、热爱、去留、和解、团圆等元素都表现出来了，看着好带感。,50,196
季小鹏,2023-05-02 12:12:05,咋没有零分，看的好恶心。,10,21
Ryuk,2023-04-30 17:10:57,如果你也喜欢张艺兴那我们就是好朋友，很欣赏他对待自己事业热情的态度，又一次给我们惊喜，再一次被他演技折服,50,108
黄青蕉,2023-05-04 13:22:55,长沙人的结论是：不如去看《守护解放西》🙂长沙的草根气质就不适合当《一页台北》拍，大家操着长沙话聊文学哲学成长梦想实在是太不嬲塞了，看得人恶寒,20,18
NPC,2023-04-28 23:54:15,居然在电影大屏幕上看到了那种一刀九九九的氪金网游广告，也太廉价了吧！！,10,46
来自比邻星的H,2023-04-28 20:39:33,五一烂片扎堆上线，看了 20 分钟上了个厕所商场瞎溜达一圈就回家了，实在没心情再进去看,10,40
豆友207087634,2023-04-29 06:47:26,长沙人看了都想和这片切割,10,29
大灰狼的兔,2023-04-30 20:54:50,电影由最后一杯奶茶、最后一次见面、最后一场脱口秀、最后一次做粉组成，许许多多的最后，其实也不是结局，而是新故事的起点。,40,29
卜珞雪,2023-04-28 21:05:20,看片头剪辑就有种不详的预感……果然……好久没看这么难熬的电影了,10,48
eros,2023-04-29 13:28:37,我真的大喊救命。,20,27
月亮出來了,2023-04-29 12:20:34,@银河欢乐影城,20,7
Vince♫,2023-04-30 20:01:05,张艺兴演技明显比之前突破了不少，关于何岸的故事是电影里非常亮眼的一个表述部分,50,110
Eason,2023-04-28 20:40:48,很奇怪，看出了几种类型片的痕迹，弃其精华自创糟粕了（制作方还算有心多一颗星）。,20,27
亵渎电影,2023-05-02 23:18:08,编剧做导演，视听上果然很糟糕，负分滚出的审美水平。编剧第一次做导演，有点太用力了，够拍好几部电影的想法揉到一个片子里，什么都想兼顾，却又找不到真正的重心，几组人物强行拧到一起，也让整个片子变得做作起来。可能是出于商业考虑吧，搞这么多角色，其实单独拿出一条主线，搞一个话痨爱情片，虽然卖相可能不商业，但肯定比现在这样好看，张冀还是很会写戏的。,20,16
只爱灰色,2023-04-28 23:32:09,叹为观止啊，什么脑子会编的出这种剧情啊，确定不是长沙黑？,10,45
