用户名,评论时间,评论内容,评分,赞同数
rivert,2022-12-12 12:07:38,天幕本来是为了阻挡天灾的手段，在保护人类的同时，它也形成了以李升为代表的利益集团。以李升为代表的天幕利益集团，不老实、不忠诚，对抗组织审查，靠天幕吃天幕，成伙作势控制要害部门，严重阻碍人民群众要求进步的努力，严重破坏团结和统一。经泰来、郑重生、谭冰等同志的揭发，李升不但不悔恨、不改过、不收手，反而以自杀进行抗议。组织决定，撤销李升一切名誉、身份，开除军籍、取消军衔，报请地球委员会第197次会议通过。,30,24
凭栏听雨,2022-08-21 08:29:50,感觉跟我玩一把游戏区别不是很大。,30,40
拾贝壳的猫,2022-08-10 21:56:07,低配版钢铁侠大战皮皮虾，然后还要经历严重的内耗。“结局怎样我们自己决定”，强调人的主观能动性。,30,30
伏小墨,2023-05-06 19:15:30,感觉是港版的上海堡垒,20,0
托尼·王大拿,2022-08-09 20:00:03,至少，我们在“拍一部制作精良的蠢大片”这个方向上是有机会比肩好莱坞的。,20,69
傲翔,2022-08-08 21:37:50,环太、变形、铳梦、攻壳……大杂烩，差点连素子怒掀坦克盖都完整复刻了。渣渣辉每次出场我都想笑，真是个毫不掩饰的大内鬼啊，是兄弟就去砍他啊,30,31
头文字-K,2022-08-21 12:15:00,听说明日战记票房不到40亿，中国人都有责任😅，自己拍得不好，只会无限拉踩其他电影，没见过这么低劣的竞争🙄,10,191
拔剑四顾心茫然,2022-12-13 16:10:58,哈哈哈哈哈哈，看完了脑中竟然响起：一架刑天，一架穷奇，三个机器人，一辆装甲车，值多少钱？香港电影的神奇之处就在于，不管你是什么类型，什么制作，什么剧本，我都能给你拍成警队内讧。古天乐游戏没少玩，至少《武装雄狮》《装甲核心》里面的机甲应该是有所参考，反派虫子+大树这妥妥的《宇宙骑士》啊（拉达姆树），只不过本片实际上没有一个真正的反派，导致所有的大场面都是跑来跑去啊，追来追去啊，看点就那几段，文戏约等于无。人类家园污染是一重危机设定，陨石撞地球是第二重危机，外星生物是第三重危机，多重危机层层叠加之后，竟然找不到情绪落点，既没有展现人类生存现状，也没有说明外星生物的由来，就是这么干巴巴的告诉你这次任务即将拯救全人类，康忙康忙逆战逆战来也，编剧要狂野，架空英雄，拯救世界。哥，实在不行咱还是拍警匪吧。,30,16
千阳瑜,2022-08-07 17:48:39,这不比独行月球好看？古天乐都去月球救沈腾了,40,125
暗地妖娆,2022-08-05 11:46:44,满满干货，全程无尿点。让我惊讶的不是全员港戏骨，而是他们已经成为故事和特效大场面的陪衬，重点在于机械战甲之间的PK，惊心动魄的人类与外星生物大对决，还有浓墨重彩的情绪渲染。每一次惨重的伤亡都故事更为悲壮，仿佛是地球在末日来临前一次狂风疾雨式的挣扎。因为毁灭世界的“潘多拉之盒”已经打开，接下来便是一场场让人心脏提到嗓子眼的血战，惊险刺激背后是给地球书写了最深刻的哀歌。以及，刘嘉玲在片中的状态真是惊到我了，什么样的驻颜术竟让她的脸部特写360度全方位无死角？！,40,267
不为谁而作自已,2022-08-05 12:14:05,特效确实还行，剧情太拉了，等了五年，花了这么多钱做特效，为什么不花点钱好好编一下故事呢？,20,132
朝阳区妻夫木聪,2022-08-05 13:39:20,一部看起来后期很烧钱制作很辛苦特效很精良剧本很无语的……网大？拍的挺好的古仔，下回别拍了。,30,37
凡堪,2022-08-07 00:04:12,就……很蠢，周围人都看笑了。,20,105
钟镇源,2022-08-15 00:38:50,多打一星算做是对国产科幻片的鼓励吧,40,17
MinamiFans,2022-08-05 20:01:18,俗套剧情还能接受，但几乎所有主要人物的性格和行为动机都靠闪回来交代属实有些匪夷所思。前半段有那么两个镜头倒是让我回忆起了20年前玩过的Starcraft，如果拍一部Terran大战Zerg的电影或许可以参考下这个方向。无良电影院在出字幕放《逆战》时掐掉了屏幕，必须得给个逆向大拇指。,20,81
𝑾𝒂𝒍𝒅𝒆𝒊𝒏𝒔𝒂𝒎𝒌𝒆𝒊𝒕,2022-08-06 16:10:47,的确配得上“明日战记”这个名字，因为今天的人类还无法理解这种超前的艺术,10,183
開膛手傑克,2022-08-22 19:05:03,太可怕了，这都不能说是电影有bug了，而是在bug里硬生生抠了个电影。咱就是说，军事机器人为啥不能飞，就算不能飞，为啥要像大猩猩一样爬？强行降低游戏难度？全片没有一句有意义的台词，无聊到我完全不care结局会怎么样，刘嘉玲像一个AI，渣渣辉像人形纸板。活该没票房。,20,48
大夏夏,2022-12-10 01:09:23,感情戏好拖沓，小女孩好多余。还有光仔和吴倩的爱情戏，真的不想看好嘛！光仔前半段怂的我都想揍他！这种任务找个新兵来，服了这剧情…就几个场面还不错…科幻部分还是弱了…,20,20
我就是你比牛,2022-08-09 23:15:57,不知道光仔和小绿的存在是为了什么……,20,78
许洎央,2022-08-08 12:17:29,期待了两年，看得出机甲情怀，但极其需要好好请一位编剧。电影票就算是为古天乐下一所小学贡献一点力量。,20,47
大头,2022-12-10 21:12:29,如果你认认真真看完这部电影，你会发现你浪费了99分钟时间。港味的土气和俗套，充斥着整部电影。,20,22
满船清梦,2022-08-21 11:25:56,好好地电影不老老实实做，学流量明星炒作人设，拉踩其他电影，攻击影院，多少有点跨火盆那味。he tui ！,10,119
同志亦凡人中文站,2022-12-02 06:41:02,带着垂垂老人气的科幻片，与流露疲态的演员有关，更与仿生化危机的剧本有关。现在想想，香港最后一部让我惊艳的科幻片还是“东方三侠”，也不需要什么震撼特效，就是靠亦古亦今、亦邪亦正的想象力。当年的天马行空今何在？,20,14
nananana,2022-08-05 13:29:42,没见过张家辉这么烂的演技，古天乐帮他做到了。,10,166
阿左林,2022-08-10 11:56:11,后半段算精彩  感受到剧组的资金紧张 全世界就靠2个人解救,30,23
发条橙,2022-12-11 15:22:56,最恐怖的电影居然是中国科幻片，以前喷的是特效制作，这次不一样了，情节，逻辑，对白，演技都是太拉胯了,20,5
暴打鹅,2022-08-05 12:40:06,精简文戏是对的，把重心放到动作戏上提升节奏和爽感，古仔当初成立“天下一”，就是为了探索华语电影特效未来的发展，如今看来成果显著，对得起自己的付出。希望能大卖，古仔赚了钱才能继续给香港电影输血，才能多建几所希望小学，太不容易了。,40,282
途索,2022-08-14 11:35:47,我想说，明日战记怎么就不好看了？剧情紧凑，逻辑缜密，特效匹敌好莱坞，看着热血沸腾好不好！,50,204
陈桑渊叔,2022-08-06 22:29:07,也还能看罗，也就能看罗，渣渣辉那个角色我来我也能演,30,30
trek005,2022-08-05 12:59:44,不缺经费带来的是华语难得的机甲打斗，特效也不再是漆黑的靠几个“手电筒”来打光的黑夜战斗，同时还有好莱坞式的科幻爽感，不枉多年的期待，古天乐，刘青云，姜皓文的兄弟情义也来的简单直接，互相之间一个眼神就能放心将后背托付给对方，超级喜欢，想去imax二刷,40,295
纯属菜鸟,2022-08-06 08:04:42,就知道一众人扣着剧情不放，又不是瞎子看不出来小女孩尬、反派降智、故事稀碎，元素众多就是“缝合怪”，什么十年了这些都不注意没有诚意等等。人家专业的工作者难不成比你们这种业余的观众还无知？就中国国内从来没有这样高水平的硬核科幻机甲片出现的情况下，探索到现在这样令人惊喜的水平付出的精力是你拍拍脑瓜子随便拿好莱坞成熟能力无脑对标能理解的？怪不得豆瓣是其他人眼中的笑话，以后这上面评论就当娱乐看就行了。多一星给国产之光。,50,168
老袁,2022-08-05 21:40:14,古天乐有句台词可以概括这部电影：“尽力不等于做得好。”（而且也未必尽力了……,30,21
Ruocinrino,2022-08-05 11:50:40,烂就是烂，指环王我还打一星呢,10,165
纤手破新橙,2022-08-10 02:34:03,纯属诈骗，今年最失望,10,102
我的cp是美帝,2022-08-05 23:03:11,如果看了半个小时我就走我会给两颗星，但我很痛苦地看完了,10,86
LEのn个晴天,2022-08-04 22:02:26,第一部国产机甲能有这种效果，很不错了，我感觉相当可以。古仔棒，恭喜古仔这个片终于上了，十年磨一剑值得。就节奏真是好快，但最后结局千钧一发的时候刘sir又有点磨叽。哐哐哐抗抗抗地就结束了，再来点文戏也可以的呀。,40,269
小学生,2022-08-09 23:18:22,光仔不死真意难平,10,73
春秋向往,2022-08-05 00:59:40,快逃，我是说真的。    炸母体那里怎么不放孤勇者啊？这不比片尾曲逆战合适？,10,116
sTill-Life,2022-08-04 20:42:57,带着低期待来的，意外地觉得还不错。部分剪辑和配乐有点奇怪或过火，部分画面重复得过于明显。鉴于文戏几乎为零，动作戏又看得很爽，可以给到4星鼓励，毕竟第一次在大银幕看港产机甲片！ps.古天乐越长越像陈晓卿是怎么回事？,40,252
尖尖碰碰拳,2022-08-11 10:58:19,剧本是一个晚上赶出来的吗,10,105
晚不安,2022-08-08 01:32:20,带着《未来警察》和《上海堡垒》的预期进场，结果观感能比想象中要好出一截。古老板做科幻还是有底线的，能看出片子在积压的几年时间里尽力打磨了特效，另一方面也明显感觉到99分钟的最终版大幅删减了平庸的文戏，去全力突出机甲和打戏，但是整个片子还是显得太小家子气了，世界观没能真正打开，一个生死攸关的重大任务，看起来就像《扫毒》三兄弟的圈地自萌。万国鹏那会儿估计刚演完《路人甲》，夹生的演技在这帮老港星中间太过突兀。明日战记，终究还是成了明日黄花。,20,19
银敏悲,2022-08-05 11:48:10,彩蛋是独行月球（硬核版 想看），片尾曲是《逆战》，哈哈哈哈,30,169
思路乐,2022-08-04 21:40:36,【D】一种失去了地缘属性的疲软港片，同时也是国内暑期档的特供土鳖片，欲求在电影工业的追赶中复刻好莱坞的类型特质，最终却只能成为在剧情梗概和概念设定上无脑仿制的低能八股文。故事上不出意外没有任何邪恶的政治隐喻，99分钟的版本里只有工具人的存在依旧显眼，赋予他们打乱叙事节奏和令观众出戏的重要任务。更恶劣的是，主打“中国第一部科幻机甲爽片”的噱头，在视效上却完全走偏，开场便是极尽零碎的战斗剪辑，无意义的分镜下尽显掉帧劣质CG的独特魅力，而后的几场动作戏，居然还要追求近景手持拍摄的晃动感，一切有关动作和速率的细节都被模糊，也同样无观赏性可言，失败至极。,10,69
也许真的有毒,2022-08-20 15:39:54,我不欠他的,10,44
漫漫云端,2022-12-11 13:31:13,"看个特效还是可以的
结局谁也没死不煽情给导演一个赞",30,12
温岭阿浪,2022-08-05 13:38:33,"目前为止，这是今年最燃的院线片——虽然这话有点矬子里面拔高个的味道。
原本只想图个爽，没想到特效超出我的预期，亚洲特效能做到这种水平的确实不多。
由于本片的定位就是一部机甲爽片，因此燃点多、煽情少；情节套路会简单、好猜，以降低观影门槛。
导演是特效师出身，主演又是一个科幻迷，因此在机甲、外星生物及服化道上都做得比较精细。
我个人比较喜欢高楼上爬满恐怖植物的场面，只可惜植物的戏份少了点，但好在机甲格斗戏够多。
就以一部商业爽片的标准去看，它在娱乐方面是达标了。剧情就那么一回事。算了吧",40,250
吴  刚,2022-08-06 15:58:36,烂啊，真烂，20分智商的剧情，100分的套路，0分的创意。不带这么糊弄事儿的。,20,52
影探,2022-08-05 15:26:03,整体算有良心，尽力了，但“尽力了不等于做得好”。希望下次做得漂亮，“颁个奖”！加油！！！,30,27
Karwai Auyeung,2022-08-10 22:25:41,观影心情变化：如履薄冰、如鲠在喉、如芒刺背、如坐针毡、如临大敌、如释重负。,10,54
望潮,2022-08-05 13:47:00,全体注意！请避雷！请避雷！请避雷！（重要的事情说三遍）,10,34
困困困,2022-08-14 18:40:12,一句话，领导不想让那啥结束，天幕防控不能停。,40,61
ᴠᴠɪᴋS,2022-08-07 15:08:08,为2022年能听到《逆战》加一颗星,20,42
李小坏,2022-12-10 00:43:33,缺乏故事内核，特效和设定都是好莱坞十年前水平。,20,9
甘草披萨,2022-08-06 19:54:49,啧，太假了，咱怎么可能会允许可怕的生物与人类共生，哪怕为了清洁环境也不行，一定要炸死，一定要清零的呀对伐啦！唉全片都不是老套的问题了，是从头到晚就没一丁点觉得眼生的地方，但凡经验丰富点的影迷，几乎可以给每个场景每个画面列出相应的被“致敬”“临摹”“学习”的电影，芦田爱菜式的小小女孩都已成标配，然后科技都发展到这份上了，为何不整点儿工业设计感强的机器人啥的呢 ，别都一团废铁似的呀!【捉急 本来还指望着看国产机甲片怪物片至少能让爽片降一下连日高温的，唉生气，想到其他城市可以看教父看文德斯，我只能看这种片，就更生气了！,20,37
宋小卡,2022-08-10 19:25:35,"明知同样的钱和时间，做别的题材可以多赚5倍，但偏要自己掏腰包在最难的道路上一意孤行，他或许是在2016年电影行业还火爆的时候掉进了烧钱的大坑，也可能他真的是有自己的科幻梦，也可能他是真心想为华语电影工业中最薄弱的特效技术环节做点贡献，或者是想改变华语电影人不断被好莱坞特效公司坑钱的落后挨打局面，总之我觉得，古天乐这位哥远比那些一心追求个人表达的艺术导演更值得尊敬～～也许今天的《明日战记》还很多模仿和借鉴，但好莱坞也不是一夜之间就能拍出《复仇者联盟》，特效的发展要靠特效资产的不断积累，靠中国特效人不断为爱发电，也要靠中国观众一起支持才能有明天，so支持中国特效，捐出一张电影票～",40,81
周某某,2022-08-04 22:39:36,1.5。就像某部网飞大数据搞出来的三流网大的翻拍版，还是一板一眼照着抄那种，但有其形无其神，基本的视听逻辑都一塌糊涂，感觉还是特效跟不上，经常一顿手持乱晃糊弄过去。文戏是真垮，演得也都毫无信念感，最可怕的是，港片那些过火的有趣的东西，全都被这个看头知尾的过时类型框架给消磨掉了。结尾彩蛋古天乐莫名其妙就登月去了，是在提醒观众不如去隔壁看《独行月球》吗……,20,19
烈焰红唇龙,2022-08-05 14:26:08,“尽左力，但唔代表做得好”，古天乐有打造特效这功夫花点钱请个好编剧不好吗？下次可以考虑用这个开发一款页游或pc端游戏，应该好玩。,20,25
Waiting㍿💥,2022-08-19 18:30:03,本身爆米花片一群人吵着要看剧情？ 求求你们别买这类型的电影 本身电影绝对及格线以上 打一星的能不能滚远点啊？,40,54
该死的蝴蝶效应,2022-08-14 04:17:33,为什么就不能再打磨一下剧情呢？,20,27
CyberKnight电子骑士,2022-08-09 20:31:00,三星半，特效及设计上的进步肉眼可见，大大缩短了与好莱坞大片之间的距离。对产业来说意义重大。进一步增强了制作华语科幻电影的信心。但从观众角度看，确实情节人物过于单薄，其实并未吃透科幻类型的叙事模式，世界观也没有展开。镜头运用显得凌乱不清晰。值得鼓励但难称标杆。,30,13
艾米莉,2022-12-11 21:24:53,我觉得很惊喜啊，完成度很高，这种类型片不能对剧情要求太高，好莱坞90%剧情也很烂,40,15
甘草披萨,2022-08-06 19:54:49,啧，太假了，咱怎么可能会允许可怕的生物与人类共生，哪怕为了清洁环境也不行，一定要炸死，一定要清零的呀对伐啦！唉全片都不是老套的问题了，是从头到晚就没一丁点觉得眼生的地方，但凡经验丰富点的影迷，几乎可以给每个场景每个画面列出相应的被“致敬”“临摹”“学习”的电影，芦田爱菜式的小小女孩都已成标配，然后科技都发展到这份上了，为何不整点儿工业设计感强的机器人啥的呢 ，别都一团废铁似的呀!【捉急 本来还指望着看国产机甲片怪物片至少能让爽片降一下连日高温的，唉生气，想到其他城市可以看教父看文德斯，我只能看这种片，就更生气了！,20,37
周某某,2022-08-04 22:39:36,1.5。就像某部网飞大数据搞出来的三流网大的翻拍版，还是一板一眼照着抄那种，但有其形无其神，基本的视听逻辑都一塌糊涂，感觉还是特效跟不上，经常一顿手持乱晃糊弄过去。文戏是真垮，演得也都毫无信念感，最可怕的是，港片那些过火的有趣的东西，全都被这个看头知尾的过时类型框架给消磨掉了。结尾彩蛋古天乐莫名其妙就登月去了，是在提醒观众不如去隔壁看《独行月球》吗……,20,19
谋杀游戏机,2022-08-06 22:35:50,作为机甲片最大的问题是，为什么它一点都不燃啊？？特效还行，但“尽力了不等于做得好”，打戏镜头凌乱看不清，作为硬科幻剧情太儿戏了。发现内鬼第一个通知内鬼本人？小女孩对剧情推动有啥用？彩蛋是让观众去隔壁厅接着看《独行月球》的意思吗？片尾曲《逆战》很好地契合了这个项目的过时感。难得自己花钱看电影，不值。8.6五年纪念,30,11
也许真的有毒,2022-08-20 15:39:54,我不欠他的,10,44
