用户名,评论时间,评论内容,评分,赞同数
lixunhuan,2022-01-21 18:41:07,中国人口的希望在潮汕，正如世界人口的希望在绿绿,30,5
高詩遠,2023-01-01 21:14:30,片子里反映的外来媳妇和重男轻女的问题在我老家都有很鲜活的案例，能把这么保守的一面搬上大银幕也不容易。全片分为两部分：一个是带女朋友见我妈，另一个是带观众见我妈。初次见面的饭桌戏实在惊艳，儿子迅速地把女朋友放在碗上的筷子移到桌面的这种小细节增加了后续交流的说服力。女主的姓名一直被“外省”取代，其弥漫出来的压抑感是成功的，也是更有探讨价值的。可惜第二部分妈妈改变心态的契机过于模糊，导致后面的发展都不太尽如人意，最后机场的告别戏很虚假。镜头语言可圈可点之处很多。跟妈妈吵架的长拍镜头和最后通过手机拍摄妈妈离家和坐飞机的长拍镜头保持了情感的延续，女主提分手那段戏故意多次越轴营造了情感冲突，通过屏幕、水的倒影和镜子等媒介丰富了表现形式。但有一个令人悲伤的问题还留在最后：如果媳妇不够漂亮，还能这么顺利吗？,30,1
不良生,2022-03-05 23:58:17,乡土爱情故事之潮汕版。一度在网大和大学生毕业作品水平之间危险徘徊，幸好导演把握住了那个度，在俗气里开出了花，也能让人感受到一些有关于乡情、世风、民俗、亲伦的好来。,30,1
不在焉,2022-01-07 18:40:27,电影源自生活，又总是在美化生活，前半段充满烟火气，妈妈形象很真实，克服偏见接纳外省给了电影一个美满结尾，或许这就是有别于生活之处吧,40,146
zoe,2022-01-07 12:31:38,第一次作为投资人参与的电影~主创都是平时一起喝酒吹水的好基友，敢想敢做，坚定靠谱，第二部电影作品完成度如此之高远超预期。调色时有幸一睹真心立马决定用养老金入股，非常有信心！,50,336
大奇特(Grinch),2023-01-01 15:02:55,补标，去年看的远超预期的小片。,-t,1
обломов,2022-02-28 17:15:19,本土温情系，同游潮汕街头那段很不错,30,1
被不允许回复,2022-02-26 10:21:07,伪潮汕宣传片（？）舒服的看点是人物真实，顺便领略了潮汕的部分风土人情。算命文化、戏台、烧香和封建民俗一一展现。虽然很憎恶其中所谓的传统（糟粕）男女观念，但确实也是一种发声。新时代小群体力量对抗根深蒂固的习俗礼教，但矛盾基本靠自我消化与自我感动，电视台采访这种推动的情节有点弱，所以结尾才会觉得过于梦幻。「back to love」,30,3
变态日报,2022-01-08 21:03:04,影院里另外7个人我猜应该都是潮汕人，作为唯一省外代表听着潮哥潮姐们洪亮的电话与嬉笑怒骂声，声临其境体味潮汕另一种“文化”也挺奇妙。作为一个去过汕头超过10次的喜爱潮汕的外省人，蛮失望的。镜头没有拍出汕头10分之一的美，故事呢很潮汕的没有超出一毫米的套路情节，暂也不必强求之，但都2022了能不能不要用10年前的镜头拍20年前的机场狗血离别。能想象导演真的很用力把家乡讲给大家听，但除了祭拜，粿条，小公园，和厝里大嗓门的男男女女，这些堆砌的符号的功能仅仅是带我又出差一次汕头一样，好吃好玩之外记不清什么，也留不下什么，也许是要求太高，或是这些要求甚至只是凭空想象，但允许一个喜欢潮汕的外省人，期待潮汕人的精神，崇尚着潮汕人的信仰，热情于潮汕人的传统，甚至那些嘴里喊的，大家听的所谓封建，也值得一探究竟。,20,95
Bork,2022-01-14 03:03:23,作為有50%潮汕血統（但從未去過）的人，首度觀看以潮汕話進行的長片，而片中潮汕母親對外省準兒媳的拒斥，很大程度正繫於語言：語言不通則心靈不通，也就無法在思想觀念上影響後者、在生活上控制後者。從兒媳到汕前努力自學潮汕話，到片尾送行的母親磕絆地說出普通話，影片也動用語言作為和解的最重要表征（此外還有手鐲、麻葉等前後呼應的紐扣）。母親的轉變繫於到深圳後的兩個見聞：棒打鴛鴦後兒子的孤獨落寞，以及親眼目睹的准兒媳高尚的社會經濟狀況，也同潮汕社會在逐漸加大的外部衝擊下的新變密切相關，影片以當地吸引外地遊客的嘗試、歸國華僑後代的介入、跨區域嫁娶的增加、當地人對生女的態度變化（有些刻意）暗示了這點。片中兒媳被設定為絕對可信、可愛的賢妻形象，似乎唯經如此方可超克外省、再婚和大齡等“缺點”，這種語法自然是保守的。,40,121
黄阿耀 Hayao,2022-01-08 21:27:41,拿到龙标后仿佛太着急了，再加上今天深圳的限座令，只能说太难了深圳坂田的影视人（诶）,50,57
我来我征服,2022-01-07 13:43:10,7.3。我走进影院的流程是这样的——1.撸豆瓣即将上映影片：快来看啊，这有个百年难遇的脑子有泡才能搞出来的大傻子片名！2.咦？方言电影？潮汕故事？3.预告片好像还行，没有大傻子的感觉。4.插曲是玩具船长的歌儿？要不试一试？5.3公里距离影院有排片，票价还白菜，买！优点：角色表现非常自然，所有演员都没有尬演，演妈妈的演员特别好。家长里短，互动有趣，人物关系生动。没有用亲情要挟观众进行煽情。缺点：本子整体有点儿平，少点儿意思，题材方向如果对劲了就是潮汕的四个春天，但很遗憾不是。20220107光耀华纳国际影城,40,139
王俊俊,2022-01-12 02:36:39,"凤爪不是潮汕菜，这很重要；媳妇漂亮就好，外省不重要。
同居两年还不生，奶奶教你；五牲高香拜三拜，心诚则灵。
硕士学历七八层楼那么高，可惜离过婚；
封建乡土街坊面子最重要，不如过得好。
母亲第一次坐飞机，还是为敲定儿媳妇，
饮食男女人之大欲，真情不需要多说话，
一来一去，平平淡淡，不见浮夸的浪漫，便是真情。",40,97
mOco,2022-04-14 14:45:26,有很多粗糙的地方，但潮汕风情展现得不错基本能盖住缺点。妈妈是全片最最亮眼立体的角色。PS：尊重，但真心不喜欢厌女氛围如此浓重的地方。,30,3
牛奶很忙,2023-01-06 15:44:41,小策如果拍电影，十有八九也是这个德行，就还挺电视剧的,30,1
超人叔叔,2022-03-01 00:23:05,杭州是娘家哦,30,1
空条奈奈,2022-01-12 22:30:13,2.5星。其实不必过分苛责传统对于人，更甚一步，对于女性的迫害，电影的拍摄本身就是一个发声的过程。虽然困宥于算命拜神，要生男孩，拒绝二婚，宗族人情等束缚，但也能看到年轻一辈对于传统文化，长辈控制，他人看法的反抗逃脱。拍家里人相处的片段特别自然，尤其是儿子和母亲之间的相处，走亲戚送礼物的片段非常有趣。只是作为电影，有很多地方非常生涩，结尾也没有收好。,30,7
一杯柠檬茶,2022-01-07 15:19:45,1.2021年1月看了《慕伶，一鸣，伟明》，今年看了《带你去叫我妈》，这名字十足的烂片既视感，但是英文名back to love倒是更能反映主旨。2.虽然整个故事没有很“新”，但是依然是讲了“新”观念对抗“旧”观念的故事，潮汕女人如影片中的母亲天生受到宗族观念的桎梏，但依然向新的观念转变，一定程度上扭转了其它地域的人对潮汕人的世俗印象，也是全电影最丰满的一个角色。3.配乐极其加分，有几段情感戏让我泪目很大程度是配乐的功劳，当然演员的表演功不可没。＃2022院线02评分:7.5/10。,40,85
阿狼,2022-01-20 11:08:12,潮汕方言不容易，给我们团队打五星,50,30
NGMINGKWAN,2022-01-07 12:36:10,"《带你去见我妈》是一部很不错的关于潮汕的作品，呈现了另一种外来媳妇本地郎的人文故事，不仅仅适用于潮汕地区，在情感上乃至全国都会有共同的地方可以引发观众共鸣。
影片的节奏不算拖拉，很快地就进入了叙述当中，妈妈这个角色是很有烟火气息的，具有很强烈的代表性，十分贴近生活，可以让观众感到很亲切，进而从母亲的角度去理解她的行为和观念。
影片讲述了很多潮汕地区的风土人情，在祭祀风俗上的方方面面，其实是有起到宣传当地文化习俗的作用，潮汕地区给我们的印象也不再是之前那么死板。在这个充满人情味的地方，里面的人也在不断地适应迅速发展的社会，不会固步自封。",40,72
孔府小鱼,2023-01-11 22:30:44,挺有趣的地区电影，手法业余，但是有趣。,30,0
梅花野老,2022-03-05 20:13:28,中规中矩七分片。相比起现在流行的国产鲜肉爱情片，本片基于现实，来源生活，还是很触动人心的。不过仍旧有国产爱情片煽情烂大街手法：回忆杀。情到深处自然浓，回忆都是美好的啊。愿有情人终成眷属。,30,0
Edward·F·Duke,2022-01-08 19:26:29,很可能会因为片名和宣传错过的地方题材好电影！,40,23
匣中猫,2022-01-10 19:37:09,普普通通吧，经过美化的镜头之中，潮汕像母系社会一样，确实也就很南方温茶，感觉很香，喝下去没什么特别大感觉。优点是有把那种街坊邻里的恐怖感拍出来，作为一个没啥跟上上辈接触也不怎么会说家乡话的人来讲，奶奶时时刻刻闯进门要教你○○实在太可怕了。就之前看一系列片子下来，感觉电影圈的“Canton Power”也在隐隐形成，可惜大众可能更多还是会喜欢温茶吧，但谁知道呢？3.5归3。,30,7
古宋松谷,2022-01-21 00:28:27,演员很好，朴素的潮汕家常，操持生计的母亲，丰富的本土民俗也呈现得温馨。可惜想要表现根深蒂固的传统与现代婚姻的冲突，最终无为而治，矛盾自动化解，年轻一代的自主性通通让位于家长制。有方言和本地文化民俗是否就是好的本土电影，此为一反例。,20,18
kakakarl,2023-01-06 15:12:46,那种简单又朴实又真诚的电影。,-t,0
大象的鱼,2022-01-08 23:35:22,三星半。私心认为开放式结局会更好。,40,34
jiade,2022-08-16 13:14:02,分手的理由能理解，复合的转折想不通。,20,1
馬蘭頭癮者,2022-01-07 20:03:25,除了静珊不怎麼像包郵區人之外，基本上沒有什麼缺點。媽媽的角色花了一點時間入戲，但後面基本就漸入佳境了。以及，潮州家庭不怎麼接受外省女生嫁過去也是好事啦，一年到頭都要各種拜拜，各種民俗真的太難了（我DNA裡那一丁點的海豐基因都不足以令我敢說我可以），還有要男人和客人吃完才輪到家裡女人上桌吃飯這個在我外公老家是真的存在，我外公算是嫁出來了所以家裡就沒有這種規定了，不管怎麼說，這電影我喜歡。,40,42
谢飞导演,2022-11-27 18:03:01,补写。第九届重庆青年影展做评委看的长片竞赛片，本届竞赛长片只有五部，可选择比较的不多，这部算是较好的一部。我们给了最佳长片导演奖，初看时写的文字是；“4- 颗星。工整、平板的家庭剧，潮州文化与特点充沛。母亲演得朴素。总体过于一般、正常了。”,40,11
超cute侠,2022-02-27 13:10:08,刚看觉得制作稍显粗糙，演得也比较拘谨，回潮汕后地方民俗的东西涌出来就好很多，“外省的”与婆婆的鸡同鸭讲，埋着的随时要爆的离婚炸弹，第二幕就渐入佳境了，结尾婆婆的服软也是对传统思想的反抗成功，比较有趣的是婆婆是家里的话事人，也正是她在为难儿媳，所以有时候真的不是girls help girls，媳妇熬成婆后会自带操纵儿子命运的权利欲，这也是好多婆媳关系破裂的原因。,30,1
艾栗子,2022-01-24 01:34:30,竟然真的挺不错的！男主气质太五条人了吧！歌也好听！深圳元素也亲切！其实整个故事还是相当套路，但是好在潮汕话提供了全新的气质（甚至很多地方像泰国电影了？）而且有些套路式的转折部分得益于不错的台词和一些出人意料的小心思（比如说和妈妈吵架的部分一点也不尬，表情包微信聊天也真实得很），也表达得很不错。最后全片唯一有成长弧线的角色竟然是妈妈，其实是老妈成长片嘛，也没什么不好的，加一星鼓励。ps不喜欢的地方是画面质感太广告宣传片了，那种流水线精致感反而显得廉价。@卓悦cgv with卡卡,40,7
451½°F™,2023-02-09 12:55:28,方言生活剧俨然成为当下华语类型片的新途径，最重要的还是编剧了解生活和接地气，能够正经得讲生活故事，不狗血不煽情才是正道。,30,0
汾河水怪,2023-02-28 22:18:08,勉强可以的家庭喜剧片，当地人文自然景观展示，矛盾冲突俗套且有点牵强，都这年头了，还拍这种母亲摇头就分开，母亲点头就在一起的封建故事，可悲可笑。反映传统与时代对抗的想法可以理解，但人物全都跟着剧本走，缺乏感情和灵魂。,20,2
山上风下,2022-01-25 21:22:26,敢拿潮汕开刀，很勇。但全程的注意力在他家有好大的厝（,40,14
开平彭于晏,2022-01-09 22:53:53,"4#带你去见我妈 2022.01.09
比前作更好，瑕疵不少，称不上优秀，但足够用心，颇有黑马之势。全片看下来节奏尚佳，剧作起承转合挺完整，笑料频出，泪点铺得挺自然。演员的话，从不适应到进入佳境，毕竟不是专业的，但是最终效果还是蛮不错。男性视角的玩笑话和女性视角的叙事搭配着，从妈妈与儿媳之间的关系去探讨着传统宗族或是婚育观念与现代观念的冲突，借此宣传潮汕文化的同时也打破一些地域的刻板影响。最后就是说，咱中国的方言电影就应该百花齐放！",40,29
荔枝昵称违规,2022-01-22 23:46:31,2022开年就看到这么一部神奇的作品，“厌女”但酷儿。非裔女性与微胖女性共同被凝视为“女汉子”的不性感象征，但在某种程度上又和女主和男主性别交换跳舞加上男主被女主公主抱有一曲同工之妙，搭配上这个在传统上反传统的故事，真是奇妙无比。非裔、ABC、杭州与深圳共同组成了潮汕对外部世界的想象（还蛮奇妙的，京味《野马分鬃》想象的外部世界是蒙古的草原，《爱情神话》是一种世界十字路口的想象，《见妈》是一种潮汕中心的想象，一个故事孕育出什么样的他者观和地域还是有很大联系的。）杭州作为他者真是第一次看到这种描绘。吵架戏、长镜头，虽然非科班演员和剧组，看起来都挺像那么回事儿的。以及，vlog、短视频或者说当下最时髦的first的新概念“超短片”都融汇到这部影片中，独立成章又补和电影脱节。真的是太神奇了。,-t,6
夏日的小西瓜,2023-01-09 20:08:27,3.8星。很有潮汕风格，娓娓道来的细腻风格。潮汕的某些传统对女性不是很友好啊，希望能够慢慢开明起来。结尾机场的那一幕让人泪目。背景乐也比较有地方特色。,40,1
来信的死者,2022-01-25 11:45:29,毕竟一方水土一方人，的确是我所理解的潮汕味，本土演员脸上的木讷，小院里的烟火，不嫌俗。但是挺不爽的就是对父权观念的妥协（不是主人公的妥协，而是导演自身还没完全脱离）。况且，文化差异的巨大空间并没有拉开，外来媳妇本地郎的故事缺了灵魂。,30,3
壹安²,2022-08-09 16:04:47,很惊喜的生活型电影，看惯了川渝和东北话的喜剧，偶尔感受岭南风情的家长里短，很惬意。和同样以方言作为对白的《爱情神话》一样都让人耳目一新，希望华语电影多一些这样呈现吧~,40,1
靓坤,2022-12-28 14:21:37,对潮汕文化一直感兴趣，方言电影加分，但故事毕竟比较单薄，电视短剧的感觉，有些桥段确实太过早期，值得鼓励认真拍电影的人3星半,40,2
连城易脆,2022-12-27 22:56:15,"这部电影的气质太独特了！！在众多的华语院线电影中自成一格。

最近豆瓣发布了年度榜单，本片高居华语电影第5名！也是入围的10部作品中我之前唯一一部还没看过的。其实我曾2次买过这部电影的票，但都因为疫情没能去成，非常遗憾。

这次看它上榜了就马上找来看掉，还特意看的4K60帧的版本，观影体验很舒适。

电影非常朴素，都透着一股纪录片的质感。虽然潮汕无论是地理还是文化距离我都很遥远，但我看着却很亲切。主要就在于电影看似是在讲述潮汕地区特有的民俗文化对婚姻的牵绊，其实也在探讨两代人对于爱情的不同理解以及常见的偏见在感情中的影响，这些点对我来说都有独特的意义，所以看的过程中会有很强的代入感。

我非常羡慕片中的男主角，可以拥有如此美好的感情与家人，即便遭遇了一些烦恼，也都算是幸福的烦恼。这样的电影值得再多一些。",40,1
酸辣粉不加辣,2022-01-08 16:10:09,方言电影支持～,50,27
杜望川,2022-02-27 22:36:01,相当接地气的电影，是无数泽凯和静姗的故事。对汕头人情民俗的展现比较有趣，看到不少中国乡土的缩影。虽然结局还是有点理想化。不过潮汕话怎么这么难懂，感觉跟在听印度话似的，哈哈哈哈。,40,2
yѧѳ⑉爻,2022-04-16 16:39:42,妈妈嫌弃的小嘀咕真实还挺有趣 再怎么看不惯好像所有父母最后都会对子女的伴侣爱屋及乌的,40,0
鬼腳七,2022-12-30 23:06:28,3.5，看完想去汕头玩，这大概顶得上一个好评价,40,0
冰山的阴影,2023-01-01 19:14:17,最后加分了。,40,0
理易封,2022-02-27 17:55:57,导演还没准备好讨论这个议题，最终变成长辈自我心理建设，母亲松口了，这才去挽回感情，女方成为长辈放下面子的工具，男方从始至终也没努力改变，然而最后感情还救回来了……把地方特色融入得很不错，还有着点真诚，这就好过大部分国产电影了,30,1
Panda的影音,2022-03-01 01:35:12,《带你去见我妈》：三月份看的第一部电影，个人观感还不错，不过略不及先前的期待。影片拍得蛮接地气，但部分过于戏剧化的情节台词于我还是有损真实生活感，故事情节的起承转合也存在好些不太满意之处，某些演员的表演也有待加强。1.壁虎是有益无害的动物，没必要像打蟑螂一样打它吧？2.潮汕方言和我们闽南语有些像，当地的风俗习惯亦是如此。“拜神 要拜五根香，要拜三拜，知道了吗？诚心一点，明年生个宝宝。”→妈妈说的方言意思其实是“…生个男孩。”，再加上后面龅牙婶的“老爷保佑，儿媳妇要生男孩子，来求张符给孙子带平安。老爷保佑。” 刚好体现了我们两地都有的拜神信仰以及重男轻女的现象（不过后面生的是孙女）；3.作为低成本方言电影，其拍摄场景、演员人数等超乎我预期的多，甚至还去了杭州西湖，让我都好奇成片具体花费了多少财力？……,40,0
Clyde,2022-04-29 10:42:03,很难得的富有地方特色的方言电影。套路、桥段都在意料之中，但还是比较贴近生活的，不少地方让我会心一笑。做作或生硬都有，但不膈应。几个主要的素人演员选得很好，特别是贤姨、父亲和奶奶，他们的表演，有一些神来之笔，可遇不可求的。,40,0
黑骨精,2022-12-30 00:06:41,家庭矛盾是个写不完的母题，人间烟火气也是以此为基础的。母亲乘坐飞机的Vlog，或许大部分人都看到了自己母亲的影子吧。,40,0
漫漫云端,2023-01-09 15:52:58,"小成本写实爱情电影
我觉得电影里的妈妈应该是大多数妈妈
一开始的不同意到后来的认可
越长大越明白要找到一个符合自己三观
有事业有品格你我爱我也爱他的人真的不容易",30,0
深夜声噎,2022-01-25 20:29:35,20220125@周二晚票价十八块，几乎包场，字幕走完清洁阿姨才走进来还问我就你一个人？错过免费场，还好最终没错过。好看，撑大粤区好电影给配乐和他妈加一星，原音方言版当然。,50,7
我呼吸的空气,2022-01-19 23:39:58,上春节档吧，切拜！2022.1.19 主创连线场。如何善用素人演员创作，通过本片纪录片出身的导演应该是摸索出了一套自己的方法。真实太打动人。给妈妈的演员点大大的赞，浑身是戏(生活阅历）。唯一的专业演员（女主演）也相当不容易，居然只有25、26岁，本人相当软萌。,40,3
luer..一串字母,2022-03-01 01:02:59,赚了我好多眼泪😭😭😭，最后冒出个恶趣味的念头是，如果她小儿子是同性恋，有这么个儿媳妇了，妈妈估计都要高兴死了😂😂😂,50,1
醉梦·聊生,2023-01-25 16:00:49,妈最终在儿子的喜欢与该死的封建之间选择了前者，外省的不行，离过婚的不行，所有的不行最终都会在更新换代的观念洪流中被冲散，母亲爱儿子，就必然要尊重儿子的选择，主题很传统，配搭以传统的祈福、潮汕话、本地歌曲，让故事有了一定的新鲜感。,30,0
Vivian,2022-06-16 19:47:31,有点台湾电影那味儿了,30,1
mpor2,2022-12-30 01:16:04,哇，好有味道的电影呀~想吃潮汕牛肉丸火锅啦~,40,1
VivianS,2022-03-05 16:04:33,非常接地气的电影，只能说剧本的一些创作上有些刻意，作为鼓励可以给四星，提升空间还是挺大的，男主的家人们演技最好,40,0
又又,2022-01-19 22:30:08,除了开头那个胖女孩的片段让人不舒服之外，全片都很好！节奏很好，完成度很高，很朴素但很温情，笑点还超多，结尾妈妈对着假雷峰塔立马拜拜真的笑死我！映后和导演演员连线，妈妈还是那么可爱！导演说身边太多潮汕人都是因为各种原因（八字不合、外省、离过婚）等原因分开，所以想拍一部电影来打破世俗成见，真好！,40,16
热带疾病,2022-01-08 10:39:36,这就是一个当下的电影，在对传统文化进行回溯的同时也在自省，并且通过让妈妈这个角色第一次搭飞机出门去往她口中的“外省”-杭州，将“走出去”的意识行动化。导演把潮汕拍的太有烟火气了，谁不想住在一个海滨小城又带庭院和天台的房子里啊。也许很多人一听到潮汕方言电影就会自动认为低成本制作电影感不够，其实不然，这一部在流畅之余很多镜头都非常讲究，能把素人演员调教到演技放在大银幕都让人拍手叫好，导演的审美和调度肯定不在话下。我甚至觉得最后直接用手机摄像头来拍摄是神来之笔！,40,10
cassetteman,2022-04-23 05:50:01,"tags: 2020s / 中
特别好。青年无力撕扯故乡脐带，故乡则在叹息着接受新的规则。妈妈演的最好，但明显在都市的戏，导演就没有在汕头的灵动了，有点可惜。",40,0
饮歌,2022-03-09 06:33:29,虽然看着有点糙，缺那么点电影质感，但是感情一点也不糙，跟老妈互动的每一个瞬间那种质感，无论是不是电影这种载体，都是最真切、最厚实、也是最优的质感。,40,0
寒塘鹤影,2023-01-04 00:51:25,方言电影,40,0
这是一个小号啦,2022-01-10 11:07:08,作为土生土长的潮汕女孩，刷抖音的时候看到这部电影，简直倒胃口。村口三姑六婆肆意议论别人家事，家长对孩子以爱为名进行操控，对儿子的爱人缺乏任何尊重。是，非常真实，所有女孩子都应该看看，和潮汕人结婚就是这么屈辱，电影还是美化过的。主创团队是脑子有坑，难道拍这种电影还觉得大家应该鼓掌叫好，这种潮汕宗族文化背后是多少女人的血泪！我不相信主创团队中一个潮汕女孩都没有，你们是斯德哥尔摩重度患者吗？,10,190
西决,2022-12-29 19:12:26,妈妈爸爸奶奶小舅演的都好好啊！尤其表扬婵真婶！,30,0
姓暴暴躁的暴,2022-02-14 21:28:23,我为上海没有多排片而哭泣，从头到尾都很喜欢,40,5
嗜热链球菌,2022-04-10 21:07:26,看这部电影中一直感到观念的冲突，或许我已经不算是一个正宗潮汕人了，一个素质这么高条件这么好的女生，跟这么一个男生本来就委屈了，还要去潮汕舔未来公婆，看得人生气——很好地延续了潮汕话电影一贯以自恋型男生作为主角的传统。这么排斥“外省”的应该是男主奶奶这一辈人才对，现在潮汕人和外地嫁娶多了，男主爸妈这一辈早都习惯了。电影还是有很多不成熟的地方，比如低俗的插科打诨，不好笑又尴尬。相比之前还是进步了。潮阳话真是超级难听懂，尤其是男主爸爸，让人一句都没听到。,-t,2
里昂,2022-02-25 00:26:57,"很多时候，你不坚持一下自己， 你就不知道父母是绑架你的生活，还是爱你无论有没有按照他们的意志而活。一生要强的妈妈，最后为了你的幸福还是选择了妥协。

只可惜男主还是妈宝了，都没坚持一下下自己，两年的感情随随便便就放弃了。如果他的爱只是因为他妈的摇头就停止，在一起全靠他妈的妥协，现实里遇到这样的男的，还是有多远逃多远吧。

看完上海话的《爱情神话》再看潮汕话的《带你去见我妈》，都有一种遥远的亲切感。果然，方言的才是世界的。

最后，“要不要我教教你，记得先脱裤子”的你奶炸了哈哈哈哈哈，可爱而又毫无违和，果然活到一定年纪什么都可以看开了。",30,2
更深的白色,2022-04-30 17:52:54,在能力范围内做得还不错，“带你去见我妈”，“你”只能是一个被带的主体，拍不了你我还拍不了我妈么。潮汕方言环境的陌生化，给一个不求突破的故事带来了挺轻松舒适的观感。,30,0
天凉气清,2022-03-17 23:46:07,那个妈妈演得好好,40,0
齐咏歆,2022-06-30 15:40:54,这部电影是豆瓣标记的2000条，很接地气的电影，剧情很简单，但还挺打动人的,40,1
MY BMM,2022-02-25 23:06:49,看完想家，想再去趟汕头，想结婚,40,0
惠子,2022-01-17 10:38:42,很成功的小成本电影。刀子嘴豆腐心，挑剔保守却也勤奋善良的母亲形象塑造得鲜活立体。传统潮汕文化与都市文明的碰撞、择偶问题上代际观念的差别、母子之间的恩情与矛盾，影片想要实现多种因素的平衡实在不易，故不得不使人物形象在某些方面趋向与现实不甚相符的美好（例如女主除了离过婚几乎没有“缺陷”、潮汕母亲完全不看重日后的孙辈是男是女），从而实现一种让渡，如此才能为影片画上圆满句号。正如简·爱继承遗产，罗切斯特断腿眼瞎之后方终成眷属一样，影片的设定有保守主义之嫌，但已然是文明向前迈进的一步。一星给演妈妈素人演员。,40,7
电影协会,2022-02-25 01:28:08,虽然我也两次到过潮汕拍电影，但是纯潮汕题材电影我也是第一次看，首先用了偏向极端的人物关系，挑战潮汕传统妇女的观点，但是看到中后段感觉剧情有点拉跨，几处分分镜表达不恰当，当我以为我会给这部电影打低分时，最后一段手机拍摄的表演，把我感动了，尤其是妈妈的演员，就素人演员而言，最后一段的表演，是全片最好的表演，非常真实，非常令人动容。,30,1
