用户名,评论时间,评论内容,评分,赞同数
刘康康,2022-06-20 11:20:10,咱们讲道理，只能说在“中国网络大电影”、“中国恐怖片”这个阵营里，还不错，但这么多营销号非要碰瓷《罗生门》，是不是就有点过分了？《山村狐妻》的剧作，试图通过多视角的讲述还原一个乡野怪谈的真相，这种尝试是值得赞赏的，但剧作层面其实是没有实现这种野心的。一个很大的问题是，卖药人的“盗墓遇狐妻”与山匪的“道士客栈捉妖”这两个故事，在叙事节奏上是严重割裂的，以致于当老道士告诉小道士“十五年后这妖怪会来找你”，恍惚间我还以为我看了五十多分钟才刚看个开头？对比《罗生门》就会发现，罗生门的剧作是非常巧妙的，虽然看似是三个人在重复同一件事，但戏剧性是在递进的，观众的情绪不断被往前推进，走向最终高潮。而《山村狐妻》的叙事节奏则没有这种推进性。当然作为网大，这种尝试还是值得鼓励，希望越做越好。,30,5
黑猫,2022-06-15 14:34:21,浪费时间…真的,10,11
蚂蚁没问题,2022-06-12 14:48:40,还可以，剧本不算糊弄事,30,4
苏乏,2022-06-04 23:55:11,非常出色，甚至为了提防，连策划名都没给别人，导演和编剧搭档了蛮久了，从兴安岭猎人开始都看了一遍，前后无出其右，这部新的算是难度最大的，倒不是说比猎人剧作强度高，想要在口碑和收益上跟前作叫板，几乎是不可能完成的任务，结构上与其说有着罗生门的影子，到不如说复刻了猎人的套路，可以喻其为“民俗”项目的经典范式，十分值得学习,-t,5
慕容白,2022-06-23 14:11:33,故事的确比国内某些大片靠谱，彩蛋加分，群像结局却有些自以为是了,30,6
电音妲己<,2022-06-06 08:10:12,"真的蛮震惊的 本来和大饼打算看个垃圾国产恐怖片 没想到这片子居然还真的可以 我真的大震撼
可以看出来片子在努力躲避严格的scjz
《罗生门》式剧情反转 讲真的比上映的好多恐怖片都要好太多了……编剧真的动脑子了 比太多太多国产恐怖片要好 而且男主颜值演技双在线 端着羊肉带着养子出来那一个镜头真的把我有吓到
主旨就是善有善报恶有恶报 看完真的有点暗爽 四星给鼓励！",40,6
侯国涛,2022-06-03 02:30:11,罗生门式的故事，影片将民俗惊悚感和恐怖片气氛都营造得挺好的，人性丑陋的暴露也让人挺触动，特效很不错，狐狸头的场景非常具有想象力。值得一看,40,9
孔府小鱼,2022-07-09 11:53:19,有点儿意思，狐仙鬼怪没法搞，倒开辟出了《罗生门》式的人性悬疑故事。,30,1
肆食二,2022-09-14 18:18:21,看评论说不错，看完的确不错。罗生门式的故事，掺杂着诡异的鬼怪传说，遮住了真正的人心鬼魅。,40,1
品客,2022-06-14 17:15:32,说黑泽明和八恶人的是收了多少钱？,20,3
乍暖,2022-08-24 20:38:46,6/10。意外不错，网大丰富了院线电影的类型。虽然还是不能有鬼的找补，但前期狐妖杀人有点当年香港鬼片的精气神，只是造型缺少创新跳戏到盗墓笔记。说书式讲述做到了让电影不无聊，那个到死都不开口的女人好烦啊。,30,0
徒然曜日,2022-06-12 13:23:12,想写罗生门但无奈水平有限，成了乱锅炖,20,3
Mr.杨,2022-06-05 17:38:39,这是网络电影？？？质感特别好呀，不管是主角还是小角色，都选的特别好。故事也比较精彩。简直可以放到电影院去。,40,4
牛油果豆,2023-03-21 23:56:47,网大民俗灵异惊悚类型最好的片子了，文本很用心很成熟了。荒村野庙，众口烁金，层层揭晓，甚至拍出了些“他人即地狱”的乡村野蛮气息，围着审查边缘做戏不容易了。,30,1
蓝霉沉皮,2022-12-18 01:09:49,结构圆满，故事走心，网大里能有情感共鸣和情感代入的属实不多。前期有点散，改个片名的话是有可能票冠的。终场画面很聪明，审查制算是让崔走召玩儿明白了。,40,0
Fleurs.哼哼,2022-06-11 10:27:48,国产网大恐怖片居然能自圆其说，很不错了,30,0
皮皮一号,2022-06-14 10:58:42,虽然也说不上特别好看，但讲好故事的诚意已经跑赢院线国产鬼片五个马身不止了，不仅把钱花在了海报上，也花在正片了。用心的制作会被看到，加油呀。,30,4
L.C.,2022-06-07 13:13:08,可以的，一部网大把人心如何变鬼神说的淋漓尽致，前后一波三折，最后全部呼应上了。看的又心梗又感动，世上不少坏人，可你终归可以选择自己是善是恶。做个好人吧。PS：结尾有彩蛋,50,9
了花,2022-06-29 00:43:34,两星半,30,1
猫阿水,2022-06-19 12:04:05,四大门之罗生门😂,30,0
帖拉索伊朵,2022-06-20 23:28:19,真不错....这种民俗志怪片不会走院线的，走网络刚好填补空白，质量各方面做得也上乘，诚意满满，不得不respect。,40,0
虎虎生刺,2022-06-23 21:22:37,片名猎奇，但剧本比院线鬼片出彩多了。不是诡谈，而是一个罗生门式的故事。比鬼更可怕的是人心。多一星鼓励。,40,1
付玲,2022-06-11 17:25:04,不得不说特效做的真好，起承转合也很自然，最后竟然还没有鬼。号脉很准的恐怖片集大成者。三星半,30,0
平凡之路,2022-12-18 21:22:53,"罗生门式的叙事，一座雨夜中的龙王庙，一群各怀鬼胎的人，五个15年前的故事。
瞎子说，一个戏班子去喇叭沟唱红事，开台前做法请神，遇到假扮人钓鱼的狐仙咬掉了高石头的脑袋。
卖药的说，谢锦是个烂赌鬼，输了钱跟人去狐洞偷金子，被狐仙逼娶狐族一女为妻，谢锦捧着灵位迎亲。
“相传七月十三日是山精野怪的出嫁之日。”
土匪说，自己跟师父是道士，路过谢家大车店，发现羊都是村民变得，师父扒了妖怪三层皮，每层皮5年功力，15年后妖怪还会回来。
前三个故事就像三层皮，蒙在真相之上。
女人说，谢家是村里最有钱的，村里闹了三年旱灾，谢锦散尽家财救济了整村人三年。
土匪又说，自己和暗恋谢锦的女人设局拐走新娘，闹出人命，自己杀高石头纳投名状入伙，谢锦捧着灵位与新娘完婚。
升米养恩，斗米养仇。没有成精的狐仙，只有成魔的人心。",40,2
假面骑士,2022-06-04 19:43:42,烂尾了，结局没看明白糊里糊涂的,20,5
餮饕,2022-06-10 12:51:28,编剧有点意思,30,0
熊仔饼干,2023-05-05 17:18:12,好故事！好电影！为国产原创打call。每次遇到这种能让人眼前一亮且演技在线的国产电影都是要四星鼓励和支持。讲故事可不是那么容易，不小心那个弦接不上就让电影变成了拼凑。而本剧中，鬼故事和传说，真真假假，到最后反而发现其实并不难分辨。但故事剪辑的得体，让人一个情境紧贴另一种情境，让人有代入感。虽然归根结底是善恶终有报，但在龙王庙的空间里展开大段的叙事和描述，还有人性的残忍和反转的插花，非常的精彩，完全感受到了构图的用心和叙事的精巧安排。我很喜欢，尤其是那个开始盗墓的、后来赌博欠债的、下狠手的胖子，他更适合演赌徒，嘿嘿。,40,0
Sally?imdb9?9,2022-06-15 13:52:50,散了吧，没鬼,30,0
一实,2022-06-18 17:23:29,被片名跟海报耽误的典型案例！故事还行，人心险恶连鬼狐也自愧弗如~,30,0
画中爱宠,2022-06-12 23:17:16,我发誓这是我最后一次被骗看这种神神叨叨的网大,20,6
超cute侠,2022-06-24 22:43:51,只能说在一众摆烂国产恐怖片里算有些叙事追求，但还远不至于张口闭口罗生门的地步，几段说书式讲述并没有精巧的连接感，感觉像是给创意者们一个狐仙命题然后不断发散思维，你一言我一语撺出来的东西，包括贪婪人性也植入得较为生硬。,20,1
居无间,2022-06-05 13:39:04,还是多段拼贴，相比《兴安岭猎人传说》完整性提高了，是因为借用了《罗生门》的叙事结构。但在转换了诉说主体后，故事真相却越来越明朗，这又与《罗生门》的本意相背离了。不过一部网大能有此番尝试，已经难能可贵了。最可观的是“斗狐妖”那节，恐怖氛围做得不错。诸多视觉元素甚至结局，搬演了《功夫》。还是支持一下。,30,4
雨中散步,2023-01-24 20:43:23,彩蛋值半颗星。,30,0
辣手修猫,2022-06-06 17:50:14,不得不说老崔的剧本真是网大中的一股清流啊，这几年的作品还是让人比较满意的。一群人雨夜被困山神庙轮流讲故事群戏很精彩，刻画了很多愚民丑恶的嘴脸，结局还是老崔一贯的套路，其实这部戏倒不用这么安排，也许是不想太过阴暗，也能理解。,30,4
Kerry,2022-06-10 05:06:09,人间丑恶事，尽隐妖魔中,40,3
阵雨,2022-09-14 18:40:40,前半部是类似“罗生门”的故事情节，掺杂着聊斋的情节，台词细节有很多黑话，编剧是下了功夫的。后半部感觉没收住，情节略入俗套。小成本电影排成这样已经很不错了。,40,0
西决,2023-01-29 15:17:18,灿灿推荐的，皮不错，下次不要推荐了。,20,0
青鱼,2022-06-06 15:39:52,"前半部分好精彩，特效好棒！
后半部，又只能落到伦理上，落到各种大义上……呕
不过罗生门式的结构，而且每个版本的故事都讲的好吸引人，而且各个故事虽然讲的都是同一件事，虽然是不同角度不同立场，却并不重复，因为每个人讲述的都是不同阶段。
最后，很多画面其实是相同的，比如与公鸡成亲的画面，但其实背景完全不同，故事也完全不同，很精彩。
最后抱孩子抱起一团空气让人后怕，所以真的是有鬼？瞎子好心怜悯死去的孩子，所以鬼保他平安？
以及最后一场，所有人重现，是理想幻化，还是什么？看不懂了……",30,0
红色清凉油,2022-06-11 20:45:21,看到这么有诚意的网大，想要给分鼓励,40,1
Smile、,2022-06-21 14:31:42,杀人犯固然可恨，可我觉得最可恨的是村民，知恩不报，甚至变恩为仇，升米恩斗米仇这话说的可真对。,40,1
小J²,2022-06-04 14:50:49,作为网大还凑合。不过人设非黑即白太纸片，前半段还行，后半段过于草率，收尾求生欲过强。,30,0
课堂.课本,2022-06-07 03:10:34,故事还是挺吸引人呀，怎么分这么低。,50,5
发呆中,2022-07-10 18:30:39,建国后动物不能成精比较可惜。算网大中质量很高的了。,30,0
向阳,2022-06-18 19:02:58,……故弄玄虚又不吸引人。,20,2
Spy Liu🌈,2022-11-15 21:07:13,本质还是网大质量，所谓罗生门叙事只是一个闭环的故事，没太多意思。,20,0
Krizz觀影殿,2023-02-17 22:47:02,很可惜，就是有一股哪哪都差口氣的感覺，只是一種勉強能看的程度。首先這部電影壓根就不恐怖，雖然沒有恐怖的標籤，但你這名字和海報是人也覺得是恐怖片吧，結果一點恐怖的地方都沒有，這就有點說不過去了，然後這個故事也是有點不吸引人，特別是到了真實發生的故事揭曉的時候，都感覺這劇本是不是大學生寫的，雖然是圓上了，但是裡頭想傳遞的思想都好幼稚，說的事也挺老套的，村裡的刁民被養三年後坐在那抱怨一段真的台詞和情節都特別幼稚。特效一般就不提了，本來就是網大，但是這種大雜燴我還是有點無語，又有道術，特效又像仙俠，還加一點盜墓，就感覺把幾個熱門元素都搞一起了，看的人有點莫名其妙。懸崖那場戲也是的，很拖沓，節奏處理的有問題，就有些差強人意。所以整部電影就是感覺看什麼都是差口氣，不太推薦看,20,0
KellyWu凯利吴,2022-06-21 12:19:57,仿罗生门结构没铺垫式多重反转，好一个全员说谎人，全程故事节奏靠嘴巴和不断死人推动，质感还有最后那个长镜头的确是亮点，但总感觉故事还是没说好。,30,0
这里是安德,2023-02-15 23:23:14,剧本挺好的，就是特效有点阴间。键盘下次演戏记得别这么浮夸。[C+],30,0
Kid-King,2022-06-30 15:51:44,🤐,20,0
对你爱不完,2022-06-20 12:30:02,值得鼓励的作品，在故事方面的设计很不错，网大能出现这样的作品(而且还是恐怖类型的)已实属不易。,30,1
纪小棠,2023-02-09 22:54:19,这比《纸人回魂》好看多了，故事更丰满，拼图式的剧本，让人有回味的空间。配角人物塑造也很生动，升米恩斗米仇的村民，好吃懒做恩将仇报的胖子，见财眼开的条子，心狠手辣的杀人犯，盗亦有道的土匪头子，天性凉薄的戏子，因嫉妒而帮凶的女子，热血报恩的家丁，心存善念一再收养孤儿的老瞎子，这些人物都过目不忘。剧本落脚在中国老百姓自古就相信的善恶到头终有报，值得一看。,40,0
melvins,2022-06-15 22:45:28,➕分。良心了。,40,0
zaijieshan,2022-06-08 21:22:24,故事性不错，人物素材皆在身边，虽然像是仁者见仁智者见智的罗生门，可最终真相还是一个就是大众的仇富事实，也算深刻啊！6.5,50,1
汾河水怪,2022-06-12 17:51:55,据说口碑不错就来看看，毕竟网大电影，不该要求过高，但不得不说这种电影真没意思。把一些耳熟能详的故事整合，编成看似故事完整又有教育意义的电影，只适合小孩子看。探索恐怖电影在我国的可能性是值得表扬的，但这部显然已经偏离了恐怖的范围，可能委曲求全，或剧本本来就没单薄，发展和结局都甚是平庸无聊。,20,0
junoeng,2022-06-14 22:12:21,意外的还不错，有点罗生门的感觉，吃饭时候看的，没怎么仔细看，有空再看看。,30,0
杨零度,2023-03-09 21:45:53,逻辑不行，节奏尚可。,30,0
诸葛钢铁,2022-06-24 23:53:12,这个故事和剧本还真的是不错，不咋呼不粗俗。众口异词，拼贴杜撰，窥见的是个中人情炎凉。,40,1
柏拉不图,2022-06-08 23:43:01,被片名耽误了的一部网大！这个剧本在网大里还真算是用了些心思的，只是画面的塑料感太强。,30,0
维多梨鸭,2022-06-07 01:39:34,剧本确实有罗生门和八恶人的影子，作为网大质量算不错了，缺点是五毛钱特效+一些角色演技太尬，3.5,30,2
Haru24601,2023-04-30 18:22:48,以为想讲罗生门的故事，结果还是俗套了。,30,0
张卿,2023-02-22 15:27:42,一开始还真以为是恐怖片，结果，后来的悬疑片，结构真心不错，剧本面纱很多院线大片...希望结构更简单些，很多人名，开始迷糊了。,30,0
沉默是金,2022-06-15 00:25:28,氛围感还不够，没有那种惊悚刺激的感觉。但故事讲的很好，至少能自圆其说，也算是国产恐怖片里的翘楚了。,30,0
NortonHill,2023-03-24 21:54:15,终究只是个网大,20,0
武奕虹,2022-06-14 19:23:57,"四星鼓励，拍的很用心。借用罗生门的框架，讲了个新时代妖魔鬼怪故事。
虽然我是冲着别人剪辑的妖魔片段来的，这部分很失望，但是编剧关于善与恶的延续解读还是挺新颖的。
不知道什么时候，才能不拿着害怕低文化人员认为鬼怪是真的这样的离奇理由，来抹杀我国延续数千年的奇闻怪志。",40,0
Raven,2022-06-24 12:16:36,网大水准还是上来了的，这点儿是值得表扬的，从特效制作，到音乐啊，群演的演技啊什么的，都挺好的，但你要说内容，它并不是什么罗生门，它不同角度讲的故事只是为了鬼怪的噱头，和真实情况是完全不搭噶的，这可不是罗生门，这算什么呢，算一个“陈世美”的故事吧，就那种，真实存在的明明是个好人，但因为得罪了人，被人编成恶人，还为后世传播，这里就是这样，施善的人被陷害，还被传成一个娶了妖邪，食人的恶鬼，人性和讽刺的深度是有了点儿的，但从文本看也经不起推敲，前后割裂感很严重，前面重要的东西到后面就直接扔掉了，总之也不是能严丝合缝的，但作为网大，已经算不错了，,30,1
Sandra J,2022-07-16 16:41:13,升米恩斗米仇。丑恶的人心比妖魔鬼怪可怕多了。,30,0
你虎哥,2022-06-03 17:59:04,众人道听途说拼凑出的狐仙故事会 营造叙事的迷雾 即妖的三层皮相。有点东西。,30,5
清雅戒奢,2022-06-05 03:24:59,"看完“警长说电影”剧透来的，下面附上链接：https://b23.tv/x8aghUc。
借着民俗的外衣，讲了一个复仇的故事，有时候慈悲和善意反而得不到好的结果，别有用心之人插入，想要夺取财宝，结果计划半途出了岔子，只好假借神鬼之说以掩盖所谓的事实，不过善恶终有报，天道好轮回，故事讲得还行，在网大中也算是比较好的一部了。",30,2
一匹马赛克,2022-07-05 14:44:39,在网大的范畴里算是认真用心的了。剧本攒得还行，用各种经典故事结构套着本土民俗外壳，特效和人物设计上也算是花了设计心思。尽管后三分之一失去了看下去的兴趣，但是成片的质量和诚意大家还是有目共睹的。中国网大市场真的是B级片的温床了，挺好。,30,0
好渋一代男,2022-11-01 10:56:02,出乎意料得好看,40,0
老同志🚲远去,2022-06-24 16:21:54,罗生门+非常嫌疑犯了，老道居然是《神探狄仁杰》里面的“沙尔汗”,30,0
海盟洋溢,2022-09-08 18:56:26,看过的很多人都不知道结尾还有一个彩蛋呢吧？,40,0
空舟,2022-06-17 20:34:32,午休很无聊，连着打开一部港片和一部网大，都被我骂骂咧咧地关掉了，最后在首页看到这个就点开了，讲真，如果在看之前知道它被归类为【恐怖】分类后，那我是绝对不看的。看名字以为是聊斋一类的网大，叠加我对聊斋故事的电影从来没有落下过的个人喜好和习惯，才点开的，看到快结束的时候才发现这压根不是聊斋，但意外收获我的好感。本子竟然还不错了，有《罗生门》的影子和感觉。虽然拉拉杂杂也有大杂烩的味，虽然网大的质量粗糙了些，不够精良。但反转和故事足够用心。我一向对悬疑没什么好感。但能把志怪和悬疑结合起来成为恐怖片又没有咋咋呼呼拙劣吓人的伎俩！就好感up！多一星给网大的鼓励！,40,1
Sh@rk,2022-10-01 21:14:33,国庆看部国恐吧。。在罗生门的结构里神鬼不忌，是个过审的好法子，我摆明了胡说八道，你拿我怎么着吧哈哈。。收尾无力也是意料中的无奈吧，其实还想硬一下，结果通篇虚幻的暗示老套败笔，彩蛋更是毫无意义。。,30,0
知世故不世故,2022-11-13 08:09:50,有点小惊喜的片子，如果不是朋友介绍，还真就错过了。讲真，片名真有烂片的特质😅以为是神鬼妖狐，结果是人心莫测，穷山恶水出刁民，没良心的村民怎么都救不活。看着看着竟然看出了罗生门内味，妙啊,40,0
碎碎念,2022-07-11 15:05:27,高分是给它的用心，网大拍成这样还要什么自行车？,40,0
slipknot,2022-06-23 23:02:20,水平可能超过某些上映的烂片，罗生门式的叙事，每个人都说出了故事的一部分（处于某些目的）。故事的完整度很好，最后反派角色补全了完整的故事情节，还有个小彩蛋。,40,0
一枕春酲,2023-01-22 22:56:40,整体看下来😳🤓🤔😮😢😷🙃🙄😅，后面虽然低走但是前面蛮吸引人的，总的来说让人有看下去的欲望。,30,0
呵呵好吗,2022-06-06 23:02:41,可能是本身没抱太大期望，倒觉得这片子综合质量还挺不错啊。片子缺陷非常明显，妆容太讲究，龙王庙一帮人除了李半天，全都是精致妆容，后面谢锦夫人悬崖摔下去都衣衫整洁+妆容精致，演员演技有待打磨，有些地方看着都挺好笑的。优点也很大，故事性完整，还采用了罗生门式的叙事方式，节奏紧凑，悬疑反转都挺到位，关键是跟中国民间志怪传统故事结合得非常好，整体观感至少可以给个7分往上吧，4星鼓励一下。,40,1
电波女侠,2022-07-07 22:21:12,国产鬼片做到这样算不错了，逻辑自洽，最后都给圆回来，特效还挺燃,40,1
GS,2022-06-16 19:23:36,在審核體制下做出的最大的努力，故事結構做的也不錯用羅生門的方式講述同一個故事，雖然故事走向結局早就能預料到，但也算是故事完整節奏流暢了， 對村民的升米恩斗米仇描述也是淋漓盡致了,30,0
亠怛の猕猴桃,2022-06-13 00:59:58,演技，节奏，配乐，逻辑都在线，难得，没有装神弄鬼故弄玄虚，难得，就是最后结局太怂了。,40,0
蒜了,2022-06-09 12:48:35,很好的故事，很好的讲述,50,8
缙云,2022-06-03 23:48:05,剧透。红色的搭配很有意思。看到后半段想起建国以后不许成精和不许宣扬负结局的问题，拍成这样算是不错。结局的温馨小镇有一种天国的味道。,40,4
不爱糖,2022-10-23 09:31:02,情节设置很不错，就是好几口方言太出戏了。,40,0
LIFE程胜为,2022-06-08 17:57:28,"6.2
网大都是妖魔鬼怪盗墓警匪了
内容饱满完成度高
在网大里算优秀的了",30,0
awang,2022-06-06 20:43:17,恐怖的是结局啊,30,0
宁静致美,2022-07-02 23:22:21,"能看出剧本还是费了一番功夫。
       善恶无形，虚化为狐妻，实为人心；施善过度，也变成了恶。
        最终的荒诞无不是人生百态的缩影。",30,0
蜻蜓Fly,2022-06-24 16:41:55,罗生门的叙事方式，一点不吓人。,30,0
Mickey,2022-06-19 01:17:54,国产恐怖片也可以戴着镣铐跳稍微有点水平的舞，但太多巨人肩膀上的影子了。,30,0
nanaas,2023-01-27 17:01:36,我真觉得挑不出什么大毛病🙀🙀🙀罗生门式人心生暗鬼，很好啊，就很好,50,1
chiyo4ever,2022-06-14 08:58:29,就想起来一句影视评论人毛尖在毒叔脱口秀讲过，“中国电影走过一百多年，左翼电影千辛万苦把清白的良心还给了底层，然后一百年不到，我们的影视作品又把心机和穷人、天真和富人进行了连接”。,20,0
离我远点,2022-06-20 10:58:11,真不错的网络电影，能自圆其说的把故事讲完。人心难测，善恩无好报。,30,0
kazo,2022-06-04 16:21:15,单看海报就知道走得还是俗烂的网大套路，各方面都没有剥离出来，有点可惜。故事借鉴了《罗生门》的叙事，看得出来是下了些功夫，作为网大让人能看得进去加一星。,30,1
不要伤害杰西卡,2023-02-15 03:05:39,网大的作品也就这意思，和那个纸人还魂的整体架构叙述模式都很相似，剧情都是讲了一个又一个的剧本杀罗生门式的故事，都是前半段铺垫的剧情和气氛还算可以越到后面越烂尾，剧本全崩。而且演员虽然很卖力气的表演无奈演技实在不敢恭维。但至少故事内容要比纸人还魂强一点点，加多一星以资鼓励。,30,0
撑一支长篙,2022-06-05 11:10:48,是部网大，是部鬼片，很低成本，但是不妨碍写出好故事：乡村传说，人心叵测，一人一个版本的鬼故事，到最后串成阴暗的现实，剧本不错,40,1
茜红柿炒蛋,2022-06-04 21:37:02,反转反转再反转，转得人反胃！,10,0
苏忽,2022-07-02 23:36:44,有点意思,30,0
豆豆评影,2022-07-05 15:13:11,罗生门变成了罗生鬼门，每个人说的都是自我有目的的,40,0
沃拉瑞肥鹅,2022-09-03 20:34:53,单说故事，有一点挂羊头卖狗肉的意思，可能我的期待还是《兴安岭猎人传说》那样的民俗惊悚，实际上看了个罗生门，悬念主线一直在变，虽然情理基本是合的，但看得人很疲累。制作佳。2星给故事。整体3星,20,0
sonic monk,2022-06-23 21:09:59,剧本可以，完成度也不错。前面假装有鬼的段落也是这几年大陆恐怖片里可以排最前面了。和这个环境下同类型的大陆片比较当然值得好好夸一下。,30,0
二五七,2022-06-23 23:10:14,魑魅魍魉太多，酒色财气贪着，人心怎么挖都不过,30,0
清风不到处,2022-06-12 16:30:08,"升米恩斗米仇……
人性就是这么自私贪婪，又不懂感恩",30,1
死了七次的男人,2022-06-10 16:55:55,作为网络电影制作的还不错,30,0
FWSWU-LLDAF,2022-07-18 17:24:49,不太清楚结尾的一段走马灯是迫于审查添加的伟光正还是导演设计的超现实，至少彩蛋告诉了我们创作者的态度。电影使用罗生门叙事和各种插叙，但是最终呈现出的效果仅仅是形成了一个闭环的复杂故事，大多数部分并没有同类型电影的豁然开朗感，陆产恐怖网大我比较喜欢的是《鬼吹灯之黄皮子坟》,20,0
🥯˶╹ꇴ╹˶🥯,2022-09-05 22:14:31,这故事节奏讲的太一流了！我整个人都惊呆了！,50,0
暖暖,2022-06-04 11:28:30,最近的网大里面算不错的，居然还有彩蛋！,40,3
Fickler,2022-06-22 01:28:10,创意还行尝试也OK，但没能看到更细节的“罗生门”，比起“每个人的故事都不同“，更像是“各说各话“。质感比较粗糙，但我也不太确定网剧质感整体水平如何，只是看到特效实在是有些出戏，以至于从头到尾从未觉得恐怖，其实狐狸的传说本可以有更多发挥，但一边搭着狐狸娶亲（日）一边勾连狐狸精（中）让这个背景看起来很混血很不恐怖。最后那个美好结局看起来很阴森，是全片最恐怖地方。明天毕业典礼六点起，我看恐怖片看到一点（笑）,30,0
彻夜疯歌,2022-06-12 15:40:33,"虽然还是国产恐怖电影一贯的挂羊头卖狗肉：鬼片里没有鬼，建国后动物不许修炼成精；但是难得的剧本写得还可以，多重反转一环套一环，逻辑自洽。本质上还是一个天道轮回善恶有报的寓言故事，虽略显老套，以及碍于网大小成本的简陋，但总体来说瑕不掩瑜。
除了剧本还行以外，最大的优点就是全员演技在线，相较于大部分三流网大来说，演员演技不出戏尴尬已是最大的难得。穷乡僻壤出刁民，连路人村民都演出了那股子让人恨得牙痒痒的愚昧恶毒劲。
但凡换个不那么垃圾网大既视感的片名。与其硬蹭恐怖鬼片的点，还不如大大方方找准定位，别尽整些虚头巴脑的玩意。
综合7.5，三星以上，四星未满。网大的粗糙和廉价感对于一个好的故事多少还是会有些影响，这方面略减分，以及没有找准定位，宣发上败好感。Y",30,0
晓思丽英,2022-06-26 01:58:47,391,30,1
GAKI,2023-01-15 18:57:09,两天看了三部这种类型的电影，这部最佳！故事不错，演技在线，特效可以，题材也很新颖。,30,0
白白,2022-06-18 23:03:44,可以四星鼓励一下。最可怕的，还是人心。（很喜欢最后彩蛋的设计）,40,1
浮影人生,2022-06-07 23:04:13,不错的片子，借妖讽人，一个罗生门，道尽人性的黑暗，世间鬼怪，都不及人内心的鬼怪邪恶,40,0
井之澜,2022-08-20 16:40:00,6.8分。故事不错，气氛不错。但差点什么，没有主角的电影。,30,0
