用户名,评论时间,评论内容,评分,赞同数
猫觅,2022-06-20 16:00:13,悬疑剧情确实不足，但是色调和镜头挺美的！就有一类刑警吧总觉得自己刑侦才是科学，其他都不是科学。这时候活该你们刑警被一个叫夏洛克·福尔摩斯的人治的死死的，锁住，毫无翻身机会。,30,26
天然呆の枫,2022-06-19 11:55:40,因为题目而看，结果无关，但也还不错，2倍速播放毫无影响，也不会过分在意纰漏和细节。,30,23
第四声,2022-06-19 20:18:06,我很喜欢这种慢吞吞的感觉，现在已经没有什么人拍这种娓娓道来的片子了,30,21
安东,2022-08-20 00:17:39,中国电影人对《杀人回忆》的执念这是有多深，前赴后继地模仿和致敬……这一部其实还好，质感完全不像一部网大，尤其是摄影，非常出色。,30,5
虎虎生刺,2022-06-23 21:19:52,有在用心做，但是剧情存在bug，后期悬疑力度也不大,30,4
黑骨精,2023-02-13 00:01:29,风格化的摄影绝对是影片最大的亮点，但弊病同时也暴露在此，故事的流畅程度大打折扣，整体呈现上过于拖沓，有几场印象深刻的戏，但戏过去之后的平淡又让影片的节奏变得极为缓慢，甚至昏昏欲睡。,30,0
乌鸦火堂,2022-06-26 20:02:24,"文艺片，又是中了《杀人回忆》毒的华语悬疑片，这回连色调和场景都类似了，好在该片有着相对完整的故事和人设，没有沦为《追凶十九年》这种垃圾效颦之类

悬疑感一般，基本第一个画像出来之后就能猜到故事走向了，但摄影和角色弧光，乃至回忆段落的质感，不至于让过程无聊，就是节奏太慢了，这么简单的故事拍了俩个多小时。

其实这个题材非常优秀，模拟画像师为主角，听录音画像和看背影断定凶手的设定很有噱头，这片完全可以拍成商业类型片的，不亚于法医秦明，但选择了（模仿韩国片）文艺路线，也行吧，只是总感觉未尽其用。

片尾男主角说去甘肃出任务，调查连环杀人案，应该暗指现实中的白银案，是咋还想拍续集？",30,0
仙女羡鸲鹆,2023-05-12 22:53:24,国产网大天花板，导演模仿能力强，演员没有金惠子，配上??音乐也合适~,40,0
L.C.,2022-12-01 11:48:18,镜头美感有了，但是戏剧张力不足，最后有点硬拗，但其实悬疑没有那么大。,30,0
FCHologic,2022-06-20 12:00:12,导演以为穿上哪个时代的衣服，找几个旧宅，就能拍出好故事，配乐太突兀。,20,18
哦米葛,2022-07-06 01:16:09,猜到了,-t,1
Constanze,2022-06-18 22:57:03,平淡不代表有深意。中途推理很莫名其妙。一个画像师，靠一些磁带画出了凶手，磁带又是谁录的呢？叙述遭遇的不是已经被害了吗？凶徒谁要出镇都有消息，说明是个熟人社会，怎么老刑警查案资料新刑警队长没见过不知道吗？怎么就被刚来的上海画像师拿到来画像了呢？场景也很简单。摄影构图也不是很成熟，不知道要表达什么，也没能带起多少观众的情绪。选角凑和，至少严华的果敢和林音的柔弱形成对比。但还有位姑娘，存在的意义就是证明主角认真，但直到最后才说出重大破案线索，好莫名啊。,20,22
兔仙女,2022-06-25 13:40:36,视角混乱，一会儿是警察视角一会儿又是全知视角，人物塑造更是没头没尾，莫名其妙的文艺忧伤，最搞笑的是到最后我也没搞明白这个舞团是跳什么舞的，仓库里都是锣鼓这种民族舞装备，主角天天跳吉赛尔？看不懂,20,2
Ariel,2022-06-19 08:50:10,我看睡着了。,20,11
Morning,2022-09-20 04:42:01,两星半，模拟画像师的切入口不错，但他的作画的细节毫无表现，而和他对立的警察更是一点都不专业，不少有辱自尊的对白。日记是关键，但被两位男主的对立查案有些抢去风头，本来可以作为叙事线现在只是单纯变成了一个线索，信息一给完，自然就显得繁琐了，故事一涉及到文工团似乎都爱说女孩之间的感情，这部作品只是用了这个元素，并没有深入和升华。,30,1
纯肉锅贴,2022-06-21 23:23:42,一部有点质感的电视电影。模仿杀人回忆的桥段太多，多到有些泛滥。林音被人追赶那一段基本是分镜照抄级别的，什么都想学，唯独关于时代背景的权力寻租的控诉以及上山下乡带来的城乡割裂反而是没学到杀人回忆的灵魂。另外有很多地方还有视听的错误。只能说是勉勉强强,20,3
白無硯,2022-07-04 18:07:59,猜到了,-t,0
IVAN,2022-06-20 13:24:42,只能说演员台词功底和演技都不行，台词也不行，大部分都是废话，片长可以缩短，没有必要这么长，拍摄风格就跟仿拍其他电影一样，剧情缺少内核，只是简单的故事发展，没有意思,20,8
祭司（Ojas）,2022-10-25 14:57:20,镜头，构图，光，配乐。两位女性的情谊，最终她们一个活着，一个毁容活在暗影之中，男画像师去寻访做流莺的女配，在审讯室问询女一，问为何她成了这样。最后活下来谈话的是他们，而死了的，被猥亵的，被埋葬的都是她们。山和雾气，世界本不该这样,30,0
豆友1174140,2022-08-31 22:29:31,"实在缺钱缺人缺剧本，就往文艺上凑，也是个办法。
还是单薄了，多给一星鼓励吧",40,2
梦侦探,2022-12-09 16:08:46,片子很一般，但海报上的女演员颜值很赞,20,0
空壳,2022-06-23 10:47:12,近树浓抹，远山轻描，中国水墨讲究的这个。所以呢，好像是描述了现实中的一起连环悬疑剧，其实写的是曾经一段不被人重视的历史，这就是现代中国经济发展的另外一面。还有另一角度就是现实很重，理想很远。舞蹈是理想，但谋生是现实，因为现实所以放弃舞蹈而去打工，最后呢现实一地鸡毛，理想更遥不可及。也许早知道结局，那不如安于理想，一辈子就只为跳舞而生。（其实就是罪案版的《站台》）,50,4
潇蔚,2022-12-24 19:13:59,"眼里都是过去，都是要纠结的。
——最后一句话说去甘肃破连环案，大概是有打造ip的初衷，只可惜了偏文艺风在商业电影中不讨巧。
还不如直接说照相馆纪实。",30,0
Spy Liu??,2022-11-16 02:13:25,插叙倒叙各种叙事交叉，而剧本也纰漏不少，导致电影很混乱，摄影不错。,20,0
个别人,2022-06-30 06:52:36,画面还行，人物塑造比较失败，比如说队长吧，感觉得出导演是有点想往廖凡那个方向塑造，结果是大多数时候看起来就像一条疯狗。,30,0
第五原宿,2022-06-25 19:53:27,5/10 ，《芳华》版《暴雪将至》《黑处有什么》？,30,4
阵雨,2022-06-25 07:35:04,剧情、人物都很简单，结局也基本想得到。,20,0
迷蟲朋克,2022-10-23 16:38:05,现在有耐心打磨镜头语言的文艺电影太少见了，多加点星。我最近也很喜欢看这种上来就抛疑点、再推理，倒叙解谜的故事，但惊悚程度还不够，案件与人物之间的冲突比较平（隐晦）。90年代的陈旧叙事放到今日观众身上早已经看出茧子，如果不是导演审美好估计口碑会次。配乐太正式没有给剧情添彩。还有一个老问题是，国产片总容易正讲着故事，突然跳出去开始绕着圈圈拍主角，于是他的面孔被暂时记住了，电影的节奏却被拉远了，思考的匀速也停顿下来了。这是我总是在各种电影里发现的细节，好像开了0.5倍看到演员还在思考人物该怎么做，不是模仿痕迹太重，而是非必要的定格太久让人物露馅了。,40,1
高压电,2022-06-29 22:28:30,年代特点也没拍出来,20,0
调皮的TOM,2023-01-18 17:30:03,不得不说这个画面和节奏和沼泽地很像，我就是爱这一口。但故事讲的确实不好。,30,0
??,2022-06-22 09:34:06,不爱说话只负责奶笑 ???????,20,0
劳拉Lora,2022-10-20 00:37:07,细腻，文艺，旧年代，反转，给的都很棒,50,1
于成,2022-06-24 22:24:27,又是可以归入模仿《杀人回忆》的国产悬疑片系列，但社会和时代被淡化了，突出的是个体选择及身份认同。,30,0
老泰瑞,2022-06-29 15:00:42,用生命争奇斗艳的惨剧。三线、计划经济遗产，经典的萧条符号，反正跟着《杀人回忆》学不会太错。最大的bug就是这画像师太超能了吧，素描跟写真一样高清……整体至少比《暴雪将至》完整，网大里的天花板了。,40,3
文森,2022-07-16 20:52:09,【2.0】,20,0
豆友104310668,2022-06-20 16:35:07,"模拟画像师：
河岸芦苇荡枪杀案，死者照相馆老板，走访照相馆，依据目击者老渔夫证词画出凶手画像，比对却是陈年悬案连环杀人案的死者·文工团仓管员，警察队长斥责；
研读日记、调查妓女前文工团舞蹈演员、拜访退休老警察获得生还受害者录音证词，画出连环杀手肖像，却是被枪杀死者；
日记提及文工团仓管员&首席舞蹈演员，首席舞蹈演员或许死于大火；
警察队长调查土枪，被击倒，画像师开枪俘获枪匪；
蹲守坟墓，抓捕大火毁容的首席舞蹈演员，却是冒名顶替的仓管员，招供为挚友复仇+替代挚友重生。
Ps:摄影、故事都挺好的。通过日记插叙了很多二女舞蹈师徒挚友的往事，又多又长，没有很好的配合查案主线，节奏沉闷，反转乏力。有点可惜。",30,4
生活在别处,2022-08-06 20:32:33,"7/10.
小镇舞蹈家与连环杀人犯之间的联系隐藏于八十年代初到九十年代末的遥远时光中。
不知名的导演和演员们奉献了一出精彩的破案片，同时也有着艺术片的质感。
不经意间打开的电影竟然很好看，算挖到宝了。
浅谈给嫌疑犯画像的警察有多重要。
只是严华和林音互换身份的那段戏交代的不太清楚，作为一部以缜密推理为基础的电影这算得上是一个纰漏吧。",30,0
宁静致美,2022-12-21 22:14:20,"整部影片的色调都沉浸在时代远去的伤感里，台词写的既温柔又执着，给人的感觉就是如远山淡影，虚无缥缈却又一直在那里，像那个时代，像曾经的梦想，像笔下的画影。
        悬疑和文艺的结合，目标和现实的对比，用镜头语言处理起来都很优雅，最后虽然已经提前猜到了结局，却陷在凶手的人生里唏嘘不止。",50,1
楚凝,2022-12-02 22:42:06,2.5。丝毫不扣人心弦、也不让人悬心吊胆的悬疑片。,20,0
未卜,2023-01-12 19:46:40,喜欢摄影的，恐怕没有不想拍跳舞的姑娘的，这次借着晚霞，拍的很美，隔着帷幕拍跳舞那段，真是让人击节叫好，幕后的严华，台上演员的影子，透过影子看到的演员实体，这种三重纬度的构图真是绝了。说回故事，完成度也很高，内容过渡的不是很陡峭，估计是为了照顾观众，其实可以把观众的智商预期给高点，剧情处理的再高智商一点，这样或许可以拿更高的分。对于国产电影而言，对于新面孔的导演，这样的水准相当不错。,40,0
ritalin,2022-11-01 15:36:02,剧情的逻辑性太脆弱了,30,0
杨三疯,2022-07-04 11:26:26,难得的时代背景下的悬疑侦探片，虚实间的场景转换是亮点，那个压抑的时代氛围也不错。变态杀手:谁离开这就的死！倒是符合当下。,30,1
小蚂蚁,2022-11-12 00:06:12,单就剧本来说，总感觉哪里有个大洞，尸体怎么可能认错？发现真凶过程也十分巧合、简单，警察虽时日无多，但脾气太坏，没来由骂人，不好，反面典型。,30,0
天D行者,2022-06-26 10:18:13,看片名，导演是存心想玩文艺，其实叫《画像师》更有吸引力。影片的摄影、画面、用光都非常讲究，年代还原感也还不错，演员表演除了刑侦队长有些过、楞，其他的都还中规中矩。最让人吐槽的还是剧情，感觉编剧是为反转而反转，又没有讲清原因，所以导致看完后一团雾水，觉得bug太多，女主的行为动机、变化遭遇都很突兀。而被杀的照像师与连环杀人案的关系也没交代清楚，只是含糊说从他留下的胶卷照片证实他是凶手。,30,2
wrzyy,2022-11-29 00:29:04,从悬疑跑偏到文艺，节奏略慢。,40,0
Amadeus,2022-07-29 19:01:09,镜头不错，别的就。。。好一般,20,0
不羁的天空,2022-06-25 14:34:43,又是披着悬疑外皮的文艺片，形式大于内容，林音的死前后矛盾没有自圆其说是一大败笔，氛围尚可,30,3
安心,2022-06-25 12:54:05,一开始镜头视角是从刑警沈队开始，没有人设铺垫直接进入办案会，本以为这场会做沈队的人物塑造，结果领导突然给大家介绍来自上海铁路公安的章欣同志。 这个一点不像警察的章欣同志在会上提出要参与侦破，紧接着下一场是沈队顶撞领导，说之前破案从未靠画像把人逮住，毫无气场的领导威胁沈队说组织要考察你……好吧，感觉是双主角戏。接着提供线索的老石出场，闪回案发现场，老石的表演，呵呵……  章欣扮演者无灵性，双眸空洞。女主表演苍白，26分钟处女主在楼道里拦住剧团领导，请求参演并立马展示舞姿，领导色眯眯地指导……直接把我看笑，弃了。 沈队扮演者质感OK，可惜没他什么事儿。2022·6·28  6.6/2563，短评1050条  %50/37/13  原来下载看的是一部刚上线6天的爱奇艺独播的网大，简直浪费时间。,10,1
Gorilla,2022-06-28 20:13:47,最大的悬疑其实就是两个女的互换身份，但是从整体故事还是演员的表演来说都有些幼稚感，用力过猛不得法。比如推动剧情的核心元素画像，最后揭开谜底是女主已毁容，还能画的跟素描一样，这也太离谱了吧。还有女主发现好友被杀，不是找凶手而是直接顶替，真的离谱，几十年后超级碰巧的看到一个大男人在把玩女人的芭蕾舞鞋所以破案，先不说摄影师为什么要天天当众把玩自己是凶手的明显证据，就是说女主为什么要在一个非常容易被认出的地方到处晃到处逛，都是离谱到家了。,20,3
Raven,2022-07-12 14:43:24,两星半，算是工整完整的，悬疑点埋的不怎么样，现在咋也得整两个案子，一个案子不够看，当年的连环案没破就挺离谱的，最大问题大概是，几乎所有人物都没太立起来，都有点儿工具和片面，只展现他们对主线有作用的一面，都不完整，还有就是摄影缺乏设计，非常常规的镜头，美感大概也就存在于空镜和人物正面上，几个女性角色找的倒是挺合适挺好看的，,30,0
_美邵女战士_,2023-01-25 17:48:46,"又一部真实事件改编。这不就是电影版的《猎罪图鉴》吗。但呈现手法更接地气，演员演技也远远超越了电视剧。也相对偏文艺。
总评：是会【开2.0倍速+不会看第二遍】的剧。",30,1
ZZ,2022-06-20 23:16:49,算是國產電影裏比較比錯的一部，故事有著完整性，但是多少有點做作。,30,1
Crois en toi,2023-01-03 16:57:56,浪费我100.8分钟（1.25倍速），案子破的莫名其妙，想象力真丰富??，那个队长也很迷惑，没啥本事脾气不小,10,2
格列柯南,2022-06-30 02:11:20,看不下去就及时止损吧，免得浪费更多时间。,10,3
那些年,2022-06-19 20:49:18,为了给某人树碑立传，主创可以说是煞费苦心，可惜剧本实在太烂，一通胡编滥造，生生毁了一个原本可能的英雄楷模。怎么拍人物传记，真的该好好学学好莱坞。另外，对奇异果的评分越来越没信心了，果然是被资本操控的结果。,10,2
亲切的昊子,2022-06-27 21:33:01,悬疑外表下的关于梦想、时代与人性的剧情片，只是人物塑造较差，人物动机和情感逻辑欠佳，最重要的是故事节奏很差，看完难免有拖沓之感，很多铺垫为了结尾的反转，但结果不仅不难猜，细品更是漏洞百出。又是一个执行力跟不上想法的导演，唯一喜欢的点就是该片的摄影了。,20,1
麻神理工马小驴,2022-06-19 23:35:00,终归是没看下去。看了1小时弃了,-t,2
只抓住6个,2022-06-21 18:28:43,作为一个只拍过两部电影导演，已算控制得还可以了，虽然滤镜把画面压得有点暗，效果好的画面又残留CG感,30,0
sonic monk,2023-03-31 17:32:14,就生硬模仿，故事讲得这么含糊居然拍了两个小时出来。演员和每个角色的塑造都不行。画面很美。,20,0
周宇勋,2022-06-28 21:48:01,叫《远山淡影》却不是翻拍石黑一雄，创意上过于局限，某些段落很《芳华》。其实拍「那个年代」的故事没有必要一定要着眼于文工团，太多领域都有很多故事要讲。人物性格塑造也有问题，表演上某些段落偏过，话剧痕迹重（叶硕杨俊皆如此）。服化道等细节处理上有些失真（虽然看得出用过心），台词过于文艺却倒也符合那个年代的气质。结局反转有些创意，但表现手法上欠点火候。总体而言就是部文青拍的「破案片」，有点味道也有弊端，贺泉仍需努力。,20,1
猫皂,2022-09-29 18:23:25,#2296#,40,0
安泽,2022-08-13 14:00:12,挺有格调的一个电影，没有噱头没有流量，一个淡淡哀愁的悬疑故事。有bug也不算瑕疵，毕竟人世间也有很多真实的事，没得道理的荒诞…,40,2
夏目吾冬,2022-12-23 15:08:09,淡影似魅——因伊隐，远山如黛——总是颦。p.s:难得网大拍得这样好！3.5+0.5 （2022-11-25）,40,0
饭舟,2022-12-03 03:37:29,略显稚嫩,20,0
海纳百川,2022-06-21 04:57:50,"山寨伪劣版的杀人回忆加阿婆的谋杀启事，
两个小时就这么没了",20,0
叉叉小箭猪,2022-06-28 23:04:31,取了个石黑一雄小说的名字，多多少少带了点他的味道，章也好张也好，英模是真实存在的，但这个嫌疑人x与金田一的诡计，经不起太多推敲，大概也就是为了远和淡的小城调调。,30,0
oreo,2022-06-21 20:13:17,做作+老套，完全看不下去,-t,0
Mia,2022-11-06 01:26:53,比连环杀人案更可怕的是时代的枷锁，绝境中的女性互助，她把自己会的都留给她让她去过更辽阔的人生，她为了她放弃自己的身份去延续她的生命，单是最后严华望向林音独舞的那一段就值得一个五星，你我共同完成的独舞，你我共享的人生。,50,2
学而时习之,2022-06-21 15:31:55,2022.6.20夜看过。,40,4
没猫|病,2022-06-22 14:41:46,上次这么尬吹是《逐梦演艺圈》吧 还蹭石黑热度  想法有多好 呈现出来的结果就有多糟 两倍看都拖沓 没白看 拓宽了见过烂片的烂境 但还是很后悔 为什么要看这个,10,1
牛奶的奶,2023-01-07 14:14:26,节奏一塌糊涂。,30,0
心路飞扬,2022-06-28 09:28:25,有点bug，但总体感觉氛围还不错，如果编剧再打磨打磨就更好了,20,0
不爱糖,2022-07-11 18:34:53,"导演已关注，整部影片弥漫着浓郁的日式苍凉气息，风格整体上是世纪末时期的日式电影感觉，取景超级棒。电影色调审美配乐都非常棒，普通演员，却一起完成了非常优秀的作品，五星好评！
我就说，橘色再加一点点，我给12分！！！！",50,5
陈沉,2022-06-24 00:48:37,不知道为什么看完让我想起我的母亲，她把知道的都教给了我，她让我去过更辽阔的人生，我却像严华一样，我变成了林音，我把我的母亲对我的祝福变成了自己的枷锁。,30,3
兔子小i,2022-07-10 14:17:16,淡淡的景色，淡淡的忧伤，又是芭蕾舞题材的，还有baling与侵害，以及女主失去了自己做了别人的人生。警察画师立大功,30,0
????????????,2022-06-20 06:55:32,編導一定以為芭蕾是它們親媽跳的大秧歌，也一定不知道，1980年，全中國的芭蕾舞者不到100名，只在北京和上海，所以才會編出小縣城的文工團，可以演出芭蕾，而且一個從未受過專業訓練的倉庫保管員，還是農村出身，可以在專業劇團跳芭蕾。編導們也一定不了解，『吉賽爾』裡面的穿白裙子的是女鬼，不能戴仙女花環……。編劇和導演是有多愚蠢、多無知、多土，才會對於自己完全不了解的領域，有那麼大的勇氣去進行如此下三濫的胡編亂造？！就不說那些又蠢又尬的台詞了。堅持看了半小時我都覺得丟人。,10,7
抛掉奶盖上街去,2022-07-10 18:57:45,男主好像何炅…本还算不错，作为文艺悬疑类电影及格，氛围烘托到位。严华一直没有找到自己人生的位置，是林音给了她光和希望，所以林音过世后按照她如果在世时的那样，她不能跳舞了之后会做的事，严华不是为自己而活，而是延续林音的生命，替她在生活那些不曾起舞的日子里，像是二人结合为一体，超越了友情爱情和亲情，产生的依赖与互存，在南方亦或在淮川，在天上亦或在地下，她们都有某一处紧紧相依。,30,0
Shirleysays,2022-06-20 00:11:55,#??观影# 片子拍的不错，剧本摄影美术、演员状态都不错。美中不足，剪辑太啰嗦，估计一个怕观众看不懂，另一个是故意把观众往沟里带。但是作为不看流量不追IP，看你小成本制作电影的观众，智商都不会差吧。四分之三的时候，我猜到结尾了。所以，故意剪一组带路镜头，显得有点心思太多了。这个电影主题很好：女孩，别怕！期待后作。不是有连环杀人案了吗？主创团队加油！,40,0
何睦,2022-06-23 12:06:00,上帝视角，双线叙事，两条线最终汇合在一起。结构很清晰，拍摄讲究。和网剧《谁是凶手》有异曲同工之处。只是剧本里和主线毫无关系的剧情太多了，打乱了主线的思维，导致主线根本成了一个逻辑上完全不成立的案件，看起来也显得混乱。,20,0
走走看看,2022-12-13 11:08:16,节奏拖沓 逻辑不通 有故意误导观众的嫌疑 但整体影像风格还是很好的,30,0
Do_are,2022-06-18 21:35:16,画面故事没有其他网大的妖艳，悬疑不足，剧情太慢，逻辑没有。鼓励分吧,40,12
破辐,2022-07-26 15:33:51,非常不错，扎实的剧本，真诚的服画道，以及悠远的摄影剪辑，与其说说像《杀人回忆》，倒是更具有锡兰的气质，唯一的问题可能也是最大的问题，就是演员的演技，除了男主外形比较符合角色气质，其他所有人都不在线。,40,1
光影一路同行,2022-06-25 19:11:59,影片完成度很高。年代感和边城气都营造得不错。可惜女主动机成立牵强，编剧还自作心虚一个劲儿借男主口发问她为何要回来报仇。剧作也就现出硬伤。,30,0
局外人psy,2023-02-11 21:56:28,审美在线的作品，已经超过大多数国产片了，有故事也有思考。文艺悬疑片的腔调也足，矫情一点可以理解。剧本层面的故事细节打磨和人设，还可以再精细。,30,0
不爱糖,2022-07-11 18:34:53,"导演已关注，整部影片弥漫着浓郁的日式苍凉气息，风格整体上是世纪末时期的日式电影感觉，取景超级棒。电影色调审美配乐都非常棒，普通演员，却一起完成了非常优秀的作品，五星好评！
我就说，橘色再加一点点，我给12分！！！！",50,5
四月物语,2022-09-06 21:25:37,精致无用 漏洞百出,30,1
熊能能脚不沾地,2022-06-23 11:40:20,我看到了赵丽颖苗苗王阳和方中信??,30,0
法西兰布卡,2022-10-12 09:46:49,属于看到开头就能猜到结尾的，用烂的替身梗。,10,1
hungry,2023-04-30 00:42:05,一眼看到底，但这个摄影和氛围不错，19天搞定的作品？牛xx,30,0
周宇勋,2022-06-28 21:48:01,叫《远山淡影》却不是翻拍石黑一雄，创意上过于局限，某些段落很《芳华》。其实拍「那个年代」的故事没有必要一定要着眼于文工团，太多领域都有很多故事要讲。人物性格塑造也有问题，表演上某些段落偏过，话剧痕迹重（叶硕杨俊皆如此）。服化道等细节处理上有些失真（虽然看得出用过心），台词过于文艺却倒也符合那个年代的气质。结局反转有些创意，但表现手法上欠点火候。总体而言就是部文青拍的「破案片」，有点味道也有弊端，贺泉仍需努力。,20,1
饭舟,2022-12-03 03:37:29,略显稚嫩,20,0
海纳百川,2022-06-21 04:57:50,"山寨伪劣版的杀人回忆加阿婆的谋杀启事，
两个小时就这么没了",20,0
龙小姐,2022-07-17 01:19:26,跳舞想象部分渲染太多，两个人的感情来的莫名其妙,30,0
Muto,2022-06-20 15:08:55,在《远山淡影》这里，陈旧的「直觉」经验与全新的「技术」手段之间发生了不可避免的碰触和博弈。显然，这组矛盾被「同命相怜」感同身受的艺术家放在两名志愿不同而办案风格迥异的刑警身上。貌似占据主导位置的前者实际上已因案件所需事态所迫而被动处在辅助位置上，而作为「中央」领导的左膀抑或右臂，无论是主导性的人力资源，还是辅助性的技术手段，原本也都坐在被「中央」领导的位置——服从组织安排。为此，一开始没有认清形势和自己所处真实位置的投机者本能地将「怀才不遇」主动请缨的「技术」专家视为有可能取代自己「一枝独秀」的竞争对手，而非「携手共舞」合作共赢的同志，而这种「一个萝卜一个坑」内化于心的「站队」文化或是诱导老同志矮化、打压和排挤新同志的潜规则——坐来适意惜日短，主人忘形客忘返。到头胜负置勿论，一笑相看远山晚。,40,3
真不是我没6,2022-07-03 15:12:34,摄影构图和调色加了一星，剧情着实有些平淡，重点放在了姐妹情回忆而不是侦缉推理，即便如此也没能表现出两个女角色间强烈的羁绊，最后的反转并不意外，有点可惜。,40,0
心路飞扬,2022-06-28 09:28:25,有点bug，但总体感觉氛围还不错，如果编剧再打磨打磨就更好了,20,0
心是孤独的猎手,2022-06-21 20:01:44,全是素人，氛围拉满，整体色调阴沉，漫布着雨水，看得出来导演很厉害。,50,5
不笑,2022-08-24 13:51:33,和前一段时间上映的《柳浪闻莺》颇有一丝相同的气息，艺术，友情，破碎，重逢，误会，真相……都在说，初见真好，芳华真好。——2022.6.29看完,30,0
橙小,2022-12-22 15:18:08,觉得把悬疑片拍的美。少讲了罪犯的残忍，更突出两位主角的美，身在泥沼，勃发向上，戛然而止。悲惨得来又没有这么悲惨。,40,1
??,2022-06-21 17:04:45,开始画面挺美的，要是调色更高级点就好了。不知道是摄影师的问题还是导演的问题，虽然镜头是精心设计的，不是瞎几把乱拍了，但还是略做作。不必要的景深镜头太多，并没有形成疏离感，还是不知道疏离感来自哪里，可能和剪辑也有关系，切来切去太快了，显得平庸，浪费了那些精心设计的镜头和调度。草丛里的惊悚氛围营造不太可，还不如《爱死机》第二季《高草地》，甚至和我第一个短片水平差不多，全靠音乐带。表演hin尴尬，看起来故事略《猎罪图鉴》。片名和海报以为是文艺片，其实并不是，看豆瓣介绍是悬疑，其实也不是，惊悚效果较之国内惊悚片还是质的飞跃了，我其实没敢看完，需要看两级纯喜剧压压惊??虽然没看完但也不可能达到4星了，即便后面再不行我没敢看完，在国产惊悚片里面也可以打三星了吧，哈哈,30,0
烟视媚行,2022-11-06 08:55:52,整个电影雾蒙蒙隐在水墨一样的雾气中。故事其实还可以，悬疑感也还可以。但是两代女主实在太像有点让人分不清楚，挺让人困惑的。,30,0
