用户名,评论时间,评论内容,评分,赞同数
绷带僵尸,2022-07-09 23:53:36,节奏非常好，以至于你根本感受不到逻辑这件事，然后就结局了。,30,3017
大梦不觉,2022-07-10 21:25:04,李若彤怕是演了个二百五,30,2419
无姓之人,2022-07-08 15:19:35,7.3的点映场，音频有问题，字幕和粤语也对不上，场面倒是整得很大，但是毫无逻辑，也没什么“探”的部分，没有什么博弈。,20,427
Xaviera,2022-07-05 02:14:32,其实挺失望的，逻辑硬伤太多了。节奏快，内容满到根本没给你喘息和思考的空间，用离场爽感掩盖住不合理的地方，对爱看快短爽的观众很有效。但特效差强人意（看后面字幕发现竟然是TVB做的），各种爆炸大场面仿佛在看邱礼涛的片而不是韦家辉的。除了刘青云独自卖力又贡献出影帝级发挥，尽管前面连角色铺垫都不给他他也能圆着来演（金像奖感觉都可以直接颁奖了），其他人的演技实在是不见进步。大概比反贪5好一点吧，跟怒火比都差远了，别说寒战毒战无双了,30,2424
匪子,2022-07-08 21:35:12,这就像一道麻辣水煮鱼，感官刺激到位了，也让人欲罢不能，但无法深究那条鱼的鱼肉究竟新鲜吗？后半段说教太多，国配刘青云全程咯痰嘶吼但也无法阻拦他出神入化的演技，林峯有高光点，在塑造优秀女性角色上有点不足。,30,1445
LOOK,2022-07-08 22:59:29,"不得不说韦家辉的场面调度能力比杜琪峰差了一大截，几乎没有留下印象深刻的单场戏，一大段一大段毫无特色的枪战爆炸戏根本就是为了简单喂投内地警匪片市场制作的。文本运转基本就是神探IP人设+反转+抗争运动的隐喻叙述，几种配方的简单叠加，“与怪物搏斗,小心自己成为怪物“这个概念没有渗透到文本里，而是重复诉说后变成宣教说辞。 2.5",30,488
阿孝咕,2022-07-06 13:05:54,什么叫神探?怀孕32周坠楼如翻身还能危险驾驶带枪火拼毫发无伤生完孩子马上下水游一千米亲手解决不法分子!这就是TMD就是閪鸠神探!雨夜命案，港岛杀人回忆，屠夫魔警神探，概念很好，细节太糙，无能香港警察得需要一个无组织无纪律的前警察才能破案，是时候接受英明神武的党的领导了!,20,568
轮廓回暖,2022-07-11 21:15:01,是谁买成国语版肠子悔青,40,1755
小江湖骗子林羽竹,2022-07-02 22:40:43,7.5。本质上是陈木胜式警匪片，但核心还是银河一贯的大善若恶，大邪若正。前半段8.5，节奏很快喘不过气，非常黑暗骑士，后半段线索收拢回归破案，反而逊色一些，回归普通商业港片，一股陈木胜味儿，7.3。和老版风格完全不同，俩魔警案一文一武。这部的神探更疯狂亢奋，也更绝望挣扎。很多银河的既视感，比如两个外表相同的人一决生死（暗花），神探的空气枪（神探），生孩子（盲探），雨中伞（文雀），大巴车和杀警（毒战）。要说槽点的话，蔡卓妍和林峰战斗力太他妈强了，今年最强坦克和最强法师，蔡卓妍堪比釜山行郑有美。配角塑造偏弱了，里面三个女演员纯纯工具人，没什么意思（不是演的不好），角色缺乏挖掘和合理转变，跟《神探》里安志杰和林家栋的角色比，差很多。韦家辉已经交出一份还可以的答卷了，杜sir，别再摆了求你了…,40,1109
fatbird,2022-07-09 21:04:26,"“你看见怪物了吗？”
“看见了”
这一段真的有点心酸，李俊希望有人真的能够懂得他，这一层懂得里包含了“我看见怪物了，我要杀死怪物，我没有成为怪物。终于有人也看见怪物了，看见我杀怪物，知道我没有成为怪物。”也许更重要的是，有人懂得自己内心激烈斗争的辛苦吧，那很多的委屈和心酸。",40,1039
光风霁月,2022-07-09 18:57:23,#发动态纪念下今年第一次进电影院。阿sa在椅子上生完孩子立刻提起裤子跳海打枪杀变态，好像生孩子还不如去浪姐是个事儿。你理解么？我不理解。,30,614
朝阳区妻夫木聪,2022-07-08 20:06:35,很难得，等了多年终归是没有失望，在当下内地的市场环境里还能看到这么原汁原味，尺度生猛，且十分cult的港片，只能说且看且珍惜。整个故事节奏进展很快，不仔细看甚至会错过很多细节，但是随着剧情的深入，通过案件的串联，呈现出了一个邪魅癫狂的黑色世界。整个故事非常有韦家辉的个人风格，人性欲望的交织，再加一点因果轮回的宿命气息，无论从类型还是场面上都是对《神探》的一次重要升级，同时也有强烈的隐喻表达。看完最直观的感受就是：很疯批，非贬义的。刘青云还有林峯的角色某种程度上也可看作当下香港电影的某种浓缩或者侧写，癫狂、偏执，同时也有丝丝与生俱来的悲凉意识。“尽皆过火，尽是癫狂”，是续命也是回魂，短暂、强烈、悲壮，却不乏浪漫。“—你看到怪物了吗？”嗯，我们都看到了。,40,827
在风和日丽的…,2022-07-14 15:44:43,大家伙儿的枪法都挺玩闹的……,30,479
Fernweh,2022-07-08 22:31:59,人总是会反复爱上蔡卓妍,50,1164
野人,2022-07-16 22:19:26,每次看大肚婆跳上跳下我都非常紧张，整部剧，大概只有我最关心孩子！？,30,507
桃桃林林,2022-07-09 18:12:21,节奏是真快啊！前面哐哐哐哐一顿输出，一看表还不到一小时。疯癫是优点，也是缺点。不过这种设定，最爽的还是刘青云，演得是真过瘾。作为编剧的韦家辉，显然是强于作为导演的韦家辉的，这也算本片的小遗憾了吧。想表达的话题基本都喊出来了，倒也清楚明白。,30,320
天马星,2022-07-08 18:40:28,韦家辉玩得很猛很疯，的确很刺激，用神探大战这条主线串起整个香港罪案片宇宙野心十足，彩蛋层出不穷港片记忆疯狂攻击。而刘青云则通过神探一角完成了自我解构，如果说《神探》是从人到神的进化，那么《神探大战》则是从神到人的回归。两人十几年后再联手依旧满足了所有期待，成神易做人难，或许相比于聪明绝顶的“神”，这个世界更需要的是追求真相的“探”。,40,516
Fairy🍒,2022-07-03 20:45:38,20220703点映/本俗人觉得好好看！没有《神探》这么故弄玄虚（狗头），动作戏酣畅淋漓，节奏很快，可以说是适合大部分人看的电影，反转其实不是很高明，但整体观看舒适，一步步推着走，内核也不低级，很好的商业爽片。刘青云好会演，林峯好帅，《拆弹专家2》之后港片给我的又一次大惊喜，确实难得，值得期待，五星支持下。,50,430
不紧张,2022-07-08 22:34:07,阿sa条命是真大，拖左B堕楼，生完孩子就跳海还能拿枪杀人,50,426
马掰掰,2022-07-09 18:12:28,看这种疯片就不要扒逻辑啰，韦家辉靠一小撮人物和节省的转场完成复杂故事布局已经是很厉害的功力了，加上快节奏剪辑和经典枪战，够睇啰。连“Sir”都要被替换的时代，还能在电影院看到“体制内鬼”的“无间道”与“罗生门”就好好珍惜吧，看一部少一部。,40,426
Omar,2022-07-03 16:58:00,"-九命，香港电影，莫再来搞聋我耳朵。
-（重金属🎵享受中）啥？
-莫！再！来！搞！聋！我！耳！朵了！！！
-（重金属🎵享受中）啊？哦。
-😮‍💨…
-突突突突",20,247
曾熊貓,2022-07-10 15:49:02,開分7.1？！呵呵，只想說豆瓣如果能對某些國產片的要求也這麼苛刻就好了~,50,309
DioretsaZ,2022-11-16 07:51:27,市民刘先生再续佳作，黑探势头比重盖过白探，白探疯癫比重也多于探案高光，外加角色多剪辑较分散李若彤演个寂寞。优点佳作有续总体不差，典型香港警匪爽片，快节奏不废话。,40,2
小植野,2022-07-08 21:00:58,"【A-】爽嗨！刘青云再现癫佬神演技，节奏酣畅淋漓，快到思绪一直被带着飞，也许不是近些年港片剧情最严谨的，也不是枪战动作戏最爽快的，但却是近年香港商业片里融合的最好，化学反应最棒的，是十五年前那部《神探》的延伸也是韦家辉融合如今港片现状探索的更多可能。
最邪恶的恶魔会戴上天使的面纱，最恶毒的独狼也会披上绵羊的伪装。雨夜无法冲刷罪行，假冒也会被揭穿，恶魔的教唆低语是一切的源头，模仿犯的集合不过是掩盖罪行的算计，是疯子，是魔鬼，是神，更是探。我们不是神探，我们都是神探，可他们叫我疯子，精神妄想症，黄色雨衣之下的是谁，而今夜你是我，我也是你，是神是魔都由胜负决定，烈火烧尽过后，对镜自视，你成了我，而我也成了你。",50,262
小岩井,2022-07-08 18:31:17,点映看过补评论，算是近年来电影院看过最爽的港片！当年的《神探》绝对经典看了好多遍！《神探大战》是《神探》商业性上的全面升级！第一感觉就是一个爽字！老港片的味道很浓，各种连环杀人案全家桶，刘青云演精神病依然炸裂！追凶、枪战、飙车、爆炸等大场面拉满，商业性拉满！结尾肾上腺激素打满，有种意犹未尽嫌太短的遗憾！,40,294
遠離喧囂,2022-07-21 05:16:25,银河出品，必属佳片,40,20
嘟嘟熊之父,2022-07-09 11:15:44,近乎冷血地指明凶手，对即将生产的女人，满身的伤痕也只是证据链条上的碎片之一；不讲策略的火拼，枪法何其不准，死亡却异常轻率；镜头从不延长濒死的时刻，拒绝任何渲染悲壮的可能；搬演犯罪现场，还原杀人手法，指向历史而不问未来。一切呼之欲出：只求因果，也必然会有因果；不问对错，对即是错，错也是对。需要调度吗？警察一窝蜂像野猪一样狂奔，也许是最恰当的调度。,40,183
最多7个汉字,2022-07-08 19:18:12,真敢吹啊 有生以来第一部没看完就离场了的电影,10,629
一只小锦李,2022-07-12 21:42:33,疯狂的怪物之战 孕妇生完能跳水还能射击 我痛经人第一个不服,30,458
是时候发疯了,2022-07-08 20:00:19,太离谱了这种烂片简直在侮辱我,10,367
Mallory,2022-07-08 21:14:15,1）这个片子有太多港片梗了，我一时都数不过来。《无味神探》里狂躁的刘青云可以看作是本片前传，李若彤在前传里扮演他的妻子，在电影结尾时生了孩子（顺带炸了TVB大楼），在本集里面，她得抑郁症自杀了，可见前传里的神探并没有回归家庭，一切走向宿命。本集魔警案，是《神探》结尾换枪的后续。还有掂人全家落街，我就不说这梗是出自哪了。  2）隐喻太多了，最后神探穿黄色雨衣进入警局，全体PO敬礼致敬，音乐响起，是苏格兰风笛。3）韦家辉式的人物困境，为实践正义是否可行邪恶？总是要角色在晦暗不明的世界里做大是大非的选择题。4）韦家辉式的癫佬角色，多重人格，人心里的鬼，恶魔。5）香港就是华语电影里的哥谭市。,40,204
陀螺凡达可,2022-07-08 22:40:06,3.5 整体很癫狂，有狂暴之路的气质，尤其前2/3段落最佳，有几场戏的调度太漂亮（比如李俊跳进河渠那场戏）。片中每一次闪回稍纵即逝却又过目难忘，它们就像是来自早于本片的某个电影片段，早于这个时代的某个历史碎片，它们都早已存在，只是被我们忘得一干二净了。,30,178
莫失莫忘,2022-07-09 23:01:01,"不是，怎么就牛b了，怎么就神话了。还有人有脸和《无双》比，人家那剧情那逻辑那剪辑那演技那台词不比你强一万倍。枪战现场生孩子，香港警察全白痴，一人全歼飞虎队，逻辑硬伤一大堆，主角光环防子弹，最终对决杀孩子，弱智少女就是爱，一句引用一万遍。
别试图靠着生硬的台词和仅靠一个人的演技以及拧巴的剧情蒙混过关，扯政治隐喻然后打分那些，你们是不是给国安法也颁个奖才满意？",10,224
Angus,2022-07-08 22:13:06,本片生动地阐释了离开杜琪峰之后，韦家辉对电影的控制完全失衡。完全没有了前作《神探》中灵气十足的场面调度，台词也浮夸地令人皱眉。反复用德语重复的语言无非是屠龙少年化身恶龙这个简单的道理，却非要故弄玄虚用特效把怪物呈现出来。,10,214
雪宝,2022-07-10 03:35:29,如果这就是有些人口中的香港警匪片的崛起，那我觉得香港警匪片完了……,30,279
喵斯拉,2022-07-08 21:52:38,太傻了太傻了…一星我都不想给艹,10,148
修君,2022-07-18 20:11:33,好看啊，我就想在大银幕看这种片，别和我说什么硬伤逻辑，国内大银幕都正能量成这样了，能让我看点刺激的商业片吗。刘青云，演技神了，港片黄金时代的男演员们，太顶了,50,211
醉乡民谣-,2022-07-08 23:23:08,rnm.退钱！,10,123
无糖吐槽,2022-07-02 17:58:33,警察可以在元朗颠倒东西黑白，究其精神变态来自“家暴”。黄雨衣神探与恶魔一体两面，就连《浊水漂流》的流民景观都被放置进类型片当中。韦家辉重新拿出来《神探》，要说的也就是四字“嫁祸栽赃”，真相和冷静已经出走了，此地只剩下红和蓝。,50,143
给你我最亲爱的,2022-07-14 11:46:28,林峯演得还是不够变态啊,40,206
邓安庆,2022-07-12 22:07:38,够癫狂的，但情感戏部分并不动人。就感觉是坐上了某地一日游的大巴车，每一个景点导游潦草地介绍一下，就急忙地把你拽到下一个景点。为了完成整个叙事，人物都是干瘪的，工具性的，急匆匆地完成一个又一个叙事任务。,30,180
灰狼,2022-07-09 16:29:30,李若彤都开始演林月娥了？,30,130
Ada的B计划,2022-07-02 20:27:29,-，应当是香港近年将政治表达和类型元素结合得最好的半部电影（前半部），疯人驱动癫狂的节奏，持续亢奋，人物不断被卷入新的事件现场。后半部分重心则远离了神探李俊，转向归因，甚至导演或许忘记他是个疯子。无论是电影内还是电影外的事情，想把它们归因在具体个体身上，总是会导致低效的。,40,192
Jessie支言碎语,2022-07-09 23:34:49,如坐针毡，如梗在喉，如芒在背，我甚至都不想标记我看过这电影…,20,262
九苍,2022-07-23 01:44:21,有点出乎意料的是韦家辉拍了一部邱礼涛风格作品。香港商业片在《拆弹专家》后形成了一个微观“拆弹宇宙”，两部《拆弹》《泄密者》《智齿》和《神探大战》都可以被囊括进去形成一个新的类型。它们的特点可以用康德在《判断力批判》里提出的美学观念“量化（数学）崇高”来概括：在单位时间里，用被压缩甚至同时进行的数量的极大化形成超强的张力，将感官感受迅速刺激到顶峰。《神探大战》的剧情和人物逻辑本质都不太重要，关键是它提供了一个像被抽打的陀螺一样疯狂转动无法停歇的时空穿梭构架，在摩擦产生飞溅的连串火花中爆发出一股喷涌的怒火。这样的影片构筑思路，无论是在《智齿》还是《拆弹》中都表露无遗。有意思的是，我们都认为香港商业电影已死，但在这具尸体上居然“回魂”出一种崭新的风格，它涉足的还是此前华语电影从未触碰过的美学观念。,40,65
发条橙,2022-07-11 12:50:09,首先你要看粤语版的，其次你要看过韦家辉的前一部神探并喜欢，然后你要是个银河映像迷，那么你会享受这部电影，然后对自己说香港电影还没完全死透。,50,123
绍辰,2022-07-22 21:53:29,阿sa的角色可真牛逼 生完孩子直接拎起裤子跑路+游泳,30,113
DrSheldor,2023-01-20 17:28:40,神探哪有女警厉害啊！生完孩子提上裤子就能跑，能游泳，还能开枪杀老公,30,21
思路乐,2022-07-08 22:12:23,【C】少了杜琪峰的调和，韦家辉这次彻底沦为癫佬了（贬义）。有着如此丰富的类型元素和高度邪恶的政治明喻，却在港式过火的商业需求下彻底走向了《神探》的反面。基本没有节奏可言，无需用任何理由开脱，韦家辉推进剧情的手段是如此可笑，只剩无穷无尽的设定与案件编号（国语版的观影体验更是坐牢）。大场面的调度更是可笑至极，廉价的短瞬剪切注定没有空间的存在，这点甚至还不如邱礼涛。《神探》中与鬼对话的客观镜头至少还保有同空气交流的严谨与矜持，而到了《神探大战》却让刘青云分饰三角，还自带演员走位，难以置信韦家辉能想出这种低幼决策。结局可以清晰看见审查环境下的“必要”妥协，但在正片的反衬下居然都不再恶臭，足矣说明问题所在。无疑是近年来最可惜的香港电影，空有戾气没有智商，作为一部“悬疑”电影已是最大的讽刺。,30,70
蚂蚁没问题,2022-07-08 19:48:43,就，还能怎么夸呢？我们韦家辉，是天上地下、古今中外最最最会写疯子的人！信我信我信我【摇肩膀】！,50,43
時錐,2022-07-11 10:02:56,粤语区，后期配音（似乎还不是本人的）非常影响观影，和演员口型基本全程脱离，开头几十分钟都因为不适应看不进去，这么不贴肉的表演（和动作场面）在港片里也是少见的了。以至于剧情上让我觉得怎么样都无所谓了。反正是“二创”说什么不行啊。隐喻不隐喻的在现实面前都显得自欺欺人，与其说有什么远大抱负，给一班演员养家糊口的动机来得更紧迫和实际,30,47
伊夏🪀,2022-07-04 14:47:46,粤语点映场。当然明眼人都看出表面上的瑕疵，可是我们想看的到底是内核。魔鬼疯起来连子女都杀，还连续栽赃嫁祸，不装疯卖傻又如何斗得过？假使别人都成魔，为什么我不能呢？无非是有重要的人，以我为荣过。在银河影史上可能是四星的作品，但时至今日没办法不五星。哭透三张纸。请接受这份致意。,50,34
椰子壳撞击之夏,2022-07-11 00:09:19,李若彤太不适合演昏庸无能只会摆pose的局长了，要是演陈仪倒是蛮有说服力的，她的身材体型看起来就像是能跑十公里追车还能一口气游十公里救人的警长。/设置陈仪怀孕这个剧情也未满也太笨了吧，就算要拍出来潜文本也该高明一点。/方信礼这个这么有魅力的反派角色被林峰演的好单一。,40,171
萌萌的老王,2022-07-31 12:50:48,香港入职前没政审吗？,30,40
Sioly,2022-08-07 21:04:21,阿sa生孩子跟拉屎一样，拉完提上裤子跑了…跑了…然后跳下海游走了…爬上船开始开枪杀人……震撼一整年,20,105
同志亦凡人中文站,2022-08-25 06:46:29,都说剧本不讲逻辑，其实全是韦家辉的政治隐喻。一个洗脑代替倾听、人与怪物难分的社会，所有人都疯狂、所有人都自诩正义，那些火光和黑衣都分外熟悉。万幸刘青云的癫狂表演压住了这个一疯到底的故事，中国大银幕有时真需要偏激和火气...,40,57
求缺,2022-07-09 20:36:58,"《如梦令·神探》

港片快餐典范，
满屏逻辑飘散。
分贝调最高，
孕妇持枪鏖战。
神探，神探，
观众黄豆流汗。",20,113
塔塔君Minkun,2022-07-09 00:00:45,不仅是片名像反英雄大混战，就连电影本身也是。上个世代冤假错案犯人的后代集结起来复仇这个设置本身就具备很强烈的指涉意义，这部电影似乎不仅仅讲述某种历史遗留问题的死结，还有将上世代那些影响香港电影创作的悬案奇案、及受到其影响的电影本身串联起来，这是一种相当当代的电影玩法：香港奇案宇宙。若说《神探》用看似看似简单的表面折射无穷的面向，以向电影招魂，那么《神探大战》很微妙地《神探》错位告别，而是比起电影的美学本身，更强调以非同一的世界、时间，以及模糊、匿名、分裂的个体，与其他同时代的香港电影讲述关于愤怒的共同命题。（正如现在的香港电影那么趋同的表达，同一群演员又在不同电影扮演不同的角色，这一点也很电影宇宙，刘青云饰演的精神分裂症也很像这一点的写照。）,30,30
_Carefree,2022-07-09 19:41:45,国语版配音真的很奇怪…,40,104
R,2022-07-26 00:04:58,至少是一部不见主旋律的电影,30,38
妖灵妖,2022-07-08 20:57:54,李某某传,40,34
余小岛,2022-07-08 21:51:17,癫是够癫的。从一开始就跟着刘青云进入癫狂的状态，节奏飞快，信息量很大，完全没有喘气的时间。串起香港十大奇案，观塘魔警、雨夜杀人、元朗屠夫、烹尸堕楼，个个都是当年港片中的重口味，能够想起很多港片，《魔警》《的士判官》《盲探》《踏血寻梅》。不过糙也是够糙的，配角个个都是工具人，细节完全被忽略，特效最多只花了三毛。。ps粤语版字幕出入很大，好在多年港片生涯也不至于听不懂。。,30,40
Queen楠瓜,2022-07-23 23:21:36,感觉的出来编剧和导演被投资方拿枪指着脑袋：这里我要枪战，那里我要飞虎队，对，这里需要一场大爆炸，别管合不合理，十几把枪打不到一个人很正常啊！剧本感觉改了八百次，改的林峰都不知道自己在演谁。屠夫案有《信号》的影子，雨夜出租车案，《盲探》早就拍过了，至于精神变态到底是天生还是后造，《窥探》的剧本和演绎早就封神。编剧很努力东拼西凑，导演很努力满足投资方的港片警匪大制作brief，演员很努力的疲态出演，最终呈现出一部四不像。给努力呐喊的刘青云两颗星是我对港片最后的怀念。,20,80
nono,2022-07-08 09:30:27,救命怎么还在最后关头讲道理乱煽情啊，不要大吼大叫，让人很累,20,161
老几,2022-07-17 22:53:47,人物形象流于表面，所谓“神探”看不出有什么或推理、或侦查、或法医痕迹、或科学论证，什么都没有。有的只是一个头脑混乱的一个所谓神探，在被开除警队后神神叨叨的靠一己之力，把整个香港三万名警察完全碾压。而香港警察一个个的刚愎自负，被人玩弄于股掌之间。无逻辑、生硬、假，太失败了,20,73
胤祥,2022-07-09 21:52:55,7分。看了粤语版，还是比《怒火重案》观感好一点，不那么较真的话（其实禁不住细想啦），手松一点送个四星也算行。是个还不错的mind game电影（比较精彩的还是开头那段主客观-精分场景，后面就很少这么拍了），不过这个案子本身如果写成小说可能会比现在电影呈现精彩一些。文化症候倒是一大堆……,40,69
点金,2022-08-26 10:14:57,考公务员政审是多么重要,30,31
Peter Cat,2022-07-11 23:31:44,确实是大战，老年人费解得像看复仇者联盟一样，皱起了眉头。,30,23
故园无此声,2022-07-13 23:18:58,有个人说的真好，作为一部悬疑电影，枪都漂水上了，确实很悬疑。,20,52
海带岛,2022-07-08 22:00:21,院线还是得港片儿  片头“韦家辉”三个红字一出来确实鸡皮疙瘩了,-t,15
豆友35392311,2022-07-08 21:17:03,两星都是刘青云的……,20,78
把噗,2022-07-08 23:23:43,港味很正，韦家辉的警探宇宙。从《神探》到《盲探》，再到《神探大战》，主角都是类似《拆弹专家2》“用完即弃”的警察，一方面讽刺警务系统的官僚和无能，另一方面也把侦探融入警匪对决，拓宽香港警匪片类型。刺激、生猛，关了7天后出门看了一部“爽”片😊,40,15
阿五,2022-07-08 19:52:49,剧情比较单薄但是整体很对我胃口，林峰弱了，换成谢霆锋就比较旗鼓相当更带劲了,40,29
张图,2022-07-19 22:24:44,两个工作狂……一个疯了还要破案，一个要生了还去现场,30,44
ソ ー ダ。,2022-07-11 21:19:06,神经病和女超人大战杀人魔,30,57
亵渎电影,2022-08-26 18:32:21,好吵，很久没见这么适合催眠补觉的噪音片了。港片这种每分每秒都在冲突突突突突突突突突突突突突突突突突突突突突突突突突突突突突突的做法，只能说一句八字不合了。,20,11
睿雨,2022-07-17 22:21:17,剧本的完成度很高，但是电影的完成度一般，有些不合理的地方，但瑕不掩瑜，应该在8.0分左右。抛开怀着超人的阿Sa，比人体描边还人体描边的枪法，故事的结构还是不错的，但是后面太快，缺了调节的内容。比如给个五分钟讲一下男主小时候怎么被虐待,50,40
基瑞尔,2022-07-08 20:31:57,在缉毒、帮派、忠奸无间道等种种固有设计疲劳呈现后，标志性地（久违地）将推理向的剧情元素带回了内地上映的大银幕港片里；即使这意味着口型与台本的改动、对更具风格的细节的牺牲还有表达上的试探。被暴雨冲刷的都市，夜幕之下连环案件带来的不安；真有那么些时刻，它架构了一个让人置身其中，感到战栗并且充满疑问的世界。最遗憾的地方在于刘青云全情投入，密室审问的舞台剧式表演和多重人格呈现样样有做；但其他人都跟不上这般癫狂与痛快，差点让后半段完全变成喜剧。林峰至多只拼出了“爆Seed”的水平，蔡卓妍或是角色本身的荒唐或是数十年如一日的木（即使看了两档综艺有了好感都无法形成滤镜的那种），再加上许久没有出演于重要项目的李若彤也只留生疏的干吼；幻想成林家栋、何超仪和邵美琪，可能就爽多了？,40,25
小狐狸Diane,2022-07-18 09:46:46,非得让孕妇经历这些，再加上结尾的镜像，接下来，他儿子要疯了😄,30,25
女神的秋裤,2022-07-08 22:33:00,港片浓度很高。刘青云演技牛掰！完全被他带入癫狂、偏执、燥妄的世界。故事简单，四舍五入文戏=0，一脚油门轰到底。够颠，够爽，但除了主角舍弃了其他人物塑造，内核套路也没什么深度。另外我老婆说粤语和字幕很多完全对不上…,40,36
@,2022-07-23 22:59:39,三星给刘青云的演技，林峰的帅气以及因为太多bug给我带来的魔幻又搞笑的感觉哈哈,30,19
bluezheM,2022-07-08 21:35:04,剧情不连贯，不知道是不是删改太多，国语配音用力过猛,30,48
陳纯真🐱,2022-07-08 21:38:56,也不能说是年度最烂吧 只能说 在影院看过最烂的,10,49
狮子吃鲅鱼,2022-07-10 16:12:43,。属于让人睡觉但是太吵睡不着的。,20,70
史矛革,2022-07-04 20:49:49,Ridiculous！！Ridiculous！！！,20,60
臻圣,2022-07-17 22:21:16,6.5分。国配太差了，刘青云炸裂的演技配上这业余的配音，简直暴殄天物。,30,25
谋杀游戏机,2022-07-08 20:39:36,终于又出现一部能称得上惊喜的爽片，上来就咣咣咣砸信息量，看这片不能迟到，不能分神。黑暗笼罩的都市江湖，灰色地带的边缘人群，不疯魔不成活的颠佬神探，彰显韦家辉的极致风格，剧作依旧严丝合缝、耐人寻味，打破人性的善恶边界。延续《神探》优点，将幻想与现实、不同时空无技巧剪辑在一起，更添悬疑烧脑成分。韦家辉以神级编剧闻名，独立导演能力一直被低估。《神探大战》比起《神探》和他之前的独立导演作品，这次商业性做得很足，庙街、船坞等大场面戏份很过瘾。全片没有废笔和花瓶角色，刘青云杀疯了，韦生是真的爱他啊。,40,46
。,2022-07-20 01:26:19,觉得好看的一定是魔警吧,20,40
yubel later.,2022-07-08 23:32:52,又被一些营销号忽悠着去了影院 看完赶紧把那些营销号取关。我对华语电影失望透顶 每个人物的形象都非常不立体 或者说根本没有刻画形象出来 节奏非常快 快得感觉全是碎片强行拼凑在一起 人物的情感 动机什么的全都没有 直愣愣地就发生了 我觉得我也精神分裂了…,10,48
窈七,2022-07-09 23:52:21,"作为对自我风格的重复与致敬，韦家辉延续并放大了《神探》中的多重人格与《盲探》中的罪案交织，依靠短时间内的信息量过载与快节奏叙事麻痹观众的逻辑神经，制造了一场如有神助、眼花缭乱的探案秀。抛却理性推理的束缚，叙事反而得以展现韦家辉真正的洒脱飘逸。追杀与探案双线并行持续挤压故事线，目不暇接的冲突与层层加码的暴力构成了对注意力的掠夺。迫在眉睫的危机面前神开始走向人，而人也会逐渐走向魔，疯癫的定义开始被颠覆。
相比于看得见的枪战与爆破，影像与文本之下的愤怒却格外醒目，冤案频出的当局仍岿然不动，只剩下遭受蒙骗的青年人的尸体再无人问津，所以你说，看不见的怪物究竟是谁？",40,16
